depth	min	max	median	mean
15.1	4782	6749	5385	5467
15.2	4815	6770	5405	5489
15.3	4837	6793	5426	5511
15.4	4867	6812	5445	5534
15.5	4897	6836	5465	5556
15.6	4924	6860	5488	5579
15.7	4953	6884	5508	5601
15.8	4972	6906	5529	5623
15.9	4996	6927	5556	5646
16	5023	6949	5580	5668
16.1	5041	6967	5599	5690
16.2	5060	6989	5620	5713
16.3	5093	7007	5642	5735
16.4	5108	7027	5662	5758
16.5	5133	7051	5688	5780
16.6	5153	7071	5712	5802
16.7	5185	7089	5732	5825
16.8	5206	7107	5755	5847
16.9	5233	7132	5777	5869
17	5250	7151	5797	5892
17.1	5273	7163	5818	5914
17.2	5302	7173	5840	5937
17.3	5320	7194	5863	5959
17.4	5333	7212	5888	5981
17.5	5355	7229	5912	6004
17.6	5382	7247	5939	6026
17.7	5409	7263	5962	6049
17.8	5431	7280	5985	6071
17.9	5438	7299	6007	6093
18	5444	7321	6027	6116
18.1	5455	7344	6047	6138
18.2	5469	7359	6067	6160
18.3	5479	7381	6089	6183
18.4	5494	7398	6111	6205
21	5857	7941	6565	6677
21.1	5873	7948	6580	6689
21.2	5889	7954	6589	6700
21.3	5905	7961	6599	6712
21.4	5921	7967	6612	6723
21.5	5937	7973	6622	6735
21.6	5948	7980	6633	6746
21.7	5964	7986	6651	6757
21.8	5977	7992	6664	6769
21.9	5991	8002	6680	6780
22	6008	8013	6696	6792
22.1	6026	8023	6710	6803
22.2	6037	8027	6724	6814
22.3	6048	8033	6738	6826
22.4	6059	8042	6751	6837
22.5	6070	8046	6761	6849
22.6	6084	8048	6776	6860
22.7	6097	8056	6791	6872
22.8	6111	8062	6803	6883
22.9	6123	8074	6819	6894
23	6136	8082	6831	6906
23.1	6145	8088	6845	6917
23.2	6156	8103	6860	6929
23.3	6166	8118	6877	6940
23.4	6176	8121	6894	6951
23.5	6188	8127	6907	6963
23.6	6201	8138	6921	6974
23.7	6217	8151	6942	6986
23.8	6229	8162	6954	6997
23.9	6246	8175	6967	7009
24	6259	8188	6980	7020
24.1	6270	8194	6997	7031
24.2	6286	8198	7008	7043
24.3	6299	8200	7022	7054
24.4	6308	8208	7031	7066
24.5	6321	8217	7044	7077
24.6	6331	8225	7056	7088
24.7	6339	8229	7067	7100
24.8	6347	8234	7077	7111
24.9	6356	8243	7087	7123
25	6365	8251	7099	7134
25.1	6383	8255	7103	7140
25.2	6405	8260	7110	7147
25.3	6425	8265	7115	7153
25.4	6441	8271	7120	7159
25.5	6453	8276	7123	7165
25.6	6466	8284	7127	7171
25.7	6477	8291	7130	7178
25.8	6489	8299	7137	7184
25.9	6502	8307	7143	7190
26	6515	8316	7148	7196
26.1	6526	8324	7155	7202
26.2	6536	8332	7158	7209
26.3	6539	8340	7165	7215
26.4	6544	8349	7175	7221
26.5	6555	8357	7179	7227
26.6	6558	8362	7184	7233
26.7	6561	8367	7189	7240
26.8	6569	8372	7195	7246
26.9	6580	8380	7200	7252
27	6585	8385	7205	7258
27.1	6592	8389	7210	7264
27.2	6597	8393	7215	7271
27.3	6601	8397	7219	7277
27.4	6608	8404	7224	7283
27.5	6613	8412	7230	7289
27.6	6616	8419	7235	7295
27.7	6626	8426	7239	7302
27.8	6632	8434	7242	7308
27.9	6633	8442	7246	7314
28	6639	8451	7253	7320
28.1	6642	8459	7257	7326
28.2	6648	8467	7262	7333
28.3	6652	8475	7267	7339
28.4	6656	8478	7272	7345
28.5	6659	8483	7277	7351
28.6	6662	8487	7282	7357
28.7	6663	8492	7288	7364
28.8	6664	8499	7294	7370
28.9	6665	8510	7300	7376
29	6666	8519	7305	7382
29.1	6669	8527	7310	7388
29.2	6672	8532	7315	7395
29.3	6674	8537	7321	7401
29.4	6677	8543	7328	7407
29.5	6680	8550	7334	7413
29.6	6683	8560	7340	7419
29.7	6686	8572	7345	7426
29.8	6691	8580	7352	7432
29.9	6697	8587	7356	7438
30	6700	8594	7363	7444
30.1	6738	8601	7372	7457
30.2	6776	8608	7382	7470
30.3	6813	8617	7392	7483
30.4	6849	8627	7402	7496
30.5	6887	8639	7413	7508
30.6	6927	8650	7421	7521
30.7	6967	8661	7430	7534
30.8	7005	8668	7438	7547
30.9	7043	8674	7448	7560
31	7077	8684	7456	7573
31.1	7110	8694	7465	7586
31.2	7144	8706	7474	7599
31.3	7182	8719	7483	7611
31.4	7221	8726	7492	7624
31.5	7252	8735	7502	7637
31.6	7278	8751	7515	7650
31.7	7300	8765	7528	7663
31.8	7326	8777	7537	7676
31.9	7343	8789	7550	7689
32	7356	8800	7563	7701
32.1	7370	8814	7577	7714
32.2	7377	8826	7593	7727
32.3	7384	8838	7606	7740
32.4	7387	8856	7623	7753
32.5	7396	8864	7637	7766
32.6	7403	8877	7652	7779
32.7	7409	8886	7667	7792
32.8	7413	8897	7682	7804
32.9	7416	8908	7695	7817
33	7419	8918	7708	7830
33.1	7422	8930	7725	7843
33.2	7427	8940	7738	7856
33.3	7430	8946	7756	7869
33.4	7434	8955	7774	7882
33.5	7439	8964	7789	7894
33.6	7444	8969	7804	7907
33.7	7449	8974	7823	7920
33.8	7451	8984	7841	7933
33.9	7454	8993	7858	7946
34	7457	8998	7875	7959
34.1	7460	9009	7890	7972
34.2	7462	9015	7907	7984
34.3	7463	9021	7926	7997
34.4	7465	9032	7943	8010
34.5	7468	9044	7961	8023
34.6	7471	9056	7979	8036
34.7	7474	9068	7999	8049
34.8	7476	9078	8012	8062
34.9	7478	9086	8028	8075
35	7480	9096	8042	8087
35.1	7504	9128	8063	8110
35.2	7533	9161	8080	8132
35.3	7559	9194	8095	8154
35.4	7587	9231	8112	8176
35.5	7609	9268	8135	8199
35.6	7631	9301	8152	8221
35.7	7653	9331	8169	8243
35.8	7676	9363	8186	8265
35.9	7695	9395	8201	8288
36	7715	9429	8215	8310
36.1	7733	9462	8237	8332
36.2	7754	9499	8267	8354
36.3	7772	9537	8294	8376
36.4	7789	9573	8321	8399
36.5	7805	9610	8345	8421
36.6	7823	9643	8370	8443
36.7	7840	9674	8396	8465
36.8	7856	9707	8417	8488
36.9	7872	9740	8440	8510
37	7885	9775	8462	8532
37.1	7901	9813	8488	8554
37.2	7919	9846	8516	8577
37.3	7931	9879	8539	8599
37.4	7946	9915	8573	8621
37.5	7964	9951	8609	8643
37.6	7979	9986	8637	8665
37.7	7993	10018	8670	8688
37.8	8006	10050	8695	8710
37.9	8020	10085	8714	8732
38	8027	10121	8735	8754
38.1	8038	10155	8755	8777
38.2	8048	10183	8771	8799
38.3	8060	10215	8792	8821
38.4	8074	10253	8809	8843
38.5	8087	10282	8830	8866
38.6	8097	10316	8847	8888
38.7	8106	10352	8866	8910
38.8	8110	10389	8889	8932
38.9	8112	10425	8909	8954
39	8119	10458	8930	8977
39.1	8129	10488	8952	8999
39.2	8132	10518	8968	9021
39.3	8139	10555	8984	9043
39.4	8151	10589	9007	9066
39.5	8158	10623	9032	9088
39.6	8160	10654	9052	9110
39.7	8162	10685	9069	9132
39.8	8164	10718	9092	9155
39.9	8170	10756	9115	9177
40	8176	10789	9138	9199
40.1	8228	10794	9162	9223
40.2	8278	10797	9192	9248
40.3	8332	10803	9214	9272
40.4	8385	10806	9240	9296
40.5	8435	10809	9265	9321
40.6	8486	10812	9293	9345
40.7	8537	10818	9314	9369
40.8	8589	10827	9341	9393
40.9	8640	10835	9371	9418
41	8687	10840	9397	9442
41.1	8738	10841	9424	9466
41.2	8789	10846	9442	9491
41.3	8835	10853	9463	9515
41.4	8885	10857	9485	9539
41.5	8937	10866	9506	9564
41.6	8989	10870	9528	9588
41.7	9033	10876	9548	9612
41.8	9082	10884	9567	9637
41.9	9131	10889	9586	9661
42	9176	10893	9604	9685
42.1	9226	10907	9620	9709
42.2	9275	10918	9641	9734
42.3	9322	10921	9659	9758
42.4	9367	10928	9673	9782
42.5	9410	10938	9691	9807
42.6	9449	10947	9710	9831
42.7	9487	10957	9730	9855
42.8	9521	10967	9749	9880
42.9	9556	10977	9772	9904
43	9585	10987	9792	9928
43.1	9606	10994	9816	9953
43.2	9627	11004	9839	9977
43.3	9649	11015	9867	10001
43.4	9671	11024	9894	10025
43.5	9682	11033	9918	10050
43.6	9690	11043	9946	10074
43.7	9700	11050	9975	10098
43.8	9707	11062	10001	10123
43.9	9714	11078	10027	10147
44	9720	11090	10053	10171
44.1	9723	11113	10079	10196
44.2	9728	11124	10105	10220
44.3	9734	11153	10131	10244
44.4	9738	11184	10158	10269
44.5	9741	11207	10188	10293
44.6	9745	11227	10216	10317
44.7	9749	11263	10241	10341
44.8	9752	11289	10272	10366
44.9	9756	11335	10300	10390
45	9759	11379	10326	10414
45.1	9807	11386	10357	10442
45.2	9857	11395	10390	10470
45.3	9879	11406	10418	10498
45.4	9905	11422	10443	10526
45.5	9927	11430	10473	10553
45.6	9942	11443	10503	10581
45.7	9966	11454	10537	10609
45.8	9980	11464	10572	10637
45.9	9987	11475	10609	10665
46	10005	11486	10638	10692
46.1	10018	11514	10665	10720
46.2	10032	11541	10698	10748
46.3	10047	11559	10731	10776
46.4	10059	11580	10757	10804
46.5	10068	11611	10785	10831
46.6	10081	11641	10811	10859
46.7	10089	11690	10843	10887
46.8	10101	11737	10874	10915
46.9	10116	11798	10900	10943
47	10130	11863	10929	10970
47.1	10147	11920	10954	10998
47.2	10157	11991	10984	11026
47.3	10162	12058	11019	11054
47.4	10171	12140	11049	11081
47.5	10178	12223	11078	11109
47.6	10185	12311	11110	11137
47.7	10192	12398	11132	11165
47.8	10199	12494	11162	11193
47.9	10207	12584	11191	11220
48	10215	12661	11217	11248
48.1	10222	12745	11243	11276
48.2	10230	12829	11268	11304
48.3	10237	12918	11293	11332
48.4	10245	13007	11317	11359
48.5	10255	13097	11334	11387
48.6	10265	13186	11346	11415
48.7	10271	13275	11367	11443
48.8	10278	13359	11391	11471
48.9	10287	13440	11416	11498
49	10296	13532	11432	11526
49.1	10306	13617	11458	11554
49.2	10316	13705	11484	11582
49.3	10326	13786	11507	11610
49.4	10334	13867	11535	11637
49.5	10344	13957	11564	11665
49.6	10353	14041	11580	11693
49.7	10357	14133	11601	11721
49.8	10361	14224	11621	11749
49.9	10367	14312	11640	11776
50	10375	14399	11660	11804
50.1	10406	14422	11702	11839
50.2	10441	14448	11737	11873
50.3	10474	14462	11776	11908
50.4	10498	14473	11809	11942
50.5	10533	14482	11847	11977
50.6	10564	14493	11879	12011
50.7	10595	14509	11913	12046
50.8	10622	14522	11943	12080
50.9	10652	14534	11983	12115
51	10670	14547	12022	12149
51.1	10710	14569	12062	12184
51.2	10736	14587	12100	12218
51.3	10753	14601	12142	12253
51.4	10761	14616	12191	12287
51.5	10770	14630	12234	12322
51.6	10787	14645	12277	12356
51.7	10799	14663	12318	12391
51.8	10822	14680	12357	12425
51.9	10843	14697	12391	12460
52	10868	14714	12428	12494
52.1	10882	14731	12464	12529
52.2	10895	14748	12499	12563
52.3	10911	14765	12534	12598
52.4	10929	14782	12567	12632
52.5	10947	14828	12610	12667
52.6	10964	14847	12647	12701
52.7	10978	14885	12685	12736
52.8	10988	14935	12724	12770
52.9	10996	15020	12762	12805
53	11010	15097	12793	12839
53.1	11017	15175	12830	12874
53.2	11022	15221	12863	12908
53.3	11029	15295	12895	12943
53.4	11037	15342	12929	12977
53.5	11050	15429	12959	13012
53.6	11053	15483	12991	13046
53.7	11066	15507	13018	13081
53.8	11078	15546	13054	13115
53.9	11083	15604	13078	13150
54	11088	15658	13117	13184
54.1	11093	15733	13157	13219
54.2	11098	15791	13194	13253
54.3	11104	15874	13218	13288
54.4	11113	15980	13254	13323
54.5	11119	16062	13287	13357
54.6	11126	16169	13321	13392
54.7	11131	16272	13363	13426
54.8	11137	16375	13404	13461
54.9	11147	16477	13441	13495
55	11155	16580	13473	13530
55.1	11189	16602	13496	13562
55.2	11212	16624	13535	13595
55.3	11240	16646	13587	13627
55.4	11311	16668	13624	13660
55.5	11388	16686	13655	13692
55.6	11411	16697	13684	13724
55.7	11424	16714	13716	13757
55.8	11472	16739	13767	13789
55.9	11505	16764	13806	13822
56	11513	16785	13836	13854
56.1	11536	16806	13874	13887
56.2	11550	16827	13925	13919
56.3	11572	16848	13952	13952
56.4	11600	16869	13977	13984
56.5	11615	16886	13989	14017
56.6	11636	16902	14022	14049
56.7	11665	16934	14050	14082
56.8	11693	16961	14081	14114
56.9	11704	16987	14096	14147
57	11717	17019	14125	14179
57.1	11729	17050	14162	14212
57.2	11742	17074	14194	14244
57.3	11753	17095	14221	14277
57.4	11762	17116	14251	14309
57.5	11771	17137	14276	14342
57.6	11788	17163	14310	14374
57.7	11815	17201	14338	14407
57.8	11844	17234	14366	14439
57.9	11857	17249	14383	14472
58	11869	17271	14411	14504
58.1	11887	17312	14438	14537
58.2	11901	17353	14477	14569
58.3	11914	17395	14509	14602
58.4	11925	17431	14541	14634
58.5	11935	17472	14573	14667
58.6	11947	17521	14603	14699
58.7	11956	17564	14629	14732
58.8	11968	17601	14649	14764
58.9	11988	17647	14679	14797
59	12001	17684	14728	14829
59.1	12017	17729	14765	14862
59.2	12029	17767	14779	14894
59.3	12040	17805	14809	14926
59.4	12051	17837	14850	14959
59.5	12063	17862	14888	14991
59.6	12080	17911	14925	15024
59.7	12091	17958	14963	15056
59.8	12103	17998	14988	15089
59.9	12114	18029	15030	15121
60	12125	18080	15073	15154
60.1	12242	18084	15135	15215
60.2	12353	18088	15202	15275
60.3	12468	18093	15261	15336
60.4	12583	18096	15324	15397
60.5	12695	18102	15385	15458
60.6	12803	18107	15447	15519
60.7	12911	18117	15506	15579
60.8	13020	18127	15568	15640
60.9	13127	18135	15626	15701
61	13234	18142	15692	15762
61.1	13339	18149	15752	15822
61.2	13443	18156	15811	15883
61.3	13548	18163	15873	15944
61.4	13652	18170	15939	16005
61.5	13757	18178	16008	16066
61.6	13862	18182	16071	16126
61.7	13967	18185	16138	16187
61.8	14072	18190	16208	16248
61.9	14178	18195	16279	16309
62	14284	18199	16353	16369
62.1	14390	18205	16421	16430
62.2	14496	18212	16489	16491
62.3	14601	18216	16559	16552
62.4	14706	18221	16623	16613
62.5	14808	18226	16689	16673
62.6	14907	18235	16767	16734
62.7	15011	18247	16829	16795
62.8	15115	18257	16893	16856
62.9	15214	18262	16954	16916
63	15320	18265	17025	16977
63.1	15427	18270	17089	17038
63.2	15534	18283	17149	17099
63.3	15638	18293	17204	17160
63.4	15739	18310	17262	17220
63.5	15837	18322	17323	17281
63.6	15940	18344	17385	17342
63.7	16044	18365	17444	17403
63.8	16141	18383	17503	17463
63.9	16234	18401	17569	17524
64	16332	18429	17637	17585
64.1	16427	18487	17711	17646
64.2	16518	18533	17772	17706
64.3	16609	18585	17830	17767
64.4	16705	18656	17886	17828
64.5	16804	18734	17936	17889
64.6	16902	18811	17991	17950
64.7	16976	18914	18048	18010
64.8	17068	19006	18104	18071
64.9	17157	19101	18157	18132
65	17243	19198	18199	18193
65.1	17307	19207	18221	18221
65.2	17372	19214	18250	18249
65.3	17438	19230	18274	18277
65.4	17510	19250	18293	18305
65.5	17575	19274	18318	18333
65.6	17636	19281	18339	18361
65.7	17702	19289	18365	18390
65.8	17774	19291	18388	18418
65.9	17841	19293	18411	18446
66	17894	19304	18438	18474
66.1	17959	19324	18461	18502
66.2	18024	19349	18481	18530
66.3	18067	19369	18504	18558
66.4	18117	19383	18524	18586
66.5	18163	19399	18548	18615
66.6	18211	19416	18573	18643
66.7	18246	19436	18597	18671
66.8	18281	19458	18620	18699
66.9	18333	19507	18645	18727
67	18356	19540	18673	18755
67.1	18374	19593	18699	18783
67.2	18399	19658	18723	18811
67.3	18419	19704	18753	18839
67.4	18432	19771	18777	18868
67.5	18449	19829	18804	18896
67.6	18469	19903	18826	18924
67.7	18483	19977	18853	18952
67.8	18497	20049	18879	18980
67.9	18505	20109	18906	19008
68	18515	20170	18931	19036
68.1	18526	20229	18958	19064
68.2	18533	20291	18983	19093
68.3	18547	20358	19006	19121
68.4	18552	20426	19031	19149
68.5	18563	20491	19056	19177
68.6	18570	20557	19079	19205
68.7	18575	20623	19102	19233
68.8	18583	20692	19127	19261
68.9	18588	20759	19153	19289
69	18594	20823	19179	19318
69.1	18597	20890	19205	19346
69.2	18600	20965	19230	19374
69.3	18602	21042	19257	19402
69.4	18610	21119	19285	19430
69.5	18612	21196	19313	19458
69.6	18622	21262	19338	19486
69.7	18625	21335	19363	19514
69.8	18629	21416	19387	19543
69.9	18633	21500	19406	19571
70	18636	21574	19431	19599
70.1	18689	21588	19469	19634
70.2	18741	21602	19504	19669
70.3	18788	21616	19538	19704
70.4	18837	21635	19575	19740
70.5	18886	21655	19608	19775
70.6	18937	21667	19647	19810
70.7	18989	21679	19682	19845
70.8	19042	21696	19720	19880
70.9	19093	21717	19761	19915
71	19143	21731	19800	19951
71.1	19186	21749	19836	19986
71.2	19225	21768	19870	20021
71.3	19273	21790	19903	20056
71.4	19327	21814	19940	20091
71.5	19370	21842	19975	20126
71.6	19413	21870	20017	20162
71.7	19450	21890	20050	20197
71.8	19494	21904	20088	20232
71.9	19536	21920	20127	20267
72	19571	21940	20164	20302
72.1	19617	21963	20206	20338
72.2	19652	21987	20245	20373
72.3	19684	22010	20286	20408
72.4	19722	22022	20326	20443
72.5	19755	22039	20365	20478
72.6	19780	22057	20404	20513
72.7	19811	22079	20439	20549
72.8	19840	22096	20477	20584
72.9	19876	22111	20516	20619
73	19911	22131	20558	20654
73.1	19936	22144	20597	20689
73.2	19963	22162	20633	20725
73.3	19983	22184	20675	20760
73.4	20004	22202	20715	20795
73.5	20031	22224	20753	20830
73.6	20066	22246	20796	20865
73.7	20098	22268	20833	20900
73.8	20121	22281	20874	20936
73.9	20148	22301	20914	20971
74	20173	22322	20956	21006
74.1	20196	22335	20995	21041
74.2	20220	22342	21033	21076
74.3	20249	22349	21070	21112
74.4	20273	22373	21108	21147
74.5	20293	22379	21149	21182
74.6	20314	22387	21192	21217
74.7	20339	22404	21223	21252
74.8	20367	22458	21263	21287
74.9	20389	22469	21305	21323
75	20414	22501	21341	21358
75.1	20447	22524	21363	21378
75.2	20485	22539	21378	21398
75.3	20525	22558	21393	21419
75.4	20566	22587	21407	21439
75.5	20607	22606	21423	21459
75.6	20648	22620	21440	21480
75.7	20690	22640	21456	21500
75.8	20729	22657	21477	21520
75.9	20749	22687	21496	21541
76	20766	22710	21514	21561
76.1	20779	22733	21528	21581
76.2	20809	22747	21548	21602
76.3	20845	22773	21570	21622
76.4	20873	22785	21590	21642
76.5	20903	22796	21609	21663
76.6	20912	22806	21625	21683
76.7	20931	22829	21643	21703
76.8	20957	22847	21661	21724
76.9	20981	22871	21676	21744
77	21000	22906	21699	21764
77.1	21019	22940	21715	21785
77.2	21029	22980	21732	21805
77.3	21033	23019	21751	21825
77.4	21041	23034	21773	21846
77.5	21064	23043	21797	21866
77.6	21076	23051	21820	21886
77.7	21082	23074	21840	21907
77.8	21089	23095	21866	21927
77.9	21095	23122	21889	21947
78	21102	23151	21908	21968
78.1	21118	23180	21931	21988
78.2	21134	23217	21949	22008
78.3	21142	23253	21970	22029
78.4	21146	23292	21992	22049
78.5	21160	23324	22017	22069
78.6	21173	23353	22037	22090
78.7	21186	23383	22062	22110
78.8	21192	23420	22079	22130
78.9	21198	23454	22097	22151
79	21206	23489	22113	22171
79.1	21215	23522	22137	22191
79.2	21218	23567	22155	22212
79.3	21223	23609	22177	22232
79.4	21227	23643	22189	22252
79.5	21234	23678	22208	22273
79.6	21241	23715	22229	22293
79.7	21247	23751	22249	22313
79.8	21252	23789	22263	22334
79.9	21256	23823	22286	22354
80	21258	23863	22310	22374
80.1	21272	23869	22320	22387
80.2	21288	23876	22334	22399
80.3	21303	23884	22342	22411
80.4	21323	23901	22354	22424
80.5	21349	23907	22367	22436
80.6	21376	23920	22378	22448
80.7	21392	23931	22391	22461
80.8	21415	23939	22403	22473
80.9	21441	23948	22412	22485
81	21467	23955	22427	22498
81.1	21488	23959	22439	22510
81.2	21505	23964	22446	22522
81.3	21515	23970	22457	22535
81.4	21524	23978	22469	22547
81.5	21539	23989	22485	22559
81.6	21553	24000	22496	22572
81.7	21560	24011	22507	22584
81.8	21570	24020	22518	22596
81.9	21592	24033	22532	22609
82	21608	24043	22550	22621
82.1	21626	24060	22561	22633
82.2	21642	24082	22577	22646
82.3	21652	24101	22594	22658
82.4	21663	24117	22609	22670
82.5	21677	24125	22621	22683
82.6	21690	24134	22633	22695
82.7	21705	24145	22648	22707
82.8	21719	24155	22662	22720
82.9	21729	24173	22673	22732
83	21743	24201	22686	22744
83.1	21760	24224	22697	22757
83.2	21776	24233	22709	22769
83.3	21789	24239	22726	22781
83.4	21800	24249	22737	22794
83.5	21812	24261	22752	22806
83.6	21824	24281	22767	22818
83.7	21833	24298	22777	22831
83.8	21843	24309	22788	22843
83.9	21851	24318	22798	22855
84	21861	24341	22808	22868
84.1	21872	24356	22822	22880
84.2	21877	24371	22835	22892
84.3	21884	24391	22844	22905
84.4	21888	24412	22857	22917
84.5	21895	24450	22870	22929
84.6	21899	24474	22885	22942
84.7	21905	24494	22899	22954
84.8	21909	24508	22910	22966
84.9	21913	24523	22925	22979
85	21919	24554	22935	22991
85.1	21947	24562	22947	23004
85.2	21970	24570	22960	23017
85.3	21995	24579	22971	23030
85.4	22010	24587	22980	23043
85.5	22037	24596	22996	23056
85.6	22057	24610	23006	23070
85.7	22089	24625	23013	23083
85.8	22130	24641	23021	23096
85.9	22164	24655	23031	23109
86	22183	24665	23043	23122
86.1	22214	24675	23054	23135
86.2	22239	24688	23063	23148
86.3	22254	24699	23073	23161
86.4	22270	24711	23083	23174
86.5	22295	24719	23092	23187
86.6	22323	24726	23110	23200
86.7	22344	24737	23121	23213
86.8	22362	24749	23132	23227
86.9	22379	24760	23142	23240
87	22397	24766	23157	23253
87.1	22412	24773	23173	23266
87.2	22433	24781	23187	23279
87.3	22460	24791	23202	23292
87.4	22488	24801	23209	23305
87.5	22502	24814	23222	23318
87.6	22522	24827	23231	23331
87.7	22539	24841	23241	23344
87.8	22555	24854	23251	23357
87.9	22583	24867	23267	23370
88	22608	24881	23278	23383
88.1	22617	24893	23292	23397
88.2	22624	24904	23306	23410
88.3	22633	24915	23318	23423
88.4	22652	24927	23329	23436
88.5	22668	24942	23343	23449
88.6	22690	24963	23355	23462
88.7	22710	24973	23369	23475
88.8	22727	24982	23383	23488
88.9	22742	25000	23398	23501
89	22754	25005	23408	23514
89.1	22767	25011	23422	23527
89.2	22779	25017	23436	23540
89.3	22791	25028	23448	23554
89.4	22805	25039	23465	23567
89.5	22819	25064	23476	23580
89.6	22831	25091	23488	23593
89.7	22843	25109	23500	23606
89.8	22855	25124	23512	23619
89.9	22865	25142	23524	23632
90	22875	25157	23539	23645
90.1	22880	25167	23545	23652
90.2	22884	25171	23553	23658
90.3	22888	25176	23558	23664
90.4	22892	25181	23562	23671
90.5	22899	25186	23569	23677
90.6	22903	25191	23576	23684
90.7	22910	25196	23581	23690
90.8	22914	25214	23587	23697
90.9	22918	25233	23592	23703
91	22921	25241	23598	23709
