depth	min	max	median	mean
29.3	6314	9102	7843	7807
29.4	6324	9107	7863	7822
29.5	6327	9123	7880	7837
29.6	6337	9134	7897	7852
29.7	6340	9147	7920	7867
29.8	6345	9162	7940	7882
29.9	6355	9178	7957	7897
30	6368	9183	7980	7912
30.1	6404	9188	7993	7927
30.2	6436	9188	8006	7941
30.3	6472	9191	8018	7956
30.4	6511	9195	8032	7971
30.5	6541	9197	8043	7985
30.6	6560	9201	8053	8000
30.7	6584	9205	8068	8015
30.8	6602	9210	8081	8029
30.9	6634	9211	8097	8044
31	6664	9215	8110	8058
31.1	6693	9220	8119	8073
31.2	6724	9228	8130	8088
31.3	6753	9231	8145	8102
31.4	6780	9232	8157	8117
31.5	6795	9232	8170	8132
31.6	6820	9236	8182	8146
31.7	6837	9243	8200	8161
31.8	6859	9251	8211	8175
31.9	6874	9253	8224	8190
32	6890	9256	8239	8205
32.1	6904	9263	8256	8219
32.2	6921	9269	8272	8234
32.3	6937	9276	8289	8249
32.4	6953	9283	8304	8263
32.5	6970	9289	8319	8278
32.6	6985	9295	8333	8293
32.7	7002	9300	8349	8307
32.8	7020	9302	8365	8322
32.9	7031	9311	8382	8336
33	7043	9314	8400	8351
33.1	7059	9325	8419	8366
33.2	7078	9334	8438	8380
33.3	7091	9339	8455	8395
33.4	7103	9349	8469	8410
33.5	7124	9357	8486	8424
33.6	7140	9363	8500	8439
33.7	7156	9369	8518	8453
33.8	7161	9373	8535	8468
33.9	7165	9380	8545	8483
34	7183	9387	8561	8497
34.1	7194	9395	8581	8512
34.2	7201	9401	8602	8527
34.3	7215	9414	8620	8541
34.4	7231	9424	8637	8556
34.5	7253	9441	8650	8570
34.6	7266	9450	8664	8585
34.7	7279	9466	8680	8600
34.8	7288	9479	8693	8614
34.9	7297	9489	8712	8629
35	7306	9502	8727	8644
35.1	7346	9507	8740	8658
35.2	7378	9511	8751	8672
35.3	7405	9513	8765	8686
35.4	7443	9518	8777	8700
35.5	7477	9520	8787	8714
35.6	7513	9521	8799	8728
35.7	7540	9523	8809	8742
35.8	7576	9525	8821	8756
35.9	7608	9528	8832	8770
36	7644	9530	8847	8784
36.1	7674	9532	8862	8798
36.2	7701	9536	8877	8812
36.3	7735	9540	8893	8826
36.4	7774	9544	8907	8840
36.5	7811	9549	8918	8854
36.6	7845	9553	8930	8869
36.7	7885	9557	8943	8883
36.8	7915	9563	8958	8897
36.9	7946	9570	8969	8911
37	7978	9576	8979	8925
37.1	8012	9582	8994	8939
37.2	8047	9584	9007	8953
37.3	8078	9590	9020	8967
37.4	8103	9596	9032	8981
37.5	8126	9597	9044	8995
37.6	8151	9601	9056	9009
37.7	8182	9606	9069	9023
37.8	8204	9614	9086	9037
37.9	8222	9620	9100	9051
38	8251	9627	9115	9065
38.1	8283	9638	9131	9079
38.2	8305	9641	9146	9094
38.3	8342	9643	9162	9108
38.4	8368	9651	9177	9122
38.5	8382	9657	9193	9136
38.6	8393	9669	9208	9150
38.7	8417	9675	9225	9164
38.8	8425	9679	9241	9178
38.9	8440	9688	9256	9192
39	8459	9706	9269	9206
39.1	8467	9709	9279	9220
39.2	8481	9717	9293	9234
39.3	8492	9733	9307	9248
39.4	8512	9745	9322	9262
39.5	8525	9750	9335	9276
39.6	8530	9765	9349	9290
39.7	8545	9773	9362	9304
39.8	8559	9786	9375	9318
39.9	8569	9801	9386	9333
40	8580	9820	9405	9347
40.1	8647	9829	9425	9370
40.2	8714	9841	9443	9394
40.3	8785	9855	9462	9418
40.4	8852	9866	9480	9442
40.5	8916	9884	9499	9466
40.6	8979	9899	9517	9490
40.7	9046	9904	9535	9514
40.8	9117	9912	9551	9538
40.9	9184	9922	9570	9561
41	9246	9933	9588	9585
41.1	9309	9949	9606	9609
41.2	9370	9963	9624	9633
41.3	9434	9980	9642	9657
41.4	9491	9996	9661	9681
41.5	9547	10016	9681	9705
41.6	9592	10033	9703	9729
41.7	9617	10053	9725	9752
41.8	9637	10085	9750	9776
41.9	9649	10112	9776	9800
42	9662	10154	9800	9824
42.1	9668	10196	9825	9848
42.2	9675	10231	9847	9872
42.3	9682	10266	9868	9896
42.4	9687	10311	9890	9920
42.5	9696	10356	9912	9943
42.6	9700	10410	9934	9967
42.7	9705	10461	9953	9991
42.8	9710	10522	9975	10015
42.9	9714	10589	9994	10039
43	9719	10650	10014	10063
43.1	9722	10717	10035	10087
43.2	9728	10780	10056	10111
43.3	9734	10844	10077	10134
43.4	9738	10908	10096	10158
43.5	9741	10974	10116	10182
43.6	9744	11039	10135	10206
43.7	9748	11107	10153	10230
43.8	9751	11173	10174	10254
43.9	9753	11237	10194	10278
44	9757	11305	10214	10302
44.1	9759	11373	10232	10325
44.2	9760	11441	10252	10349
44.3	9764	11509	10272	10373
44.4	9768	11576	10293	10397
44.5	9772	11644	10313	10421
44.6	9775	11709	10334	10445
44.7	9778	11778	10353	10469
44.8	9780	11848	10372	10492
44.9	9784	11907	10391	10516
45	9787	11975	10410	10540
45.1	9811	12017	10447	10577
45.2	9841	12059	10490	10614
45.3	9866	12099	10530	10650
45.4	9886	12146	10567	10687
45.5	9909	12191	10601	10724
45.6	9933	12238	10646	10760
45.7	9957	12264	10690	10797
45.8	9977	12309	10733	10834
45.9	9992	12354	10774	10871
46	10007	12400	10814	10907
46.1	10018	12436	10852	10944
46.2	10030	12483	10893	10981
46.3	10036	12520	10929	11017
46.4	10050	12572	10966	11054
46.5	10058	12623	11001	11091
46.6	10065	12685	11040	11127
46.7	10069	12737	11080	11164
46.8	10082	12795	11113	11201
46.9	10094	12852	11148	11238
47	10100	12918	11185	11274
47.1	10112	12995	11219	11311
47.2	10122	13056	11254	11348
47.3	10130	13137	11291	11384
47.4	10139	13212	11328	11421
47.5	10148	13296	11369	11458
47.6	10161	13353	11405	11495
47.7	10170	13423	11439	11531
47.8	10178	13492	11475	11568
47.9	10188	13555	11505	11605
48	10196	13628	11536	11641
48.1	10209	13711	11566	11678
48.2	10221	13796	11601	11715
48.3	10227	13882	11635	11751
48.4	10233	13952	11664	11788
48.5	10244	14042	11696	11825
48.6	10251	14132	11725	11862
48.7	10255	14217	11757	11898
48.8	10260	14296	11788	11935
48.9	10266	14375	11815	11972
49	10277	14463	11848	12008
49.1	10282	14553	11878	12045
49.2	10287	14633	11910	12082
49.3	10293	14715	11941	12118
49.4	10298	14813	11976	12155
49.5	10303	14887	12007	12192
49.6	10308	14959	12038	12229
49.7	10314	15046	12070	12265
49.8	10320	15126	12107	12302
49.9	10325	15197	12141	12339
50	10330	15277	12177	12375
50.1	10413	15293	12222	12420
50.2	10477	15308	12269	12465
50.3	10545	15340	12324	12510
50.4	10588	15357	12374	12555
50.5	10639	15381	12423	12600
50.6	10686	15400	12479	12644
50.7	10733	15438	12529	12689
50.8	10768	15477	12578	12734
50.9	10810	15508	12626	12779
51	10852	15537	12673	12824
51.1	10886	15555	12733	12869
51.2	10915	15588	12788	12913
51.3	10945	15622	12833	12958
51.4	10971	15658	12898	13003
51.5	10994	15694	12953	13048
51.6	11017	15729	13016	13093
51.7	11047	15749	13070	13137
51.8	11072	15772	13125	13182
51.9	11106	15810	13191	13227
52	11126	15848	13241	13272
52.1	11146	15886	13298	13317
52.2	11168	15915	13346	13362
52.3	11197	15954	13397	13406
52.4	11231	15970	13448	13451
52.5	11256	16003	13499	13496
52.6	11278	16030	13552	13541
52.7	11299	16054	13602	13586
52.8	11322	16089	13653	13631
52.9	11344	16123	13707	13675
53	11351	16158	13753	13720
53.1	11378	16185	13808	13765
53.2	11396	16217	13866	13810
53.3	11420	16252	13923	13855
53.4	11449	16283	13980	13900
53.5	11467	16313	14037	13944
53.6	11491	16349	14089	13989
53.7	11510	16389	14135	14034
53.8	11526	16403	14184	14079
53.9	11541	16437	14233	14124
54	11566	16500	14277	14168
54.1	11585	16550	14344	14213
54.2	11614	16607	14383	14258
54.3	11635	16678	14424	14303
54.4	11663	16729	14467	14348
54.5	11685	16777	14502	14393
54.6	11709	16847	14545	14437
54.7	11729	16905	14584	14482
54.8	11759	16965	14629	14527
54.9	11781	17037	14669	14572
55	11795	17116	14708	14617
55.1	11852	17127	14743	14658
55.2	11930	17139	14782	14699
55.3	11952	17157	14824	14741
55.4	11974	17175	14866	14782
55.5	12058	17193	14917	14823
55.6	12138	17213	14963	14865
55.7	12196	17230	15016	14906
55.8	12250	17251	15056	14947
55.9	12331	17258	15097	14989
56	12382	17276	15140	15030
56.1	12426	17296	15189	15071
56.2	12496	17311	15237	15112
56.3	12590	17327	15276	15154
56.4	12610	17355	15315	15195
56.5	12694	17373	15350	15236
56.6	12765	17388	15390	15278
56.7	12845	17414	15427	15319
56.8	12862	17437	15483	15360
56.9	12895	17466	15526	15402
57	12931	17491	15565	15443
57.1	12949	17507	15610	15484
57.2	12973	17522	15653	15526
57.3	12991	17546	15695	15567
57.4	13033	17570	15733	15608
57.5	13078	17579	15774	15649
57.6	13086	17610	15812	15691
57.7	13135	17630	15859	15732
57.8	13183	17642	15902	15773
57.9	13239	17655	15946	15815
58	13264	17684	16002	15856
58.1	13315	17715	16050	15897
58.2	13378	17732	16106	15939
58.3	13425	17764	16145	15980
58.4	13454	17782	16183	16021
58.5	13477	17810	16230	16063
58.6	13523	17838	16278	16104
58.7	13550	17871	16317	16145
58.8	13574	17898	16370	16187
58.9	13591	17933	16420	16228
59	13649	17955	16463	16269
59.1	13710	17989	16500	16310
59.2	13743	18017	16544	16352
59.3	13763	18061	16597	16393
59.4	13811	18095	16646	16434
59.5	13837	18140	16687	16476
59.6	13861	18188	16735	16517
59.7	13885	18235	16780	16558
59.8	13910	18287	16825	16600
59.9	13959	18347	16873	16641
60	14031	18404	16915	16682
60.1	14117	18412	16946	16718
60.2	14203	18417	16975	16753
60.3	14289	18419	17004	16789
60.4	14375	18425	17035	16824
60.5	14460	18432	17064	16860
60.6	14539	18438	17095	16895
60.7	14618	18446	17125	16930
60.8	14712	18448	17155	16966
60.9	14806	18451	17188	17001
61	14893	18455	17217	17037
61.1	14979	18459	17248	17072
61.2	15071	18462	17281	17108
61.3	15156	18466	17310	17143
61.4	15242	18470	17339	17179
61.5	15327	18473	17368	17214
61.6	15409	18481	17401	17249
61.7	15496	18490	17429	17285
61.8	15582	18493	17458	17320
61.9	15668	18498	17489	17356
62	15756	18505	17520	17391
62.1	15849	18509	17546	17427
62.2	15935	18515	17574	17462
62.3	16018	18524	17606	17498
62.4	16107	18530	17637	17533
62.5	16191	18536	17666	17569
62.6	16277	18545	17698	17604
62.7	16366	18551	17731	17639
62.8	16449	18555	17760	17675
62.9	16529	18559	17789	17710
63	16608	18570	17819	17746
63.1	16695	18578	17852	17781
63.2	16777	18594	17881	17817
63.3	16852	18601	17911	17852
63.4	16927	18608	17942	17888
63.5	17008	18623	17975	17923
63.6	17095	18636	18008	17958
63.7	17179	18644	18035	17994
63.8	17257	18652	18068	18029
63.9	17337	18662	18097	18065
64	17416	18668	18126	18100
64.1	17482	18677	18159	18136
64.2	17543	18684	18192	18171
64.3	17597	18698	18227	18207
64.4	17666	18708	18262	18242
64.5	17727	18724	18297	18278
64.6	17786	18738	18335	18313
64.7	17839	18754	18372	18348
64.8	17882	18769	18410	18384
64.9	17921	18786	18445	18419
65	17956	18812	18481	18455
65.1	18002	18821	18500	18478
65.2	18058	18832	18522	18500
65.3	18097	18844	18545	18523
65.4	18143	18848	18566	18546
65.5	18181	18862	18588	18569
65.6	18199	18877	18608	18591
65.7	18230	18886	18628	18614
65.8	18259	18906	18651	18637
65.9	18291	18924	18674	18660
66	18314	18940	18694	18683
66.1	18328	18954	18719	18705
66.2	18346	18981	18743	18728
66.3	18366	19010	18766	18751
66.4	18392	19039	18788	18774
66.5	18409	19076	18810	18797
66.6	18424	19115	18831	18819
66.7	18437	19165	18852	18842
66.8	18451	19209	18871	18865
66.9	18460	19262	18890	18888
67	18476	19316	18911	18910
67.1	18492	19367	18931	18933
67.2	18502	19421	18949	18956
67.3	18513	19478	18968	18979
67.4	18520	19535	18984	19002
67.5	18528	19591	19005	19024
67.6	18538	19651	19025	19047
67.7	18551	19705	19046	19070
67.8	18559	19760	19065	19093
67.9	18572	19818	19085	19116
68	18585	19875	19105	19138
68.1	18592	19934	19124	19161
68.2	18598	19990	19144	19184
68.3	18604	20046	19161	19207
68.4	18609	20101	19182	19230
68.5	18613	20159	19202	19252
68.6	18617	20219	19223	19275
68.7	18622	20275	19243	19298
68.8	18626	20342	19263	19321
68.9	18628	20403	19281	19343
69	18636	20463	19299	19366
69.1	18642	20523	19319	19389
69.2	18650	20584	19340	19412
69.3	18658	20644	19359	19435
69.4	18659	20704	19379	19457
69.5	18664	20764	19399	19480
69.6	18665	20822	19418	19503
69.7	18669	20884	19440	19526
69.8	18676	20943	19461	19549
69.9	18683	21000	19480	19571
70	18692	21058	19500	19594
70.1	18713	21073	19519	19614
70.2	18743	21085	19539	19633
70.3	18757	21097	19559	19652
70.4	18768	21108	19581	19672
71.9	18967	21318	19927	19963
72	18970	21340	19948	19983
72.1	18976	21361	19970	20002
72.2	18984	21370	19994	20021
72.3	18993	21387	20016	20041
72.4	18998	21403	20037	20060
72.5	19008	21413	20062	20080
72.6	19016	21436	20081	20099
72.7	19023	21454	20100	20118
72.8	19029	21476	20125	20138
72.9	19035	21496	20140	20157
73	19041	21529	20162	20177
73.1	19047	21547	20179	20196
73.2	19053	21570	20198	20216
73.3	19059	21595	20212	20235
73.4	19065	21617	20230	20254
73.5	19071	21647	20247	20274
73.6	19078	21664	20267	20293
73.7	19084	21692	20286	20313
73.8	19090	21726	20307	20332
73.9	19096	21759	20326	20352
74	19102	21786	20344	20371
74.1	19108	21809	20362	20390
74.2	19114	21839	20377	20410
74.3	19119	21860	20399	20429
74.4	19123	21892	20417	20449
74.5	19130	21942	20434	20468
74.6	19137	21972	20450	20487
74.7	19140	22035	20470	20507
74.8	19144	22066	20488	20526
74.9	19157	22100	20499	20546
75	19164	22150	20519	20565
75.1	19189	22156	20536	20587
75.2	19230	22161	20563	20608
75.3	19263	22176	20588	20630
75.4	19285	22186	20608	20652
75.5	19313	22205	20632	20673
75.6	19346	22215	20655	20695
75.7	19374	22226	20678	20717
75.8	19396	22239	20705	20738
75.9	19418	22255	20729	20760
76	19428	22266	20748	20782
76.1	19459	22269	20770	20803
76.2	19488	22277	20794	20825
76.3	19504	22287	20816	20847
76.4	19522	22297	20838	20868
76.5	19543	22308	20867	20890
76.6	19566	22324	20891	20912
76.7	19587	22337	20915	20933
76.8	19608	22349	20942	20955
76.9	19629	22360	20969	20977
77	19644	22367	20992	20998
77.1	19663	22387	21016	21020
77.2	19676	22402	21049	21042
77.3	19684	22413	21073	21063
77.4	19695	22429	21093	21085
77.5	19706	22457	21117	21107
77.6	19714	22468	21138	21128
77.7	19723	22476	21165	21150
77.8	19731	22498	21196	21172
77.9	19744	22513	21220	21193
78	19760	22530	21247	21215
78.1	19766	22555	21275	21237
78.2	19777	22570	21303	21258
78.3	19789	22589	21321	21280
78.4	19802	22608	21348	21302
78.5	19813	22639	21372	21323
78.6	19822	22662	21393	21345
78.7	19829	22696	21419	21367
78.8	19839	22717	21446	21388
78.9	19851	22739	21474	21410
79	19860	22773	21500	21432
79.1	19869	22810	21518	21453
79.2	19877	22824	21544	21475
79.3	19889	22858	21566	21497
79.4	19898	22885	21587	21518
79.5	19907	22915	21609	21540
79.6	19917	22945	21632	21561
79.7	19924	22971	21652	21583
79.8	19936	23006	21673	21605
79.9	19945	23051	21697	21626
80	19955	23078	21717	21648
80.1	19989	23082	21733	21666
80.2	20021	23089	21747	21684
80.3	20060	23097	21759	21702
80.4	20079	23107	21773	21720
80.5	20110	23112	21791	21738
80.6	20127	23117	21810	21756
80.7	20142	23121	21830	21774
80.8	20167	23125	21852	21792
80.9	20194	23129	21870	21810
81	20234	23133	21888	21828
81.1	20250	23143	21908	21846
81.2	20282	23154	21926	21864
81.3	20311	23164	21944	21882
81.4	20336	23174	21967	21900
81.5	20360	23185	21986	21918
81.6	20384	23193	22004	21936
81.7	20408	23202	22024	21954
81.8	20427	23210	22046	21972
81.9	20447	23220	22067	21990
82	20467	23226	22087	22008
82.1	20491	23231	22106	22026
82.2	20517	23240	22123	22044
82.3	20538	23248	22141	22062
82.4	20571	23254	22162	22080
82.5	20595	23259	22179	22098
82.6	20617	23264	22195	22116
82.7	20637	23277	22221	22134
82.8	20647	23291	22243	22152
82.9	20661	23301	22265	22170
83	20684	23308	22281	22188
83.1	20699	23319	22302	22206
83.2	20717	23327	22327	22224
83.3	20735	23333	22344	22242
83.4	20754	23342	22361	22260
83.5	20772	23353	22383	22278
83.6	20788	23371	22405	22296
83.7	20807	23384	22426	22314
83.8	20825	23404	22444	22332
83.9	20846	23420	22466	22350
84	20855	23437	22484	22368
84.1	20860	23448	22506	22386
84.2	20868	23461	22526	22404
84.3	20878	23479	22540	22422
84.4	20887	23494	22560	22440
84.5	20901	23509	22577	22458
84.6	20915	23533	22594	22476
84.7	20928	23559	22611	22494
84.8	20936	23580	22627	22512
84.9	20946	23602	22644	22530
85	20959	23634	22664	22548
85.1	21007	23637	22681	22568
85.2	21059	23639	22699	22588
85.3	21116	23645	22716	22608
85.4	21165	23649	22734	22628
85.5	21214	23651	22753	22649
85.6	21262	23654	22771	22669
85.7	21309	23658	22788	22689
85.8	21355	23659	22809	22709
85.9	21401	23663	22826	22729
86	21445	23666	22843	22749
86.1	21497	23668	22860	22769
86.2	21547	23670	22878	22790
86.3	21596	23674	22894	22810
86.4	21646	23679	22911	22830
86.5	21696	23684	22927	22850
86.6	21745	23688	22943	22870
86.7	21795	23694	22961	22890
86.8	21839	23696	22976	22910
86.9	21882	23701	22993	22930
87	21931	23704	23012	22951
87.1	21980	23709	23028	22971
87.2	22014	23712	23047	22991
87.3	22060	23719	23067	23011
87.4	22100	23722	23084	23031
87.5	22140	23729	23104	23051
87.6	22193	23735	23121	23071
87.7	22237	23743	23137	23092
87.8	22279	23749	23157	23112
87.9	22325	23756	23175	23132
88	22373	23762	23193	23152
88.1	22409	23768	23212	23172
88.2	22441	23774	23227	23192
88.3	22478	23783	23242	23212
88.4	22516	23790	23263	23233
88.5	22562	23797	23283	23253
88.6	22589	23804	23300	23273
88.7	22625	23815	23317	23293
88.8	22651	23827	23334	23313
88.9	22684	23835	23354	23333
89	22718	23845	23376	23353
89.1	22755	23854	23397	23374
89.2	22779	23864	23418	23394
89.3	22810	23882	23437	23414
89.4	22837	23900	23458	23434
89.5	22861	23910	23478	23454
89.6	22886	23935	23499	23474
89.7	22911	23950	23517	23494
89.8	22935	23968	23536	23515
89.9	22950	23990	23559	23535
90	22968	24012	23580	23555
90.1	23012	24017	23592	23569
90.2	23047	24027	23603	23583
90.3	23077	24034	23617	23597
90.4	23108	24040	23632	23612
90.5	23136	24046	23645	23626
90.6	23166	24053	23658	23640
90.7	23195	24060	23672	23654
90.8	23217	24069	23687	23669
90.9	23240	24079	23701	23683
91	23266	24088	23717	23697
91.1	23282	24097	23730	23711
91.2	23299	24119	23744	23725
91.3	23316	24136	23759	23740
91.4	23327	24145	23775	23754
91.5	23341	24159	23789	23768
91.6	23358	24175	23800	23782
91.7	23375	24191	23814	23796
91.8	23393	24204	23827	23811
91.9	23405	24216	23841	23825
92	23417	24235	23853	23839
92.1	23426	24256	23864	23853
92.2	23436	24277	23876	23867
92.3	23441	24303	23889	23882
92.4	23451	24322	23901	23896
92.5	23456	24348	23914	23910
92.6	23467	24372	23926	23924
92.7	23474	24407	23937	23939
92.8	23479	24449	23949	23953
92.9	23482	24484	23960	23967
93	23492	24515	23970	23981
93.1	23494	24537	23982	23995
93.2	23498	24572	23994	24010
93.3	23502	24611	24004	24024
93.4	23507	24651	24016	24038
93.5	23511	24690	24029	24052
93.6	23516	24729	24041	24066
93.7	23528	24766	24052	24081
93.8	23534	24804	24063	24095
93.9	23538	24842	24072	24109
94	23541	24881	24084	24123
94.1	23545	24911	24094	24137
