depth	min	max	median	mean
15.8	4861	5884	5184	5226
15.9	4876	5899	5205	5249
16	4890	5912	5229	5271
16.1	4904	5928	5253	5294
16.2	4913	5949	5277	5316
16.3	4925	5976	5303	5339
16.4	4937	6009	5328	5362
16.5	4947	6025	5355	5384
16.6	4954	6060	5379	5407
16.7	4961	6087	5404	5429
16.8	4968	6107	5428	5452
16.9	4974	6124	5452	5474
17	4981	6159	5474	5497
17.1	4988	6183	5497	5520
17.2	4996	6206	5519	5542
17.3	5009	6247	5542	5565
17.4	5015	6284	5566	5587
17.5	5023	6327	5590	5610
17.6	5028	6361	5611	5633
17.7	5034	6405	5634	5655
17.8	5041	6436	5657	5678
17.9	5048	6466	5679	5700
18	5054	6505	5705	5723
18.1	5062	6533	5730	5746
18.2	5069	6578	5751	5768
18.3	5077	6619	5772	5791
18.4	5084	6647	5796	5813
21	5427	7215	6309	6329
21.1	5452	7226	6327	6345
21.2	5474	7236	6344	6360
21.3	5497	7247	6360	6376
21.4	5523	7254	6376	6391
21.5	5552	7259	6395	6407
21.6	5571	7264	6414	6422
21.7	5594	7269	6430	6437
21.8	5619	7274	6446	6453
21.9	5634	7276	6464	6468
22	5658	7277	6482	6484
22.1	5685	7278	6499	6499
22.2	5712	7284	6517	6515
22.3	5730	7290	6537	6530
22.4	5753	7298	6552	6546
22.5	5770	7305	6569	6561
22.6	5781	7309	6588	6576
22.7	5802	7313	6605	6592
22.8	5819	7321	6625	6607
22.9	5833	7330	6644	6623
23	5857	7333	6662	6638
23.1	5880	7336	6683	6654
23.2	5902	7340	6704	6669
23.3	5926	7348	6722	6685
23.4	5943	7356	6741	6700
23.5	5961	7361	6759	6715
23.6	5980	7365	6776	6731
23.7	5995	7367	6793	6746
23.8	6010	7369	6807	6762
23.9	6019	7374	6825	6777
24	6037	7380	6842	6793
24.1	6048	7386	6861	6808
24.2	6066	7392	6877	6823
24.3	6078	7398	6895	6839
24.4	6096	7407	6908	6854
24.5	6111	7416	6923	6870
24.6	6125	7427	6936	6885
24.7	6138	7438	6950	6901
24.8	6151	7452	6968	6916
24.9	6164	7471	6981	6932
25	6174	7493	6996	6947
25.1	6184	7494	7000	6953
25.2	6202	7494	7005	6958
25.3	6221	7495	7011	6964
25.4	6235	7496	7017	6970
25.5	6247	7498	7021	6976
25.6	6264	7499	7027	6981
25.7	6280	7500	7032	6987
25.8	6294	7500	7035	6993
25.9	6307	7500	7041	6998
26	6325	7502	7046	7004
26.1	6339	7504	7052	7010
26.2	6354	7506	7057	7015
26.3	6365	7507	7064	7021
26.4	6379	7508	7068	7027
26.5	6394	7508	7073	7033
26.6	6406	7509	7079	7038
26.7	6417	7509	7084	7044
26.8	6421	7511	7090	7050
26.9	6433	7513	7095	7055
27	6446	7516	7100	7061
27.1	6459	7519	7106	7067
27.2	6473	7522	7111	7073
27.3	6487	7525	7117	7078
27.4	6496	7527	7122	7084
27.5	6510	7527	7126	7090
27.6	6520	7529	7132	7095
27.7	6527	7529	7135	7101
27.8	6533	7529	7141	7107
27.9	6541	7530	7148	7112
28	6551	7530	7152	7118
28.1	6559	7531	7160	7124
28.2	6565	7531	7164	7130
28.3	6572	7532	7170	7135
28.4	6583	7532	7175	7141
28.5	6594	7533	7181	7147
28.6	6604	7533	7185	7152
28.7	6611	7533	7190	7158
28.8	6620	7534	7196	7164
28.9	6631	7537	7202	7170
29	6639	7539	7207	7175
29.1	6650	7542	7212	7181
29.2	6660	7545	7217	7187
29.3	6668	7551	7225	7192
29.4	6675	7555	7232	7198
29.5	6680	7556	7238	7204
29.6	6686	7560	7245	7210
29.7	6690	7567	7252	7215
29.8	6693	7573	7257	7221
29.9	6700	7580	7261	7227
30	6706	7587	7265	7232
30.1	6739	7588	7274	7244
30.2	6771	7589	7284	7255
30.3	6800	7590	7294	7267
30.4	6832	7591	7303	7278
30.5	6865	7594	7312	7290
30.6	6896	7599	7322	7301
30.7	6927	7601	7331	7313
30.8	6957	7603	7340	7324
30.9	6988	7606	7349	7336
31	7018	7608	7358	7347
31.1	7046	7609	7367	7359
31.2	7076	7611	7377	7370
31.3	7106	7613	7385	7382
31.4	7134	7617	7394	7393
31.5	7165	7626	7403	7405
31.6	7191	7631	7413	7416
31.7	7218	7635	7422	7428
31.8	7246	7639	7432	7439
31.9	7269	7641	7442	7451
32	7295	7646	7451	7462
32.1	7319	7650	7460	7474
32.2	7341	7653	7470	7485
32.3	7367	7658	7482	7497
32.4	7383	7666	7495	7508
32.5	7398	7673	7507	7520
32.6	7411	7689	7519	7531
32.7	7420	7714	7530	7543
32.8	7427	7739	7541	7554
32.9	7437	7757	7551	7566
33	7443	7774	7561	7577
33.1	7447	7794	7572	7589
33.2	7451	7817	7583	7600
33.3	7454	7841	7592	7612
33.4	7458	7864	7602	7624
33.5	7462	7896	7612	7635
33.6	7465	7928	7621	7647
33.7	7467	7962	7631	7658
33.8	7469	7993	7641	7670
33.9	7470	8026	7651	7681
34	7472	8062	7661	7693
34.1	7474	8095	7670	7704
34.2	7476	8123	7680	7716
34.3	7477	8152	7689	7727
34.4	7479	8184	7698	7739
34.5	7480	8213	7707	7750
34.6	7482	8238	7719	7762
34.7	7483	8271	7728	7773
34.8	7485	8303	7736	7785
34.9	7486	8331	7747	7796
35	7488	8363	7757	7808
35.1	7509	8372	7778	7827
35.2	7528	8379	7799	7845
35.3	7538	8390	7820	7864
35.4	7550	8404	7840	7883
35.5	7558	8414	7864	7902
35.6	7567	8424	7887	7921
35.7	7576	8438	7912	7940
35.8	7583	8451	7936	7959
35.9	7589	8463	7960	7978
36	7596	8469	7986	7997
36.1	7599	8490	8011	8016
36.2	7603	8514	8037	8035
36.3	7610	8530	8061	8054
36.4	7610	8551	8085	8073
36.5	7615	8571	8106	8092
36.6	7622	8592	8128	8111
36.7	7628	8617	8150	8130
36.8	7632	8643	8175	8149
36.9	7636	8666	8200	8168
37	7640	8689	8224	8187
37.1	7644	8713	8246	8206
37.2	7650	8738	8269	8224
37.3	7655	8763	8291	8243
37.4	7658	8787	8310	8262
37.5	7661	8812	8331	8281
37.6	7665	8838	8351	8300
37.7	7667	8867	8370	8319
37.8	7670	8899	8390	8338
37.9	7673	8916	8412	8357
38	7676	8943	8434	8376
38.1	7680	8966	8453	8395
38.2	7684	8998	8471	8414
38.3	7687	9033	8488	8433
38.4	7691	9065	8506	8452
38.5	7693	9097	8523	8471
38.6	7694	9131	8541	8490
38.7	7696	9166	8563	8509
38.8	7697	9201	8584	8528
38.9	7698	9233	8603	8547
39	7699	9268	8620	8566
39.1	7700	9304	8639	8584
39.2	7702	9336	8657	8603
39.3	7704	9373	8677	8622
39.4	7709	9404	8695	8641
39.5	7714	9434	8718	8660
39.6	7716	9466	8739	8679
39.7	7721	9503	8757	8698
39.8	7725	9539	8776	8717
39.9	7729	9572	8793	8736
40	7733	9602	8809	8755
40.1	7788	9608	8834	8782
40.2	7844	9616	8860	8810
40.3	7905	9621	8886	8837
40.4	7962	9625	8912	8865
40.5	8016	9630	8937	8892
40.6	8070	9635	8963	8920
40.7	8123	9641	8988	8947
40.8	8175	9646	9013	8975
40.9	8231	9651	9040	9002
41	8286	9657	9065	9030
41.1	8341	9666	9089	9057
41.2	8395	9670	9115	9084
41.3	8457	9681	9140	9112
41.4	8514	9684	9166	9139
41.5	8569	9688	9191	9167
41.6	8623	9696	9219	9194
41.7	8675	9707	9245	9222
41.8	8729	9724	9270	9249
41.9	8783	9736	9295	9277
42	8836	9743	9321	9304
42.1	8890	9752	9348	9332
42.2	8942	9763	9373	9359
42.3	8993	9770	9399	9386
42.4	9044	9784	9424	9414
42.5	9095	9787	9450	9441
42.6	9144	9797	9476	9469
42.7	9193	9811	9501	9496
42.8	9244	9829	9526	9524
42.9	9293	9852	9548	9551
43	9342	9875	9574	9579
43.1	9392	9899	9597	9606
43.2	9439	9934	9621	9634
43.3	9485	9958	9646	9661
43.4	9533	9988	9670	9688
43.5	9576	10007	9694	9716
43.6	9613	10032	9720	9743
43.7	9641	10064	9746	9771
43.8	9659	10107	9774	9798
43.9	9677	10163	9802	9826
44	9692	10210	9833	9853
44.1	9704	10248	9861	9881
44.2	9715	10280	9890	9908
44.3	9725	10315	9918	9936
44.4	9736	10355	9945	9963
44.5	9745	10397	9971	9990
44.6	9753	10439	9996	10018
44.7	9762	10481	10022	10045
44.8	9768	10526	10050	10073
44.9	9774	10573	10075	10100
45	9782	10629	10099	10128
45.1	9803	10661	10132	10159
45.2	9829	10688	10171	10190
45.3	9846	10739	10203	10221
45.4	9859	10798	10238	10252
45.5	9869	10846	10270	10283
45.6	9882	10893	10305	10314
45.7	9893	10944	10337	10345
45.8	9906	10986	10364	10377
45.9	9916	11045	10393	10408
46	9924	11098	10419	10439
46.1	9933	11156	10445	10470
46.2	9944	11207	10473	10501
46.3	9955	11264	10493	10532
46.4	9965	11318	10521	10563
46.5	9976	11385	10550	10594
46.6	9986	11443	10579	10625
46.7	9991	11507	10606	10656
46.8	9998	11572	10630	10687
46.9	10006	11638	10657	10719
47	10014	11704	10684	10750
47.1	10022	11772	10709	10781
47.2	10030	11833	10735	10812
47.3	10037	11903	10760	10843
47.4	10046	11974	10788	10874
47.5	10053	12044	10814	10905
47.6	10060	12112	10842	10936
47.7	10066	12185	10870	10967
47.8	10073	12255	10895	10998
47.9	10082	12325	10918	11030
48	10085	12396	10945	11061
48.1	10088	12467	10972	11092
48.2	10098	12541	10997	11123
48.3	10105	12620	11023	11154
48.4	10114	12698	11050	11185
48.5	10120	12774	11074	11216
48.6	10128	12848	11098	11247
48.7	10136	12925	11126	11278
48.8	10144	13002	11151	11309
48.9	10150	13079	11174	11340
49	10155	13153	11201	11372
49.1	10160	13224	11225	11403
49.2	10164	13303	11253	11434
49.3	10169	13381	11283	11465
49.4	10174	13456	11310	11496
49.5	10178	13533	11341	11527
49.6	10185	13611	11370	11558
49.7	10195	13684	11400	11589
49.8	10205	13760	11426	11620
49.9	10210	13829	11455	11651
50	10214	13903	11485	11682
50.1	10252	13919	11520	11720
50.2	10319	13939	11558	11758
50.3	10359	13955	11595	11796
50.4	10396	13969	11645	11834
50.5	10451	13997	11690	11871
50.6	10491	14022	11733	11909
50.7	10535	14038	11773	11947
50.8	10566	14048	11814	11985
50.9	10603	14058	11849	12023
51	10624	14077	11891	12060
51.1	10658	14102	11932	12098
51.2	10677	14122	11977	12136
51.3	10702	14148	12020	12174
51.4	10714	14172	12066	12211
51.5	10726	14183	12114	12249
51.6	10751	14206	12154	12287
51.7	10767	14230	12194	12325
51.8	10780	14266	12238	12363
51.9	10788	14289	12287	12400
52	10815	14321	12338	12438
52.1	10833	14350	12391	12476
52.2	10846	14384	12433	12514
52.3	10857	14419	12472	12551
52.4	10865	14455	12514	12589
52.5	10873	14493	12551	12627
52.6	10880	14540	12594	12665
52.7	10888	14591	12635	12703
52.8	10899	14630	12685	12740
52.9	10918	14673	12731	12778
53	10938	14715	12773	12816
53.1	10957	14769	12810	12854
53.2	10977	14811	12860	12891
53.3	10996	14865	12897	12929
53.4	11018	14923	12932	12967
53.5	11037	14983	12966	13005
53.6	11054	15062	12999	13043
53.7	11071	15113	13036	13080
53.8	11079	15191	13073	13118
53.9	11086	15267	13114	13156
54	11093	15334	13158	13194
54.1	11105	15389	13197	13231
54.2	11121	15470	13243	13269
54.3	11132	15564	13278	13307
54.4	11150	15643	13315	13345
54.5	11161	15718	13348	13383
54.6	11169	15793	13382	13420
54.7	11181	15870	13420	13458
54.8	11195	15946	13454	13496
54.9	11205	16024	13488	13534
55	11223	16114	13525	13571
55.1	11267	16128	13556	13604
55.2	11315	16142	13600	13637
55.3	11353	16153	13636	13669
55.4	11391	16172	13668	13702
55.5	11446	16194	13710	13735
55.6	11488	16206	13750	13767
55.7	11540	16224	13787	13800
55.8	11571	16255	13826	13832
55.9	11586	16275	13865	13865
56	11606	16295	13907	13898
56.1	11626	16314	13949	13930
56.2	11635	16334	13977	13963
56.3	11674	16354	14020	13996
56.4	11718	16373	14059	14028
56.5	11760	16387	14092	14061
56.6	11797	16409	14124	14093
56.7	11829	16425	14157	14126
56.8	11853	16442	14187	14159
56.9	11887	16465	14218	14191
57	11903	16493	14248	14224
57.1	11924	16534	14283	14257
57.2	11949	16575	14315	14289
57.3	11983	16597	14346	14322
57.4	12023	16622	14386	14354
57.5	12052	16646	14410	14387
57.6	12094	16672	14444	14420
57.7	12131	16700	14477	14452
57.8	12170	16731	14509	14485
57.9	12204	16767	14536	14518
58	12235	16820	14575	14550
58.1	12264	16856	14607	14583
58.2	12294	16881	14636	14615
58.3	12323	16913	14664	14648
58.4	12353	16932	14692	14681
58.5	12375	16978	14716	14713
58.6	12412	17004	14750	14746
58.7	12442	17027	14782	14779
58.8	12463	17057	14808	14811
58.9	12478	17091	14846	14844
59	12493	17143	14884	14876
59.1	12520	17190	14913	14909
59.2	12541	17235	14941	14942
59.3	12549	17298	14971	14974
59.4	12579	17353	15005	15007
59.5	12593	17414	15036	15040
59.6	12602	17454	15059	15072
59.7	12628	17501	15092	15105
59.8	12644	17561	15125	15137
59.9	12650	17625	15164	15170
60	12661	17684	15193	15203
60.1	12760	17699	15234	15248
60.2	12878	17713	15273	15293
60.3	12960	17722	15316	15338
60.4	13057	17728	15361	15382
60.5	13153	17735	15407	15427
60.6	13258	17742	15458	15472
60.7	13359	17749	15505	15517
60.8	13446	17759	15557	15562
60.9	13522	17769	15609	15607
61	13608	17788	15649	15652
61.1	13693	17806	15694	15697
61.2	13771	17820	15734	15742
61.3	13860	17829	15776	15787
61.4	13949	17843	15823	15832
61.5	14019	17847	15866	15877
61.6	14095	17853	15910	15922
61.7	14164	17871	15954	15967
61.8	14246	17884	15996	16012
61.9	14331	17901	16039	16057
62	14414	17922	16088	16102
62.1	14491	17936	16131	16146
62.2	14569	17953	16175	16191
62.3	14638	17970	16220	16236
62.4	14708	17995	16273	16281
62.5	14787	18006	16318	16326
62.6	14867	18017	16363	16371
62.7	14926	18039	16406	16416
62.8	14983	18066	16449	16461
62.9	15047	18074	16499	16506
63	15081	18090	16549	16551
63.1	15127	18097	16591	16596
63.2	15178	18124	16636	16641
63.3	15223	18148	16688	16686
63.4	15259	18181	16735	16731
63.5	15290	18197	16789	16776
63.6	15324	18229	16842	16821
63.7	15368	18255	16892	16866
63.8	15396	18288	16936	16910
63.9	15429	18318	16977	16955
64	15473	18334	17020	17000
64.1	15502	18366	17066	17045
64.2	15533	18399	17110	17090
64.3	15572	18431	17159	17135
64.4	15601	18451	17210	17180
64.5	15641	18479	17260	17225
64.6	15667	18526	17298	17270
64.7	15700	18560	17341	17315
64.8	15730	18603	17383	17360
64.9	15759	18655	17438	17405
65	15793	18703	17480	17450
65.1	15886	18704	17522	17492
65.2	15980	18707	17563	17535
65.3	16073	18709	17603	17577
65.4	16167	18715	17646	17620
65.5	16260	18721	17688	17662
65.6	16354	18727	17731	17705
65.7	16449	18734	17772	17747
65.8	16542	18740	17813	17790
65.9	16639	18745	17851	17832
66	16735	18753	17894	17875
66.1	16830	18759	17939	17917
66.2	16925	18766	17982	17960
66.3	17005	18775	18025	18002
66.4	17102	18782	18068	18045
66.5	17191	18790	18110	18087
66.6	17277	18799	18151	18130
66.7	17371	18805	18191	18172
66.8	17464	18813	18232	18215
66.9	17558	18825	18270	18257
67	17651	18831	18313	18300
67.1	17745	18836	18356	18342
67.2	17826	18846	18395	18385
67.3	17920	18850	18438	18427
67.4	18006	18858	18480	18470
67.5	18092	18867	18522	18512
67.6	18169	18875	18564	18555
67.7	18236	18900	18607	18597
67.8	18299	18911	18649	18640
67.9	18348	18932	18690	18682
68	18401	18960	18733	18725
68.1	18442	18998	18774	18767
68.2	18477	19048	18818	18810
68.3	18515	19110	18859	18852
68.4	18551	19174	18901	18895
68.5	18587	19248	18943	18937
68.6	18616	19331	18982	18980
68.7	18648	19411	19020	19022
68.8	18670	19498	19060	19065
68.9	18687	19584	19098	19107
69	18703	19671	19139	19150
69.1	18712	19760	19179	19192
69.2	18721	19850	19223	19235
69.3	18729	19940	19264	19278
69.4	18737	20029	19304	19320
69.5	18745	20115	19348	19363
69.6	18754	20203	19391	19405
69.7	18759	20296	19435	19448
69.8	18761	20391	19476	19490
69.9	18766	20485	19516	19533
70	18775	20579	19559	19575
70.1	18813	20594	19589	19605
70.2	18854	20601	19621	19635
70.3	18896	20615	19652	19664
70.4	18929	20627	19686	19694
70.5	18979	20644	19713	19724
70.6	19016	20654	19743	19754
70.7	19050	20663	19770	19784
70.8	19089	20675	19801	19813
70.9	19123	20693	19831	19843
71	19159	20708	19864	19873
71.1	19188	20726	19891	19903
71.2	19215	20753	19922	19933
71.3	19255	20772	19953	19962
71.4	19281	20800	19984	19992
71.5	19318	20820	20020	20022
71.6	19356	20828	20051	20052
71.7	19393	20844	20081	20082
71.8	19424	20857	20113	20111
71.9	19453	20873	20147	20141
72	19486	20890	20179	20171
72.1	19519	20908	20208	20201
72.2	19555	20926	20237	20231
72.3	19586	20952	20268	20260
72.4	19611	20970	20300	20290
72.5	19638	20992	20333	20320
72.6	19660	21017	20362	20350
72.7	19687	21037	20394	20380
72.8	19713	21069	20425	20409
72.9	19740	21090	20454	20439
73	19761	21121	20484	20469
73.1	19782	21152	20517	20499
73.2	19809	21178	20550	20529
73.3	19822	21201	20580	20558
73.4	19851	21227	20608	20588
73.5	19883	21257	20636	20618
73.6	19913	21296	20661	20648
73.7	19930	21335	20692	20678
73.8	19952	21371	20718	20707
73.9	19973	21410	20748	20737
74	19984	21452	20778	20767
74.1	20000	21491	20808	20797
74.2	20027	21531	20837	20827
74.3	20048	21579	20866	20856
74.4	20072	21621	20898	20886
74.5	20089	21660	20927	20916
74.6	20107	21690	20955	20946
74.7	20124	21740	20988	20976
74.8	20139	21780	21017	21005
74.9	20152	21817	21046	21035
75	20166	21867	21077	21065
75.1	20207	21872	21095	21086
75.2	20251	21881	21112	21106
75.3	20289	21888	21129	21127
75.4	20320	21894	21152	21147
75.5	20357	21902	21174	21167
75.6	20394	21908	21190	21188
75.7	20433	21912	21209	21208
75.8	20470	21924	21230	21229
75.9	20508	21931	21251	21249
76	20551	21942	21271	21270
76.1	20578	21947	21289	21290
76.2	20607	21963	21307	21311
76.3	20645	21976	21329	21331
76.4	20674	21987	21347	21352
76.5	20704	21994	21368	21372
76.6	20740	21998	21390	21393
76.7	20769	22009	21411	21413
76.8	20797	22024	21432	21434
76.9	20818	22033	21453	21454
77	20842	22042	21473	21475
77.1	20859	22061	21498	21495
77.2	20878	22075	21517	21516
77.3	20906	22090	21536	21536
77.4	20924	22099	21559	21556
77.5	20946	22121	21579	21577
77.6	20964	22144	21602	21597
77.7	20986	22172	21624	21618
77.8	21006	22198	21646	21638
77.9	21021	22215	21667	21659
78	21032	22242	21687	21679
78.1	21044	22275	21707	21700
78.2	21057	22303	21725	21720
78.3	21072	22330	21746	21741
78.4	21088	22366	21768	21761
78.5	21098	22400	21787	21782
78.6	21108	22431	21805	21802
78.7	21119	22461	21825	21823
78.8	21131	22496	21845	21843
78.9	21145	22540	21862	21864
79	21164	22586	21883	21884
79.1	21172	22624	21901	21905
79.2	21175	22645	21920	21925
79.3	21191	22685	21936	21945
79.4	21196	22727	21956	21966
79.5	21208	22764	21973	21986
79.6	21212	22810	21990	22007
79.7	21214	22852	22010	22027
79.8	21226	22885	22029	22048
79.9	21236	22928	22047	22068
80	21251	22976	22067	22089
80.1	21270	22980	22081	22104
80.2	21304	22982	22098	22119
80.3	21327	22989	22112	22135
80.4	21353	22999	22128	22150
80.5	21362	23005	22145	22166
80.6	21390	23014	22160	22181
80.7	21412	23022	22175	22196
80.8	21425	23031	22189	22212
80.9	21440	23041	22207	22227
81	21461	23050	22226	22242
81.1	21473	23063	22242	22258
81.2	21492	23074	22256	22273
81.3	21503	23085	22272	22288
81.4	21522	23097	22287	22304
81.5	21536	23110	22306	22319
81.6	21555	23122	22323	22334
81.7	21563	23139	22342	22350
81.8	21575	23153	22362	22365
81.9	21585	23164	22379	22380
82	21599	23170	22399	22396
82.1	21607	23182	22414	22411
82.2	21614	23194	22429	22427
82.3	21628	23203	22448	22442
82.4	21636	23217	22462	22457
82.5	21642	23233	22480	22473
82.6	21651	23245	22500	22488
82.7	21660	23261	22513	22503
82.8	21673	23272	22533	22519
82.9	21678	23286	22548	22534
83	21686	23304	22567	22549
83.1	21694	23313	22585	22565
83.2	21703	23321	22605	22580
83.3	21715	23336	22619	22595
83.4	21725	23350	22637	22611
83.5	21730	23368	22655	22626
83.6	21737	23386	22673	22641
83.7	21752	23409	22690	22657
83.8	21752	23426	22707	22672
83.9	21759	23448	22725	22687
84	21766	23470	22744	22703
84.1	21770	23490	22761	22718
84.2	21774	23519	22776	22734
84.3	21785	23544	22791	22749
84.4	21787	23570	22809	22764
84.5	21792	23582	22827	22780
84.6	21802	23599	22839	22795
84.7	21810	23626	22853	22810
84.8	21818	23649	22865	22826
84.9	21827	23674	22879	22841
85	21837	23704	22894	22856
85.1	21865	23708	22910	22871
85.2	21897	23710	22923	22886
85.3	21933	23711	22934	22901
85.4	21967	23717	22947	22916
85.5	21994	23718	22963	22931
85.6	22022	23721	22977	22946
85.7	22060	23723	22990	22961
85.8	22087	23730	23005	22976
85.9	22114	23738	23018	22991
86	22143	23742	23030	23006
86.1	22178	23749	23043	23021
86.2	22212	23754	23056	23036
86.3	22239	23757	23071	23051
86.4	22274	23768	23084	23066
86.5	22308	23773	23096	23081
86.6	22344	23779	23111	23096
86.7	22371	23783	23125	23111
86.8	22399	23786	23140	23126
86.9	22427	23794	23155	23140
87	22454	23797	23169	23155
87.1	22479	23802	23182	23170
87.2	22509	23811	23200	23185
87.3	22542	23817	23215	23200
87.4	22581	23821	23230	23215
87.5	22609	23826	23246	23230
87.6	22628	23832	23259	23245
87.7	22644	23836	23272	23260
87.8	22668	23845	23287	23275
87.9	22689	23850	23300	23290
88	22715	23857	23315	23305
88.1	22745	23863	23332	23320
88.2	22766	23871	23347	23335
88.3	22787	23883	23358	23350
88.4	22802	23892	23374	23365
88.5	22824	23903	23390	23380
88.6	22852	23906	23404	23395
88.7	22873	23918	23421	23410
88.8	22886	23928	23437	23425
88.9	22904	23937	23451	23439
89	22926	23944	23467	23454
89.1	22942	23955	23483	23469
89.2	22954	23961	23498	23484
89.3	22968	23976	23515	23499
89.4	22983	23989	23528	23514
89.5	22998	24000	23543	23529
89.6	23012	24011	23560	23544
89.7	23018	24021	23573	23559
89.8	23031	24035	23584	23574
89.9	23056	24048	23599	23589
90	23066	24068	23616	23604
90.1	23090	24075	23627	23617
90.2	23113	24083	23641	23629
90.3	23136	24093	23653	23642
90.4	23166	24104	23664	23655
90.5	23185	24111	23674	23667
90.6	23209	24121	23687	23680
90.7	23236	24132	23703	23693
90.8	23255	24146	23716	23705
90.9	23272	24155	23728	23718
91	23290	24160	23741	23731
