depth	min	max	median	mean
91.1	22977	24054	23674	23638
91.2	22986	24060	23683	23646
91.3	23001	24070	23689	23654
91.4	23007	24079	23698	23662
91.5	23009	24087	23705	23669
91.6	23019	24092	23712	23677
91.7	23023	24099	23720	23685
91.8	23038	24106	23728	23693
91.9	23046	24116	23736	23700
92	23055	24123	23745	23708
92.1	23068	24143	23754	23716
92.2	23074	24155	23760	23724
92.3	23079	24174	23767	23731
92.4	23084	24182	23775	23739
92.5	23090	24192	23783	23747
92.6	23096	24205	23792	23755
92.7	23100	24217	23798	23762
92.8	23108	24230	23806	23770
92.9	23119	24247	23812	23778
93	23128	24267	23819	23786
93.1	23135	24283	23825	23794
93.2	23140	24301	23833	23801
93.3	23143	24322	23840	23809
93.4	23146	24336	23845	23817
93.5	23152	24358	23852	23825
93.6	23161	24377	23857	23832
93.7	23167	24402	23863	23840
93.8	23173	24423	23868	23848
93.9	23177	24444	23873	23856
94	23182	24464	23879	23863
94.1	23191	24491	23886	23871
94.2	23202	24517	23891	23879
94.3	23203	24539	23896	23887
94.4	23204	24565	23902	23894
94.5	23207	24589	23907	23902
94.6	23211	24603	23912	23910
94.7	23215	24630	23918	23918
94.8	23220	24654	23923	23925
94.9	23226	24676	23930	23933
95	23231	24700	23934	23941
95.1	23239	24709	23941	23947
95.2	23249	24720	23947	23953
95.3	23260	24731	23952	23959
95.4	23270	24742	23958	23964
95.5	23275	24749	23965	23970
95.6	23278	24757	23969	23976
95.7	23282	24763	23975	23982
95.8	23286	24768	23980	23988
95.9	23292	24776	23987	23994
96	23295	24782	23992	24000
96.1	23299	24785	23997	24006
96.2	23303	24792	24003	24011
96.3	23307	24797	24008	24017
96.4	23311	24802	24013	24023
96.5	23312	24808	24018	24029
96.6	23316	24814	24023	24035
96.7	23319	24820	24031	24041
96.8	23321	24824	24036	24047
96.9	23327	24831	24043	24053
97	23333	24843	24048	24058
97.1	23337	24852	24054	24064
97.2	23341	24866	24059	24070
97.3	23347	24869	24065	24076
97.4	23354	24885	24071	24082
97.5	23364	24892	24078	24088
97.6	23368	24899	24082	24094
97.7	23372	24908	24087	24099
97.8	23376	24920	24091	24105
97.9	23380	24930	24095	24111
98	23382	24943	24100	24117
98.1	23384	24947	24103	24123
98.2	23389	24956	24109	24129
98.3	23391	24967	24113	24135
98.4	23395	24982	24117	24141
98.5	23400	25000	24122	24146
98.6	23404	25018	24129	24152
98.7	23411	25030	24136	24158
98.8	23415	25033	24142	24164
98.9	23421	25037	24147	24170
99	23423	25047	24154	24176
99.1	23425	25061	24158	24182
99.2	23426	25076	24164	24188
99.3	23426	25095	24169	24193
99.4	23427	25106	24174	24199
99.5	23429	25131	24179	24205
99.6	23432	25153	24185	24211
99.7	23433	25168	24190	24217
99.8	23436	25184	24196	24223
99.9	23439	25200	24201	24229
100	23443	25213	24207	24235
100.1	23444	25218	24213	24241
100.2	23450	25220	24217	24247
100.3	23453	25226	24224	24253
100.4	23455	25231	24230	24259
100.5	23459	25240	24235	24265
100.6	23466	25248	24242	24271
100.7	23470	25256	24247	24277
100.8	23474	25265	24251	24284
100.9	23477	25273	24255	24290
101	23480	25281	24262	24296
101.1	23482	25290	24268	24302
101.2	23487	25296	24275	24308
101.3	23491	25301	24280	24314
101.4	23494	25307	24287	24320
101.5	23500	25311	24295	24327
101.6	23507	25316	24301	24333
101.7	23514	25319	24304	24339
101.8	23526	25325	24308	24345
101.9	23536	25330	24314	24351
102	23540	25335	24322	24357
102.1	23544	25346	24330	24363
102.2	23548	25352	24336	24370
102.3	23551	25359	24345	24376
102.4	23554	25371	24350	24382
102.5	23557	25387	24355	24388
102.6	23559	25395	24359	24394
102.7	23562	25400	24365	24400
102.8	23565	25404	24371	24406
102.9	23567	25409	24378	24413
103	23570	25414	24385	24419
103.1	23572	25422	24390	24425
103.2	23575	25426	24395	24431
103.3	23578	25429	24400	24437
103.4	23580	25435	24405	24443
103.5	23583	25446	24409	24449
103.6	23584	25456	24414	24455
103.7	23585	25468	24419	24462
103.8	23587	25478	24424	24468
103.9	23588	25488	24428	24474
104	23589	25495	24434	24480
104.1	23591	25500	24440	24486
104.2	23592	25520	24446	24492
104.3	23594	25532	24452	24498
104.4	23596	25545	24457	24505
104.5	23597	25552	24462	24511
104.6	23602	25562	24468	24517
104.7	23608	25574	24474	24523
104.8	23613	25589	24479	24529
104.9	23616	25597	24484	24535
105	23619	25608	24490	24541
105.1	23629	25614	24500	24550
105.2	23643	25619	24509	24559
105.3	23654	25628	24522	24568
105.4	23665	25639	24529	24577
105.5	23674	25650	24538	24586
105.6	23682	25660	24544	24595
105.7	23690	25676	24552	24604
105.8	23694	25693	24563	24613
105.9	23701	25706	24574	24622
106	23708	25713	24584	24631
106.1	23728	25726	24593	24640
106.2	23731	25730	24602	24649
106.3	23740	25731	24612	24658
106.4	23746	25744	24622	24667
106.5	23748	25757	24629	24676
106.6	23756	25767	24638	24685
106.7	23765	25781	24649	24694
106.8	23774	25789	24658	24703
106.9	23778	25792	24666	24711
107	23783	25794	24675	24720
107.1	23791	25802	24686	24729
107.2	23799	25815	24694	24738
107.3	23807	25831	24703	24747
107.4	23814	25842	24711	24756
107.5	23818	25861	24720	24765
107.6	23820	25881	24728	24774
107.7	23822	25893	24736	24783
107.8	23826	25901	24740	24792
107.9	23833	25915	24749	24801
108	23841	25931	24755	24810
108.1	23849	25951	24764	24819
108.2	23858	25970	24771	24828
108.3	23869	25994	24778	24837
108.4	23877	26018	24787	24846
108.5	23881	26034	24797	24855
108.6	23887	26048	24809	24864
108.7	23896	26066	24814	24873
108.8	23902	26086	24823	24881
108.9	23909	26101	24830	24890
109	23910	26126	24838	24899
109.1	23910	26141	24849	24908
109.2	23911	26157	24859	24917
109.3	23911	26178	24865	24926
109.4	23917	26187	24876	24935
109.5	23925	26202	24883	24944
109.6	23928	26222	24891	24953
109.7	23932	26238	24900	24962
109.8	23934	26261	24908	24971
109.9	23937	26286	24919	24980
110	23939	26316	24928	24989
110.1	23956	26318	24937	25002
110.2	23966	26322	24951	25014
110.3	23979	26327	24966	25027
110.4	23994	26332	24975	25039
110.5	24005	26337	24989	25052
110.6	24025	26348	25002	25065
110.7	24038	26352	25014	25077
110.8	24055	26357	25029	25090
110.9	24071	26369	25045	25103
111	24081	26378	25059	25115
111.1	24091	26383	25073	25128
111.2	24108	26390	25090	25140
111.3	24118	26401	25101	25153
111.4	24127	26408	25116	25166
111.5	24140	26419	25131	25178
111.6	24149	26428	25143	25191
111.7	24160	26432	25153	25204
111.8	24162	26439	25168	25216
111.9	24170	26446	25184	25229
112	24179	26459	25201	25242
112.1	24188	26470	25215	25254
112.2	24197	26481	25228	25267
112.3	24214	26495	25239	25279
112.4	24223	26504	25252	25292
112.5	24227	26518	25267	25305
112.6	24233	26530	25277	25317
112.7	24240	26544	25287	25330
112.8	24248	26560	25301	25343
112.9	24254	26572	25313	25355
113	24265	26592	25326	25368
113.1	24272	26603	25341	25380
113.2	24279	26611	25352	25393
113.3	24286	26625	25362	25406
113.4	24291	26634	25374	25418
113.5	24298	26652	25389	25431
113.6	24307	26673	25403	25444
113.7	24313	26693	25422	25456
113.8	24323	26711	25437	25469
113.9	24340	26730	25447	25482
114	24353	26755	25460	25494
114.1	24356	26773	25474	25507
114.2	24360	26800	25485	25519
114.3	24366	26822	25496	25532
114.4	24378	26842	25508	25545
114.5	24380	26865	25523	25557
114.6	24392	26893	25538	25570
114.7	24401	26907	25550	25583
114.8	24416	26934	25561	25595
114.9	24418	26950	25576	25608
115	24420	26970	25589	25621
115.1	24437	26978	25602	25634
115.2	24453	26988	25615	25647
115.3	24473	26997	25629	25660
115.4	24489	27003	25642	25673
115.5	24502	27010	25660	25686
115.6	24530	27016	25675	25699
115.7	24547	27022	25687	25712
115.8	24562	27031	25699	25725
115.9	24574	27044	25715	25738
116	24587	27053	25728	25751
116.1	24600	27063	25743	25765
116.2	24614	27070	25754	25778
116.3	24621	27074	25771	25791
116.4	24635	27079	25784	25804
116.5	24643	27088	25797	25817
116.6	24652	27099	25810	25830
116.7	24670	27104	25819	25843
116.8	24679	27109	25831	25856
116.9	24689	27117	25843	25869
117	24706	27121	25855	25882
117.1	24712	27131	25870	25895
117.2	24720	27144	25888	25908
117.3	24733	27157	25904	25922
117.4	24747	27168	25918	25935
117.5	24761	27183	25931	25948
117.6	24774	27191	25945	25961
117.7	24787	27217	25958	25974
117.8	24797	27232	25969	25987
117.9	24802	27246	25982	26000
118	24821	27257	25998	26013
118.1	24831	27276	26011	26026
118.2	24836	27297	26021	26039
118.3	24843	27313	26038	26052
118.4	24860	27326	26054	26066
118.5	24874	27337	26068	26079
118.6	24881	27353	26084	26092
118.7	24887	27365	26093	26105
118.8	24894	27376	26107	26118
118.9	24901	27393	26120	26131
119	24906	27411	26132	26144
119.1	24917	27426	26146	26157
119.2	24930	27442	26161	26170
119.3	24944	27457	26175	26183
119.4	24950	27469	26184	26196
119.5	24956	27488	26200	26210
119.6	24962	27508	26213	26223
119.7	24970	27523	26229	26236
119.8	24981	27544	26241	26249
119.9	24992	27570	26251	26262
120	25001	27592	26262	26275
120.1	25019	27599	26274	26288
120.2	25039	27610	26289	26301
120.3	25057	27616	26303	26314
120.4	25082	27622	26313	26327
120.5	25098	27630	26326	26341
120.6	25107	27643	26340	26354
120.7	25135	27654	26353	26367
120.8	25149	27656	26365	26380
120.9	25172	27660	26379	26393
121	25186	27677	26398	26406
121.1	25191	27691	26412	26419
121.2	25206	27696	26428	26432
121.3	25219	27701	26439	26445
121.4	25230	27710	26454	26458
121.5	25238	27717	26468	26471
121.6	25248	27726	26480	26485
121.7	25260	27736	26501	26498
121.8	25270	27748	26516	26511
121.9	25279	27762	26530	26524
122	25288	27771	26541	26537
122.1	25312	27779	26551	26550
122.2	25320	27786	26570	26563
122.3	25330	27796	26583	26576
122.4	25340	27817	26598	26589
122.5	25348	27826	26613	26602
122.6	25359	27838	26628	26616
122.7	25382	27855	26643	26629
122.8	25395	27865	26656	26642
122.9	25406	27880	26670	26655
123	25414	27896	26689	26668
123.1	25420	27909	26703	26681
123.2	25426	27916	26714	26694
123.3	25435	27934	26727	26707
123.4	25439	27939	26740	26720
123.5	25441	27947	26755	26733
123.6	25446	27960	26772	26747
123.7	25451	27970	26781	26760
123.8	25467	27986	26793	26773
123.9	25476	28011	26810	26786
124	25478	28025	26823	26799
124.1	25482	28034	26838	26812
124.2	25487	28051	26850	26825
124.3	25492	28071	26859	26838
124.4	25497	28086	26873	26851
124.5	25509	28096	26887	26864
124.6	25514	28107	26897	26878
124.7	25528	28124	26912	26891
124.8	25544	28143	26928	26904
124.9	25552	28172	26940	26917
125	25554	28189	26956	26930
125.1	25579	28195	26970	26942
125.2	25604	28201	26980	26955
125.3	25624	28205	26989	26968
125.4	25639	28210	27003	26980
125.5	25654	28216	27016	26993
125.6	25669	28221	27030	27005
125.7	25684	28227	27038	27018
125.8	25703	28232	27051	27030
125.9	25721	28239	27063	27043
126	25735	28246	27081	27055
126.1	25751	28250	27096	27068
126.2	25771	28255	27108	27080
126.3	25786	28261	27120	27093
126.4	25798	28268	27135	27106
126.5	25817	28275	27144	27118
126.6	25835	28283	27155	27131
126.7	25856	28288	27167	27143
126.8	25874	28293	27180	27156
126.9	25894	28298	27192	27168
127	25913	28301	27205	27181
127.1	25928	28307	27220	27193
127.2	25940	28312	27234	27206
127.3	25952	28319	27248	27218
127.4	25963	28326	27264	27231
127.5	25979	28334	27277	27244
127.6	25996	28335	27291	27256
127.7	26012	28340	27306	27269
127.8	26022	28348	27319	27281
127.9	26027	28357	27333	27294
128	26037	28365	27348	27306
128.1	26047	28377	27361	27319
128.2	26061	28384	27377	27331
128.3	26074	28391	27387	27344
128.4	26087	28397	27397	27356
128.5	26096	28405	27414	27369
128.6	26109	28418	27425	27382
128.7	26122	28429	27439	27394
128.8	26134	28442	27449	27407
128.9	26146	28455	27467	27419
129	26158	28465	27478	27432
129.1	26171	28481	27492	27444
129.2	26183	28494	27506	27457
129.3	26195	28502	27519	27469
129.4	26210	28515	27531	27482
129.5	26224	28525	27547	27494
129.6	26237	28541	27558	27507
129.7	26245	28554	27571	27519
129.8	26255	28563	27582	27532
129.9	26264	28581	27593	27545
130	26274	28604	27605	27557
130.1	26284	28605	27618	27570
130.2	26308	28611	27627	27583
130.3	26319	28614	27640	27596
130.4	26339	28618	27653	27609
130.5	26362	28620	27668	27622
130.6	26392	28621	27683	27635
130.7	26411	28627	27693	27648
130.8	26426	28633	27704	27661
130.9	26461	28642	27717	27674
131	26481	28650	27731	27687
131.1	26509	28654	27739	27700
131.2	26534	28659	27750	27713
131.3	26556	28665	27765	27726
131.4	26567	28670	27778	27739
131.5	26591	28673	27795	27753
131.6	26619	28681	27810	27766
131.7	26640	28682	27825	27779
131.8	26651	28684	27840	27792
131.9	26669	28689	27855	27805
132	26683	28694	27868	27818
132.1	26706	28697	27882	27831
132.2	26722	28703	27897	27844
132.3	26742	28714	27909	27857
132.4	26759	28720	27923	27870
132.5	26775	28723	27938	27883
132.6	26788	28725	27951	27896
132.7	26802	28731	27965	27909
132.8	26814	28740	27977	27922
132.9	26829	28747	27990	27935
133	26841	28750	28003	27948
133.1	26849	28755	28019	27961
133.2	26855	28760	28031	27974
133.3	26862	28770	28045	27987
133.4	26872	28779	28061	28000
133.5	26888	28783	28076	28013
133.6	26904	28788	28092	28026
133.7	26913	28800	28104	28039
133.8	26922	28808	28116	28052
133.9	26933	28816	28128	28065
134	26945	28823	28140	28078
134.1	26959	28829	28154	28091
134.2	26975	28835	28172	28104
134.3	26992	28847	28185	28117
134.4	27009	28863	28198	28130
134.5	27015	28876	28214	28143
134.6	27030	28887	28226	28156
134.7	27036	28900	28241	28169
134.8	27043	28918	28254	28182
134.9	27050	28932	28267	28195
135	27062	28950	28278	28208
135.1	27098	28954	28290	28222
135.2	27137	28959	28303	28236
135.3	27173	28964	28312	28250
135.4	27209	28968	28323	28264
135.5	27246	28969	28334	28278
135.6	27284	28973	28345	28292
135.7	27328	28977	28355	28306
135.8	27368	28981	28365	28320
135.9	27403	28983	28377	28334
136	27439	28986	28387	28348
136.1	27483	28988	28400	28362
136.2	27520	28990	28410	28376
136.3	27555	28994	28422	28390
136.4	27590	29000	28433	28404
136.5	27618	29004	28442	28418
136.6	27656	29012	28453	28432
136.7	27686	29017	28466	28446
136.8	27720	29023	28478	28460
136.9	27760	29029	28492	28474
137	27785	29035	28504	28488
137.1	27819	29038	28517	28502
137.2	27854	29044	28527	28516
137.3	27891	29048	28542	28530
137.4	27923	29058	28554	28544
137.5	27962	29064	28566	28558
137.6	27997	29069	28578	28572
137.7	28032	29075	28593	28586
137.8	28067	29086	28605	28600
137.9	28095	29093	28620	28614
138	28122	29098	28632	28628
138.1	28147	29106	28646	28642
138.2	28171	29118	28659	28656
138.3	28197	29125	28671	28670
138.4	28225	29133	28687	28684
138.5	28249	29141	28702	28698
138.6	28267	29149	28714	28712
138.7	28284	29158	28729	28726
138.8	28306	29166	28744	28740
138.9	28323	29177	28759	28754
139	28342	29188	28773	28768
139.1	28360	29203	28786	28782
139.2	28370	29219	28801	28796
139.3	28385	29231	28816	28810
139.4	28395	29244	28830	28824
139.5	28407	29269	28843	28838
139.6	28414	29284	28855	28852
139.7	28435	29300	28866	28866
139.8	28446	29324	28882	28880
139.9	28455	29346	28897	28894
140	28464	29369	28908	28908
140.1	28492	29381	28924	28926
140.2	28512	29395	28944	28945
140.3	28543	29412	28963	28963
140.4	28563	29430	28980	28982
140.5	28578	29449	28999	29000
140.6	28593	29464	29016	29019
140.7	28604	29489	29034	29037
140.8	28618	29507	29053	29056
140.9	28633	29525	29074	29074
141	28650	29550	29091	29093
141.1	28663	29577	29111	29111
141.2	28679	29598	29132	29130
141.3	28693	29620	29148	29148
141.4	28701	29647	29164	29166
141.5	28712	29670	29183	29185
141.6	28722	29699	29204	29203
141.7	28736	29724	29223	29222
141.8	28745	29754	29241	29240
141.9	28756	29774	29258	29259
142	28761	29806	29281	29277
142.1	28770	29838	29299	29296
142.2	28781	29869	29322	29314
142.3	28788	29895	29339	29333
142.4	28794	29925	29358	29351
142.5	28805	29951	29374	29370
142.6	28812	29983	29393	29388
142.7	28817	30013	29412	29407
142.8	28822	30040	29431	29425
142.9	28828	30070	29451	29444
143	28837	30100	29469	29462
143.1	28841	30130	29486	29481
143.2	28846	30164	29503	29499
143.3	28854	30195	29521	29518
143.4	28862	30226	29540	29536
143.5	28870	30255	29557	29555
143.6	28878	30285	29575	29573
143.7	28886	30322	29593	29592
143.8	28892	30363	29612	29610
143.9	28895	30393	29631	29629
144	28903	30426	29649	29647
144.1	28911	30462	29666	29666
144.2	28923	30494	29686	29684
144.3	28931	30524	29701	29703
144.4	28934	30559	29720	29721
144.5	28942	30595	29738	29740
144.6	28946	30627	29756	29758
144.7	28950	30662	29771	29776
144.8	28955	30698	29790	29795
144.9	28960	30731	29809	29813
145	28965	30764	29824	29832
145.1	28988	30767	29839	29846
145.2	29021	30774	29851	29859
145.3	29041	30786	29865	29873
145.4	29057	30796	29883	29887
145.5	29077	30803	29896	29901
145.6	29100	30810	29909	29915
145.7	29122	30817	29921	29928
145.8	29147	30824	29933	29942
145.9	29169	30831	29949	29956
146	29190	30838	29962	29970
146.1	29209	30845	29975	29983
146.2	29225	30850	29990	29997
146.3	29242	30855	30001	30011
146.4	29256	30860	30016	30025
146.5	29277	30867	30032	30039
146.6	29291	30873	30048	30052
146.7	29312	30881	30062	30066
146.8	29326	30887	30077	30080
146.9	29334	30896	30091	30094
147	29342	30900	30106	30107
147.1	29360	30907	30120	30121
147.2	29378	30913	30137	30135
147.3	29396	30917	30150	30149
147.4	29408	30921	30167	30162
147.5	29419	30925	30178	30176
147.6	29430	30935	30196	30190
147.7	29444	30948	30211	30204
147.8	29454	30957	30225	30218
147.9	29465	30965	30241	30231
148	29470	30971	30258	30245
148.1	29478	30979	30272	30259
148.2	29485	30987	30286	30273
148.3	29490	30999	30304	30286
148.4	29496	31009	30320	30300
148.5	29506	31019	30333	30314
148.6	29516	31034	30348	30328
148.7	29530	31049	30360	30341
148.8	29537	31065	30370	30355
148.9	29545	31083	30385	30369
149	29548	31094	30400	30383
149.1	29558	31110	30414	30397
149.2	29570	31124	30427	30410
149.3	29582	31138	30444	30424
149.4	29591	31151	30457	30438
149.5	29603	31168	30470	30452
149.6	29616	31186	30484	30465
149.7	29619	31205	30497	30479
149.8	29621	31223	30510	30493
149.9	29623	31243	30521	30507
150	29625	31266	30534	30521
150.1	29645	31272	30543	30529
150.2	29665	31273	30550	30537
150.3	29675	31280	30557	30545
150.4	29700	31285	30563	30553
150.5	29710	31290	30571	30562
150.6	29723	31294	30580	30570
150.7	29740	31295	30588	30578
150.8	29756	31297	30596	30586
150.9	29764	31299	30603	30594
151	29781	31303	30613	30603
151.1	29789	31307	30622	30611
151.2	29812	31309	30629	30619
151.3	29823	31311	30636	30627
151.4	29829	31318	30643	30636
151.5	29844	31319	30652	30644
151.6	29856	31323	30660	30652
151.7	29864	31327	30668	30660
151.8	29889	31332	30675	30668
151.9	29904	31335	30684	30677
152	29912	31342	30693	30685
152.1	29921	31348	30703	30693
152.2	29924	31354	30710	30701
152.3	29943	31361	30719	30710
152.4	29950	31368	30727	30718
152.5	29959	31374	30738	30726
152.6	29968	31381	30746	30734
152.7	29976	31388	30755	30742
152.8	29985	31394	30764	30751
152.9	29993	31401	30772	30759
153	30001	31407	30780	30767
153.1	30012	31414	30789	30775
153.2	30023	31420	30799	30784
153.3	30032	31430	30809	30792
153.4	30036	31438	30817	30800
153.5	30048	31445	30826	30808
153.6	30056	31450	30832	30816
153.7	30064	31460	30839	30825
153.8	30067	31472	30848	30833
153.9	30072	31478	30857	30841
154	30083	31482	30867	30849
154.1	30087	31490	30875	30857
154.2	30092	31492	30885	30866
154.3	30101	31499	30894	30874
154.4	30105	31512	30902	30882
154.5	30110	31522	30910	30890
154.6	30114	31527	30922	30899
154.7	30119	31544	30930	30907
154.8	30126	31563	30938	30915
154.9	30134	31574	30946	30923
155	30142	31575	30954	30931
155.1	30158	31577	30959	30939
155.2	30169	31588	30967	30946
155.3	30182	31589	30975	30954
155.4	30192	31594	30982	30961
155.5	30206	31605	30989	30968
155.6	30219	31607	30996	30976
155.7	30233	31607	31002	30983
155.8	30246	31608	31010	30991
155.9	30270	31609	31019	30998
156	30282	31612	31025	31005
156.1	30290	31618	31032	31013
156.2	30294	31624	31037	31020
156.3	30300	31630	31045	31028
156.4	30314	31636	31055	31035
156.5	30327	31638	31063	31042
156.6	30341	31640	31073	31050
156.7	30350	31644	31082	31057
156.8	30360	31646	31089	31064
156.9	30371	31661	31097	31072
157	30380	31661	31105	31079
157.1	30389	31665	31112	31087
157.2	30401	31671	31122	31094
157.3	30403	31672	31128	31101
157.4	30416	31673	31134	31109
157.5	30428	31674	31141	31116
157.6	30438	31675	31150	31124
157.7	30447	31686	31159	31131
157.8	30457	31692	31165	31138
157.9	30463	31703	31171	31146
158	30468	31714	31179	31153
158.1	30472	31724	31186	31161
158.2	30486	31724	31192	31168
158.3	30494	31734	31202	31175
158.4	30496	31747	31210	31183
158.5	30507	31759	31217	31190
158.6	30516	31767	31225	31198
158.7	30520	31774	31234	31205
158.8	30524	31784	31241	31212
158.9	30531	31792	31249	31220
159	30537	31799	31256	31227
159.1	30545	31809	31264	31234
159.2	30551	31820	31272	31242
159.3	30558	31825	31279	31249
159.4	30566	31832	31288	31257
159.5	30570	31838	31295	31264
159.6	30573	31844	31302	31271
159.7	30575	31849	31308	31279
159.8	30577	31853	31315	31286
159.9	30579	31859	31324	31294
160	30582	31864	31332	31301
160.1	30604	31871	31339	31309
160.2	30628	31884	31344	31317
160.3	30651	31890	31350	31324
160.4	30675	31892	31356	31332
160.5	30698	31902	31361	31340
160.6	30721	31909	31367	31348
160.7	30740	31914	31372	31356
160.8	30767	31923	31378	31363
160.9	30788	31927	31384	31371
161	30807	31932	31390	31379
161.1	30826	31938	31398	31387
161.2	30846	31944	31404	31395
161.3	30866	31950	31410	31402
161.4	30883	31956	31416	31410
161.5	30903	31964	31422	31418
161.6	30921	31969	31429	31426
161.7	30940	31975	31435	31434
161.8	30960	31986	31441	31441
161.9	30977	31990	31448	31449
162	31002	31996	31454	31457
162.1	31019	32002	31461	31465
162.2	31044	32008	31466	31473
162.3	31061	32022	31472	31480
162.4	31079	32037	31478	31488
162.5	31091	32050	31485	31496
162.6	31107	32053	31489	31504
162.7	31127	32056	31494	31512
162.8	31148	32059	31501	31519
162.9	31162	32062	31506	31527
163	31175	32068	31513	31535
163.1	31188	32077	31520	31543
163.2	31202	32084	31526	31551
163.3	31215	32092	31534	31558
163.4	31227	32100	31540	31566
163.5	31236	32107	31547	31574
163.6	31245	32115	31554	31582
163.7	31258	32124	31561	31590
163.8	31271	32130	31568	31597
163.9	31279	32136	31576	31605
164	31287	32142	31585	31613
164.1	31298	32148	31592	31621
164.2	31302	32154	31598	31629
164.3	31313	32160	31606	31637
164.4	31319	32166	31615	31644
164.5	31328	32171	31623	31652
164.6	31335	32172	31630	31660
164.7	31341	32175	31637	31668
164.8	31348	32187	31644	31676
164.9	31356	32200	31650	31683
165	31361	32212	31658	31691
165.1	31380	32234	31677	31710
165.2	31398	32246	31695	31729
165.3	31413	32266	31715	31748
165.4	31421	32279	31734	31767
165.5	31433	32318	31752	31785
165.6	31444	32346	31769	31804
165.7	31459	32372	31784	31823
165.8	31471	32403	31800	31842
165.9	31482	32454	31816	31861
166	31492	32523	31833	31880
166.1	31500	32600	31848	31899
166.2	31513	32662	31862	31918
166.3	31520	32697	31878	31936
166.4	31525	32750	31893	31955
166.5	31531	32824	31908	31974
166.6	31539	32902	31926	31993
166.7	31548	32932	31941	32012
166.8	31553	32995	31957	32031
166.9	31557	33048	31972	32050
167	31567	33098	31987	32068
167.1	31571	33165	32001	32087
167.2	31577	33215	32018	32106
167.3	31580	33271	32033	32125
167.4	31582	33339	32048	32144
167.5	31586	33389	32061	32163
167.6	31589	33431	32076	32182
167.7	31591	33450	32090	32201
167.8	31596	33512	32106	32219
167.9	31600	33576	32121	32238
168	31603	33619	32136	32257
168.1	31606	33671	32152	32276
168.2	31608	33727	32168	32295
168.3	31610	33791	32185	32314
168.4	31611	33858	32202	32333
168.5	31617	33910	32218	32351
168.6	31618	33971	32235	32370
168.7	31620	34029	32247	32389
168.8	31621	34078	32263	32408
168.9	31625	34141	32279	32427
169	31630	34157	32292	32446
169.1	31636	34212	32306	32465
169.2	31638	34271	32322	32484
169.3	31639	34332	32338	32502
169.4	31641	34393	32354	32521
169.5	31644	34455	32368	32540
169.6	31647	34517	32382	32559
169.7	31651	34578	32398	32578
169.8	31653	34640	32410	32597
169.9	31656	34702	32427	32616
170	31659	34764	32441	32635
170.1	31672	34792	32458	32654
170.2	31684	34824	32473	32674
170.3	31703	34841	32489	32694
170.4	31731	34846	32507	32714
170.5	31749	34856	32526	32733
170.6	31762	34862	32546	32753
170.7	31768	34868	32564	32773
170.8	31777	34895	32585	32793
170.9	31787	34938	32607	32812
171	31799	34960	32636	32832
171.1	31807	34996	32660	32852
171.2	31819	35032	32682	32872
171.3	31828	35068	32707	32891
171.4	31836	35095	32727	32911
171.5	31846	35099	32744	32931
171.6	31856	35104	32763	32951
171.7	31864	35126	32789	32970
171.8	31869	35168	32809	32990
171.9	31874	35212	32830	33010
172	31882	35241	32853	33030
172.1	31891	35253	32876	33049
172.2	31894	35269	32895	33069
