Sample Name,d (0.1),d (0.5),d (0.9),Result Between User Sizes (Sizes in um),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104 - Average,1.35,10.586,96.291,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008592,0.088132,0.31924,0.530377,0.729533,0.911625,1.063691,1.195795,1.312394,1.430999,1.563782,1.723261,1.906064,2.099874,2.280711,2.43112,2.545424,2.629251,2.694253,2.754153,2.822076,2.904544,3.004145,3.113202,3.223957,3.320972,3.393067,3.422877,3.395611,3.299367,3.12569,2.879968,2.570952,2.228893,1.891456,1.614585,1.455033,1.463878,1.669935,2.063349,2.569544,3.055482,3.329899,3.221567,2.634706,1.639261,0.467713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,2.283,48.557,1357.01,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009915,0.154946,0.279118,0.391615,0.486943,0.570023,0.642036,0.709387,0.781823,0.866857,0.971859,1.094985,1.229986,1.363652,1.486143,1.592731,1.684128,1.764292,1.83772,1.909552,1.980761,2.05136,2.115489,2.16831,2.202113,2.212319,2.194282,2.144494,2.063841,1.953528,1.821515,1.673083,1.51799,1.361711,1.211524,1.071701,0.945937,0.836981,0.746928,0.680324,0.640852,0.630882,0.645714,0.672204,0.689711,0.671717,0.590941,0.437085,0.223038,0.010695,0,0,0.071714,0.462237,1.279079,2.561511,4.169477,5.770048,6.909015,7.172286,6.348775,4.608588,2.225235,0.427288,0,0,0,0,0,0,0,0,0,0,0
132,1.648,9.978,200.732,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010837,0.171404,0.341324,0.508063,0.657906,0.792742,0.913234,1.028136,1.153986,1.304285,1.493445,1.719826,1.973062,2.228109,2.464604,2.671576,2.8492,3.004863,3.147759,3.288563,3.429426,3.569689,3.695821,3.795197,3.849579,3.847486,3.781096,3.647175,3.457217,3.224948,2.978265,2.735345,2.513438,2.310587,2.114241,1.897903,1.633008,1.302344,0.91331,0.519124,0.183091,0.01995,0,0.086143,0.57563,1.109834,1.580222,1.784152,1.65203,1.2606,0.792764,0.441203,0.271819,0.24734,0.301397,0.379452,0.436503,0.451858,0.428209,0.375839,0.304317,0.2265,0.120091,0.032932,0,0,0,0,0,0,0,0,0,0,0
132,1.554,8.99,64.332,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005246,0.198565,0.375113,0.549757,0.715012,0.857523,0.987717,1.110848,1.246091,1.407249,1.60965,1.851119,2.120095,2.389337,2.636729,2.850477,3.030957,3.186382,3.327114,3.464884,3.602603,3.73979,3.862735,3.958232,4.007593,3.998644,3.923264,3.777535,3.573238,3.324364,3.060374,2.800899,2.56523,2.352454,2.149927,1.929045,1.65758,1.314561,0.905619,0.489309,0.131827,0.00208,0,0.062194,0.507563,1.105872,1.593654,1.789104,1.632919,1.211891,0.760658,0.245021,0.044357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132 - Average,1.753,12.557,939.335,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010956,0.172511,0.331394,0.484131,0.619445,0.740303,0.847589,0.94948,1.060626,1.192799,1.358317,1.55531,1.774381,1.9937,2.195826,2.371595,2.521428,2.651846,2.770865,2.887666,3.004263,3.12028,3.224682,3.307246,3.353095,3.352816,3.299548,3.189735,3.031432,2.83428,2.620051,2.403109,2.198886,2.008251,1.825231,1.632883,1.412175,1.151295,0.855286,0.562919,0.31859,0.222202,0.198093,0.286092,0.590974,0.962459,1.254968,1.336767,1.169131,0.830798,0.509184,0.23812,0.127435,0.234228,0.527499,0.980139,1.535369,2.073965,2.445735,2.516029,2.217876,1.610741,0.783652,0.152325,0,0,0,0,0,0,0,0,0,0,0
161,1.613,13.827,1304.111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010475,0.165059,0.318018,0.474074,0.622236,0.764143,0.9017,1.042386,1.202471,1.393009,1.626102,1.894181,2.179084,2.44494,2.660973,2.808714,2.885478,2.899764,2.867732,2.807217,2.734343,2.657319,2.579691,2.496068,2.4028,2.291095,2.16009,2.004128,1.830826,1.645267,1.46221,1.287007,1.124737,0.969736,0.815001,0.651946,0.478232,0.301512,0.140542,0.013714,0,0,0,0,0,0,0,0,0,0,0,0.020512,0.28551,0.883871,1.787552,2.920721,4.111698,5.128786,5.73085,5.734514,5.063462,3.825086,2.045864,0.447555,0,0,0,0,0,0,0,0,0,0,0
161,1.177,4.8,22.511,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039772,0.271806,0.513715,0.760243,1.004259,1.230352,1.4528,1.678801,1.936229,2.242198,2.616264,3.04618,3.50279,3.928546,4.274078,4.509801,4.631533,4.653099,4.600645,4.502953,4.386007,4.26292,4.139099,4.005426,3.855419,3.674394,3.460853,3.206332,2.925031,2.627962,2.341941,2.077722,1.842857,1.624013,1.402721,1.152089,0.85863,0.535884,0.198123,0.026514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,1.171,4.741,21.406,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040125,0.274295,0.518389,0.767116,1.013288,1.241358,1.465716,1.693602,1.953085,2.261383,2.638172,3.071096,3.530803,3.959398,4.307267,4.54467,4.667333,4.689077,4.636254,4.538057,4.42104,4.298923,4.177504,4.047756,3.902571,3.726191,3.515017,3.258011,2.966618,2.649313,2.332424,2.027667,1.747795,1.487267,1.238935,0.987215,0.726036,0.466716,0.186915,0.025605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161 - Average,1.279,5.989,780.803,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028548,0.238763,0.450399,0.666372,0.880326,1.078456,1.273462,1.471578,1.697267,1.965528,2.293513,2.670485,3.070892,3.444295,3.74744,3.954395,4.061448,4.080647,4.034878,3.949409,3.84713,3.739721,3.632098,3.516417,3.38693,3.23056,3.04532,2.822824,2.574158,2.307515,2.045521,1.797477,1.57176,1.360437,1.151995,0.930746,0.687949,0.429053,0.185646,0.01665,0,0,0,0,0,0,0,0,0,0,0,0.006837,0.09517,0.294624,0.595851,0.973574,1.370566,1.709595,1.910283,1.911505,1.687821,1.275029,0.681955,0.149185,0,0,0,0,0,0,0,0,0,0,0
94,6.804,900.433,1547.738,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006669,0.102653,0.158672,0.210425,0.254714,0.292929,0.325445,0.354315,0.383073,0.414273,0.450377,0.49038,0.531538,0.568906,0.599223,0.621923,0.638905,0.653181,0.667759,0.684983,0.705104,0.727018,0.74715,0.762055,0.767989,0.763145,0.747745,0.723584,0.695521,0.668301,0.646889,0.632175,0.620821,0.604147,0.57091,0.510531,0.418554,0.301272,0.175291,0.079112,0.0082,0.034163,0.15815,0.318489,0.521117,0.701141,0.803278,0.777019,0.623145,0.419411,0.306197,0.455944,1.013481,2.046815,3.558017,5.427562,7.43256,9.24833,10.504814,10.866902,10.095144,8.22778,4.957846,1.216839,0,0,0,0,0,0,0,0,0,0,0
