"","median","Depth","d_g_wet_sed","Identifier","NorTi","NorAl","NorSi","NorSr","NorRb","NorCa","NorFe","sedrate.mm","Water","Dry_bulk_density2","Fraction","Percentage","averaged.d13C","averaged.C.N","averaged.d15N","averaged.C","averaged.N","max","min","mean","d.0.5","PrC","age_k","Fe_Ti","Si_Ti","Si_Al"
"668",10900,46.9,NA,NA,0.810785241248817,0.0274361400189215,0.0236518448438978,0.0206285776001728,0,0.032166508987701,0.941030348849768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.143098928143775,10.9,1.16064069863968,0.029171528588098,0.862068965517241
"669",10929,47,NA,NA,0.697106690777577,0,0.0370705244122966,0.020010395010395,0.018018018018018,0.0940325497287523,0.944300069300069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214813254099239,10.929,1.35459906179751,0.053177691309987,Inf
"670",10954,47.1,NA,NA,0.727954971857411,0.049718574108818,0.0112570356472795,0.0159586594726043,0.0167185956379664,0.0544090056285178,0.951592066266434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192701819218217,10.954,1.30721281268044,0.0154639175257732,0.226415094339623
"671",10984,47.2,NA,NA,0.754658385093168,0,0,0.0157305038213252,0.0125398827632262,0.0890269151138716,0.955479706166061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15956808980852,10.984,1.26610891105132,0,NA
"672",11019,47.3,NA,NA,0.730378578024007,0.0332409972299169,0.0138504155124654,0.0326989184203907,0.00871971157877086,0.0858725761772853,0.940890416701601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.187077839346846,11.019,1.28822290933987,0.0189633375474083,0.416666666666667
"673",11049,47.4,NA,NA,0.797853309481216,0,0,0.0130883860285421,0.014271071513049,0.0840787119856887,0.964519435464795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141428664727391,11.049,1.20889319377762,0,NA
"674",11078,47.5,NA,NA,0.751662971175166,0,0.0199556541019956,0.0233256152988594,0.0139782179915959,0.0942350332594235,0.951462138753109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15806513333929,11.078,1.26580951202847,0.0265486725663717,Inf
"675",11099,47,26844.045828391,75,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,"sumdepth69",71.884039,-26.86,NA,NA,1.82666666666667,NA,10172,12237,11122,10.229,NA,11.099,NA,NA,NA
"676",11099,47,26844.045828391,75,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,"sumdepth69",71.884039,-26.86,NA,NA,1.82666666666667,NA,10172,12237,11122,10.229,NA,11.099,NA,NA,NA
"677",11099,47,26844.045828391,75,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,"sumdepth69",71.884039,-26.86,NA,NA,1.82666666666667,NA,10172,12237,11122,10.229,NA,11.099,NA,NA,NA
"678",11099,47,26844.045828391,75,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,"sumdepth69",71.884039,-26.86,NA,NA,1.82666666666667,NA,10172,12237,11122,10.229,NA,11.099,NA,NA,NA
"679",11099,47,26844.045828391,75,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,"sumdepth69",71.884039,-26.86,NA,NA,1.82666666666667,NA,10172,12237,11122,10.229,NA,11.099,NA,NA,NA
"680",11099,47,26844.045828391,75,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,"sumdepth69",71.884039,-26.86,NA,NA,1.82666666666667,NA,10172,12237,11122,10.229,NA,11.099,NA,NA,NA
"681",11099,47,26844.045828391,75,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,"sumdepth69",71.884039,-26.86,NA,NA,1.82666666666667,NA,10172,12237,11122,10.229,NA,11.099,NA,NA,NA
"682",11099,47,26844.045828391,75,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,"sumdepth69",71.884039,-26.86,NA,NA,1.82666666666667,NA,10172,12237,11122,10.229,NA,11.099,NA,NA,NA
"683",11099,47,26844.045828391,75,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,"sumdepth2",16.846076,-26.86,NA,NA,1.82666666666667,NA,10172,12237,11122,10.229,NA,11.099,NA,NA,NA
"684",11099,47,26844.045828391,75,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,"sumdepth2",16.846076,-26.86,NA,NA,1.82666666666667,NA,10172,12237,11122,10.229,NA,11.099,NA,NA,NA
"685",11099,47,26844.045828391,75,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,"sumdepth2",16.846076,-26.86,NA,NA,1.82666666666667,NA,10172,12237,11122,10.229,NA,11.099,NA,NA,NA
"686",11099,47,26844.045828391,75,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,"sumdepth2",16.846076,-26.86,NA,NA,1.82666666666667,NA,10172,12237,11122,10.229,NA,11.099,NA,NA,NA
"687",11099,47,26844.045828391,75,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,"sumdepth2",16.846076,-26.86,NA,NA,1.82666666666667,NA,10172,12237,11122,10.229,NA,11.099,NA,NA,NA
"688",11099,47,26844.045828391,75,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,"sumdepth2",16.846076,-26.86,NA,NA,1.82666666666667,NA,10172,12237,11122,10.229,NA,11.099,NA,NA,NA
"689",11099,47,26844.045828391,75,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,"sumdepth2",16.846076,-26.86,NA,NA,1.82666666666667,NA,10172,12237,11122,10.229,NA,11.099,NA,NA,NA
"690",11099,47,26844.045828391,75,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,"sumdepth2",16.846076,-26.86,NA,NA,1.82666666666667,NA,10172,12237,11122,10.229,NA,11.099,NA,NA,NA
"691",11099,47,26844.045828391,75,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,"sumdepth_sand",11.269885,-26.86,NA,NA,1.82666666666667,NA,10172,12237,11122,10.229,NA,11.099,NA,NA,NA
"692",11099,47,26844.045828391,75,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,"sumdepth_sand",11.269885,-26.86,NA,NA,1.82666666666667,NA,10172,12237,11122,10.229,NA,11.099,NA,NA,NA
"693",11099,47,26844.045828391,75,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,"sumdepth_sand",11.269885,-26.86,NA,NA,1.82666666666667,NA,10172,12237,11122,10.229,NA,11.099,NA,NA,NA
"694",11099,47,26844.045828391,75,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,"sumdepth_sand",11.269885,-26.86,NA,NA,1.82666666666667,NA,10172,12237,11122,10.229,NA,11.099,NA,NA,NA
"695",11099,47,26844.045828391,75,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,"sumdepth_sand",11.269885,-26.86,NA,NA,1.82666666666667,NA,10172,12237,11122,10.229,NA,11.099,NA,NA,NA
"696",11099,47,26844.045828391,75,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,"sumdepth_sand",11.269885,-26.86,NA,NA,1.82666666666667,NA,10172,12237,11122,10.229,NA,11.099,NA,NA,NA
"697",11099,47,26844.045828391,75,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,"sumdepth_sand",11.269885,-26.86,NA,NA,1.82666666666667,NA,10172,12237,11122,10.229,NA,11.099,NA,NA,NA
"698",11099,47,26844.045828391,75,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,"sumdepth_sand",11.269885,-26.86,NA,NA,1.82666666666667,NA,10172,12237,11122,10.229,NA,11.099,NA,NA,NA
"699",11110,47.6,NA,NA,0.757309941520468,0,0.0126705653021442,0.0196991677483393,0.011987478048408,0.0896686159844055,0.964419332671604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153852363257514,11.11,1.27348035433857,0.0167310167310167,Inf
"700",11132,47.7,NA,NA,0.744791666666667,0.0295138888888889,0.0381944444444444,0.0144131777625257,0.0153054221002059,0.0729166666666667,0.966300617707618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.168105807609951,11.132,1.29741061957946,0.0512820512820513,1.29411764705882
"701",11162,47.8,NA,NA,0.728813559322034,0.0310734463276836,0.0188323917137476,0.0242725653206651,0.0227137767220903,0.0602636534839925,0.940469121140142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19013763950487,11.162,1.29041111970392,0.0258397932816537,0.606060606060606
"702",11191,47.9,NA,NA,0.690980392156863,0.0352941176470588,0.032156862745098,0.0179336953415262,0.00964561303229494,0.0541176470588235,0.964989997142041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.223543624565144,11.191,1.39655192548933,0.0465380249716232,0.911111111111111
"703",11217,48,NA,NA,0.729449321628093,0.00399042298483639,0.0239425379090184,0.0178081227563877,0.00133736890265362,0.0574620909816441,0.980854508340959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.180262282771222,11.217,1.34465065530768,0.0328227571115974,6
"704",11243,48.1,NA,NA,0.782218597063622,0.0203915171288744,0.0464926590538336,0.0246165498958531,0.0073218456100486,0.0636215334420881,0.962696459003976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13832334326901,11.243,1.23072560869539,0.059436913451512,2.28
"705",11268,48.2,NA,NA,0.820299500831947,0,0,0.0405069907225925,0.0084280674245394,0.0665557404326123,0.94734091206063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141195965191338,11.268,1.15487198407391,0,NA
"706",11293,48.3,NA,NA,0.746317512274959,0,0.0130932896890344,0.0271022038371015,0.00948577134298552,0.0875613747954174,0.953640967120747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165917571917831,11.293,1.27779524322539,0.0175438596491228,Inf
"707",11317,48.4,NA,NA,0.710264900662252,0.0206953642384106,0.0107615894039735,0.0252106644564166,0.00925542201961597,0.111754966887417,0.962771100980798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198313287673197,11.317,1.35550989508718,0.0151515151515152,0.52
"708",11334,48.5,NA,NA,0.744736842105263,0,0.0464912280701754,0.0202969148689399,0.00956854558107168,0.0833333333333333,0.967061006726977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.157361019832246,11.334,1.29852714684188,0.0624263839811543,Inf
"709",11346,48.6,NA,NA,0.699836867862969,0.0285481239804241,0.0301794453507341,0.025566496618816,0.0161347728081623,0.0880913539967374,0.949578834974493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21529751409729,11.346,1.35685740288896,0.0431235431235431,1.05714285714286
"710",11367,48.7,NA,NA,0.750195160031226,0.0273224043715847,0.0312256049960968,0.0270837431962752,0.018820906288937,0.068696330991413,0.948193324152403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167660881542251,11.367,1.26392887433843,0.0416233090530697,1.14285714285714
"711",11386,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.386,NA,NA,NA
"712",11391,48.8,NA,NA,0.72635814889336,0.0201207243460765,0.0110663983903421,0.0265367408224551,0.0148311576883005,0.0744466800804829,0.950052092909236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189273304109362,11.391,1.30796645478086,0.0152354570637119,0.55
"713",11416,48.9,NA,NA,0.680523479599692,0.0346420323325635,0.0492686682063125,0.0213828349879575,0.0141573165716971,0.0669745958429561,0.960465252893145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235066521183431,11.416,1.41136240215859,0.0723981900452489,1.42222222222222
"714",11432,49,NA,NA,0.795698924731183,0,0.0244379276637341,0.0130032062700392,0.0172188576178601,0.0566959921798631,0.966215413846337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140014476572897,11.432,1.21429774983391,0.0307125307125307,Inf
"715",11458,49.1,NA,NA,NA,NA,NA,0.0176628609805238,0.0121558092679651,NA,0.957555406312962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.458,NA,NA,NA
"716",11484,49.2,NA,NA,0.741776315789474,0.0444078947368421,0,0.017807220128844,0.0027956727847332,0.0452302631578947,0.969429925853896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.180032265892425,11.484,1.30690331467665,0,0
"717",11507,49.3,NA,NA,0.720720720720721,0,0.0315315315315315,0.0129138696097394,0.00705427238593697,0.104504504504505,0.970645124587553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.182047537197325,11.507,1.34677011036523,0.04375,Inf
"718",11535,49.4,NA,NA,0.750214592274678,0.0214592274678112,0.0317596566523605,0.0231822971548999,0.00503453928111462,0.0695278969957082,0.967568200444913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163654818282646,11.535,1.28972191478069,0.0423340961098398,1.48
"719",11564,49.5,NA,NA,0.709437086092715,0.027317880794702,0.0447019867549669,0.0188006287026962,0.0161407326804498,0.0662251655629139,0.952968202152098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.205839983624029,11.564,1.343273731855,0.0630105017502917,1.63636363636364
"720",11580,49.6,NA,NA,0.729705619982159,0.0178412132024978,0.0312221231043711,0.015556785340958,0.0171555063641395,0.056199821587868,0.959355592449118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184931402574875,11.58,1.31471591581352,0.0427872860635697,1.75
"721",11601,49.7,NA,NA,0.699004975124378,0.0140961857379768,0.0323383084577114,0.0174370680362691,0.0110329085029484,0.0995024875621891,0.96373089848456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210325920504086,11.601,1.37871822487827,0.0462633451957295,2.29411764705882
"722",11621,49.8,NA,NA,0.770642201834862,0.00535168195718654,0.0344036697247706,0.028114396509937,0.0110882210373243,0.0611620795107034,0.949648570043626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.148795977458794,11.621,1.2322820730328,0.0446428571428571,6.42857142857143
"723",11640,49.9,NA,NA,0.738786279683377,0.0158311345646438,0.0219876868953386,0.0168531659388646,0.0070278384279476,0.101143359718558,0.971752183406114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167694254003447,11.64,1.31533599111042,0.0297619047619048,1.38888888888889
"724",11660,50,NA,NA,0.796212804328224,0,0.00991884580703336,0.0282307444408637,0.0112794070254592,0.0793507664562669,0.958362874637448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141428664727391,11.66,1.20365167380853,0.0124575311438279,Inf
"725",11702,50.1,NA,NA,0.721428571428571,0.0253968253968254,0.026984126984127,0.0158393008860299,0.00879961160334992,0.0793650793650794,0.970627503337784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.190289503002246,11.702,1.34542426205237,0.0374037403740374,1.0625
"726",11704,49,NA,76,NA,NA,NA,NA,NA,NA,NA,0.0245098039215686,33.5107132788272,0.997916667,NA,NA,-27.465,NA,NA,2.6,NA,10367,14356,11938,NA,NA,11.704,NA,NA,NA
"727",11737,50.2,NA,NA,0.724723874256585,0.0314358538657604,0.0246389124893798,0.023732200849363,0.00999250562078441,0.038232795242141,0.964589058206345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192992301961799,11.737,1.3309745855907,0.0339976553341149,0.783783783783784
"728",11776,50.3,NA,NA,0.715167548500882,0.0114638447971781,0.0282186948853616,0.013385269121813,0.0123937677053824,0.0908289241622575,0.970254957507082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192275119824887,11.776,1.35668202443037,0.0394574599260173,2.46153846153846
"729",11809,50.4,NA,NA,0.716216216216216,0,0.0315315315315315,0.0163995993990986,0.0132073109664497,0.0675675675675676,0.968014521782674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191662469560545,11.809,1.35156744550788,0.0440251572327044,Inf
"730",11847,50.5,NA,NA,0.677309007981756,0,0.0148232611174458,0.0194670306843136,0.0201198884206778,0.114025085518814,0.960413080895009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.230934289689885,11.847,1.4179836228029,0.0218855218855219,Inf
"731",11879,50.6,NA,NA,0.714768883878241,0.0169109357384442,0.0146561443066516,0.0130032508127032,0.0114403600900225,0.0518602029312289,0.970617654413603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196773941886576,11.879,1.3579461505755,0.0205047318611987,0.866666666666667
"732",11913,50.7,NA,NA,0.655089820359281,0.0227544910179641,0.0395209580838323,0.0273399807011901,0.0111289803795433,0.0335329341317365,0.949951752975233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.259311665791791,11.913,1.45010916587627,0.0603290676416819,1.73684210526316
"733",11943,50.8,NA,NA,0.740375123395854,0,0.0177690029615005,0.0280169724198178,0.00517908398851866,0.0937808489634748,0.954823411955572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167993460455828,11.943,1.28964815508133,0.024,Inf
"734",11983,50.9,NA,NA,0.651835372636263,0.032258064516129,0.0122358175750834,0.0232172470978441,0.0137313432835821,0.0611790878754171,0.959336650082919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.259438960118223,11.983,1.47174684031492,0.0187713310580205,0.379310344827586
"735",12009,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0318471337579618,32.0814514873073,0.874607218683652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.009,NA,NA,NA
"736",12022,51,NA,NA,0.574363992172211,0.0332681017612524,0.0547945205479452,0.0194566813509545,0.0143783651492903,0.0645792563600783,0.958883994126285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.334470614067731,12.022,1.66947094036978,0.0954003407155025,1.64705882352941
"737",12062,51.1,NA,NA,0.726012793176972,0.0127931769722814,0.0202558635394456,0.0215506248406019,0.00739607243050242,0.0533049040511727,0.96206324917113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.187536439701749,12.062,1.32513263982749,0.0279001468428781,1.58333333333333
"738",12100,51.2,NA,NA,0.681614349775785,0.0349775784753363,0.062780269058296,0.020744389709907,0.009688013136289,0.0367713004484305,0.959605911330049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235101688912792,12.1,1.40784288306974,0.0921052631578947,1.79487179487179
"739",12142,51.3,NA,NA,0.747754491017964,0.0119760479041916,0.0179640718562874,0.0148772181394515,0.00740873513771883,0.0860778443113772,0.974846149250164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16169674079698,12.142,1.30369815355177,0.024024024024024,1.5
"740",12191,51.4,NA,NA,0.747947454844007,0.0221674876847291,0.0172413793103448,0.010388856645386,0.00748694138131167,0.0623973727422003,0.979396401625073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166824254372764,12.191,1.30944546342408,0.0230515916575192,0.777777777777778
"741",12234,51.5,NA,NA,0.654098360655738,0.0155737704918033,0.0467213114754098,0.0184313041455899,0.0090702947845805,0.108196721311475,0.969300540729112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.256475410704828,12.234,1.48188804472371,0.0714285714285714,3
"742",12277,51.6,NA,NA,0.727042965459141,0.025273799494524,0.0370682392586352,0.0128654970760234,0.011812865497076,0.04212299915754,0.971754385964912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.187769112849314,12.277,1.33658453782196,0.0509849362688297,1.46666666666667
"743",12318,51.7,NA,NA,0.787076271186441,0.0169491525423729,0,0.020570519377202,0.0160245482441186,0.0349576271186441,0.952551426298443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152398806853316,12.318,1.21024030474526,0,0
"744",12357,51.8,NA,NA,0.772950819672131,0,0,0.0239106405259177,0.00139624178253534,0.0598360655737705,0.964221304322532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152726044206029,12.357,1.24745492181706,0,NA
"745",12370,51,NA,78,NA,NA,NA,NA,NA,NA,NA,0.0317460317460317,34.7561186692976,0.975513092710545,NA,NA,-27.18,19.3,7.59,2.68,0.14,10799,15536,12660,NA,NA,12.37,NA,NA,NA
"746",12391,51.9,NA,NA,0.763117283950617,0,0.0138888888888889,0.0189177763686324,0.00834918621855844,0.0802469135802469,0.972733037412809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15061677367016,12.391,1.27468353537614,0.0182002022244692,Inf
"747",12428,52,NA,NA,0.748613678373383,0.0212569316081331,0.0184842883548983,0.0174168297455969,0.0131115459882583,0.0508317929759704,0.968101761252446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.168761258784074,12.428,1.29319272305574,0.0246913580246914,0.869565217391304
"748",12464,52.1,NA,NA,0.783211678832117,0,0.0153284671532847,0.0172237030961657,0.0126614722165266,0.103649635036496,0.968987082222678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139027391169336,12.464,1.23719692697583,0.0195712954333644,Inf
"749",12499,52.2,NA,NA,0.75670617592015,0.00686213349968808,0.0149719276356831,0.0148720682302772,0.00495735607675906,0.0792264504054897,0.972494669509595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155710566677804,12.499,1.28516814115736,0.0197856553998351,2.18181818181818
"750",12534,52.3,NA,NA,0.744561403508772,0.0147368421052632,0.00631578947368421,0.0143257387535021,0.00576201300417614,0.0666666666666667,0.975366072844531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.169780308751319,12.534,1.30998742111542,0.00848256361922714,0.428571428571429
"751",12567,52.4,NA,NA,0.723461195361285,0.0169491525423729,0.00624442462087422,0.0167266300574386,0.0112352458499022,0.0695807314897413,0.96307517515622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.188930571619716,12.567,1.33120502016045,0.00863131935881628,0.368421052631579
"752",12610,52.5,NA,NA,0.743295019157088,0,0.00766283524904215,0.0205570291777188,0.0145285748734025,0.0660919540229885,0.955088015432843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.170151706027198,12.61,1.28493800014419,0.0103092783505155,Inf
"753",12647,52.6,NA,NA,0.657497781721384,0.0346051464063886,0.0470275066548358,0.0142458777885548,0.00545586808923375,0.0665483584738243,0.976721629485936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.253127117739519,12.647,1.48551319356363,0.0715249662618084,1.35897435897436
"754",12685,52.7,NA,NA,0.743075453677173,0.0334288443170965,0.0152817574021012,0.0228775076162557,0.00707018451457148,0.0649474689589303,0.964419152727482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17466542057903,12.685,1.2978751322695,0.0205655526992288,0.457142857142857
"755",12724,52.8,NA,NA,0.718518518518519,0.00423280423280423,0,0.02093735814798,0.0100998638220608,0.0571428571428571,0.961529732183386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192761599799532,12.724,1.33821148293564,0,0
"756",12762,52.9,NA,NA,0.703867403314917,0.0154696132596685,0,0.0258270955945375,0.0142848980058282,0.0574585635359116,0.950117136163648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209562156460873,12.762,1.34985244619796,0,0
"757",12793,53,NA,NA,0.662337662337662,0.038961038961039,0.031968031968032,0.0268419308516514,0.00828454655915166,0.050949050949051,0.956423285098862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252291272950721,12.793,1.44401162652181,0.0482654600301659,0.82051282051282
"758",12826,52,NA,79,NA,NA,NA,NA,NA,NA,NA,0.0318471337579618,35.9263396635185,0.980750176928521,"sumdepth_sand",12.439407,-27.44,NA,NA,2.6,NA,10980,15656,12975,8.259,NA,12.826,NA,NA,NA
"759",12826,52,NA,79,NA,NA,NA,NA,NA,NA,NA,0.0318471337579618,35.9263396635185,0.980750176928521,"sumdepth2",19.673263,-27.44,NA,NA,2.6,NA,10980,15656,12975,8.259,NA,12.826,NA,NA,NA
"760",12826,52,NA,79,NA,NA,NA,NA,NA,NA,NA,0.0318471337579618,35.9263396635185,0.980750176928521,"sumdepth69",67.887329,-27.44,NA,NA,2.6,NA,10980,15656,12975,8.259,NA,12.826,NA,NA,NA
"761",12830,53.1,NA,NA,0.680050188205772,0.00878293601003764,0.0250941028858218,0.0199670161385322,0.00412298268347273,0.067754077791719,0.968017434326776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.228650236678808,12.83,1.42344999106723,0.03690036900369,2.85714285714286
"762",12863,53.2,NA,NA,0.658682634730539,0,0.0275449101796407,0.0271109386261573,0.00936962909574763,0.0730538922155689,0.954537894328325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252720945367975,12.863,1.44916207593482,0.0418181818181818,Inf
"763",12895,53.3,NA,NA,0.637575757575758,0,0.0206060606060606,0.0272083488632128,0.00770282022611505,0.109090909090909,0.959063237669276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273213565175654,12.895,1.50423416554592,0.032319391634981,Inf
"764",12929,53.4,NA,NA,0.66079295154185,0,0.00550660792951542,0.026694045174538,0.0112002986746313,0.0704845814977974,0.960674506875739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248020088619332,12.929,1.45382075373862,0.00833333333333333,Inf
"765",12959,53.5,NA,NA,0.707338638373121,0.0300618921308576,0.0256410256410256,0.0267124939700917,0.0159189580318379,0.0698496905393457,0.95736854799807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.207430675696295,12.959,1.35347978473227,0.03625,0.852941176470588
