Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data     13/10/2017  re-evaluated data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peakarea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filename,position (mm),sample surface,validity,E-gain,E-offset,F-slope,F-offset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,Cr,Mn,Fe,Ni,Cu,Zn,Se,Br,Rb,Sr,Y,Zr,Sn,Cs,Ba,La,Ce,Pr,Nd,Hf,Ta,Pb,Bi,Mo inc,Mo coh,Tube,Location
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000155.spe,219.85,5.98,1,0.018673,-0.004017,0.009223,0.089663,45158.62891,1.14,0,20,0,9,4,0,249,0,29,67,62,0,1000,800,341,0,162,149,238,157,0,756,0,8,0,7,69,69,54,38,180,60,103,71149,12293,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000156.spe,220.85,5.97,1,0.018673,-0.004017,0.009223,0.089663,45187.66016,1.02,0,10,16,14,29,0,313,0,39,46,123,50,925,712,317,0,84,176,83,155,0,900,0,0,48,20,29,77,85,7,14,0,21,70899,12019,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000157.spe,221.85,5.95,1,0.018673,-0.004017,0.009223,0.089663,45867.83594,1.05,0,30,19,33,0,0,265,0,10,51,104,65,1254,677,303,0,82,391,194,28,0,752,0,20,34,11,32,82,43,0,353,40,136,71488,11976,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000158.spe,222.85,5.95,1,0.018673,-0.004017,0.009223,0.089663,45576.91016,1.11,0,62,0,53,0,0,260,0,21,24,94,34,1272,704,245,10,85,333,0,0,0,885,0,12,31,44,47,66,89,71,409,5,125,71680,12105,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000159.spe,223.85,5.95,1,0.018673,-0.004017,0.009223,0.089663,45584.45703,0.97,0,24,0,16,0,0,294,0,55,41,121,0,1152,666,193,0,215,395,0,35,0,686,0,29,8,23,44,58,66,46,176,0,141,71951,12228,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000160.spe,224.85,5.94,1,0.018673,-0.004017,0.009223,0.089663,45995.95313,1.14,19,36,40,29,0,8,273,0,33,95,103,47,1167,1054,130,0,82,299,0,0,0,519,0,7,0,43,78,75,57,46,477,49,42,71634,12228,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000161.spe,225.85,5.94,1,0.018673,-0.004017,0.009223,0.089663,45974.75,1.03,0,66,37,31,14,6,283,18,32,16,93,13,1059,803,274,0,118,339,112,0,0,679,0,20,25,36,39,59,56,75,234,0,108,71762,12334,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000162.spe,226.85,5.94,1,0.018673,-0.004017,0.009223,0.089663,46320.65234,1.06,0,9,0,18,0,0,266,0,33,38,133,34,1429,557,224,0,133,321,73,68,0,741,0,0,41,28,45,56,65,0,314,74,63,71330,12267,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000163.spe,227.85,5.94,1,0.018673,-0.004017,0.009223,0.089663,46322.96094,0.96,11,38,46,0,0,0,247,0,0,47,133,25,1326,634,319,0,268,360,13,0,0,680,0,22,30,31,31,68,88,0,267,40,60,72101,11913,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000164.spe,228.85,5.96,1,0.018673,-0.004017,0.009223,0.089663,44965.22656,1.02,0,41,19,0,20,0,269,0,4,21,81,0,741,738,222,0,40,168,0,95,31,896,5,0,17,29,32,55,27,58,196,0,28,72652,12109,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000165.spe,229.85,5.99,1,0.018673,-0.004017,0.009223,0.089663,46408.52734,1.08,34,37,19,18,24,22,282,13,23,8,105,9,1154,668,221,0,170,310,0,0,0,337,0,39,42,26,25,48,72,0,293,64,70,73567,12065,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000166.spe,230.85,5.93,1,0.018673,-0.004017,0.009223,0.089663,46755.04297,1.1,17,31,0,43,9,12,255,21,49,80,113,23,1479,705,193,0,0,220,30,0,0,349,0,14,19,27,49,59,67,0,375,15,68,74069,12459,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000167.spe,231.85,5.97,1,0.018673,-0.004017,0.009223,0.089663,46852.19922,1.13,0,8,6,40,19,8,236,0,15,100,108,75,1475,695,283,0,154,389,0,56,0,389,0,6,0,12,65,65,62,0,369,28,230,74626,12725,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000168.spe,232.85,5.98,1,0.018673,-0.004017,0.009223,0.089663,46922.51563,1.12,8,0,0,0,19,0,234,0,23,94,134,0,1830,636,305,0,125,273,0,0,31,578,0,0,0,51,52,49,55,0,307,0,113,73944,12262,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000169.spe,233.85,5.96,1,0.018673,-0.004017,0.009223,0.089663,47122.41016,1.07,12,25,54,24,0,0,218,0,11,127,90,30,1843,718,225,0,0,170,0,0,0,699,0,0,0,40,56,49,78,0,395,0,5,73936,11997,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000170.spe,234.85,5.98,1,0.018673,-0.004017,0.009223,0.089663,46599.83984,1.11,18,38,30,0,0,0,241,0,23,66,485,15,3872,1057,328,0,69,255,70,47,10,473,0,0,29,50,31,34,67,80,184,29,90,74312,12060,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000171.spe,235.85,6.03,1,0.018673,-0.004017,0.009223,0.089663,46504.63281,1.07,0,44,4,23,7,0,248,0,46,68,140,12,2248,705,326,0,26,205,0,63,0,679,0,0,0,34,51,53,51,59,287,76,90,73917,12207,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000172.spe,236.85,6,1,0.018673,-0.004017,0.009223,0.089663,46781.41797,0.97,27,67,19,36,39,0,233,0,44,79,124,42,2335,653,460,0,0,286,0,0,0,888,0,17,0,19,61,59,53,0,318,0,74,73189,12255,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000173.spe,237.85,6.02,1,0.018673,-0.004017,0.009223,0.089663,47171.15234,1.01,10,15,22,15,34,10,215,0,48,108,132,50,2251,701,271,0,75,420,0,0,0,934,0,4,0,25,59,64,50,83,377,192,161,74090,11955,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000174.spe,238.85,5.98,1,0.018673,-0.004017,0.009223,0.089663,47431.85938,1.1,0,32,33,25,0,0,191,0,38,147,143,59,2517,654,338,0,302,357,0,0,0,687,0,31,0,13,56,46,32,46,277,77,110,74591,12296,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000175.spe,239.85,5.97,1,0.018673,-0.004017,0.009223,0.089663,47476.98047,1.06,20,0,44,34,13,10,184,0,18,0,141,18,2246,669,338,0,219,329,0,43,0,805,0,13,69,18,21,51,57,71,310,128,160,74555,12332,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000176.spe,240.85,6.01,1,0.018673,-0.004017,0.009223,0.089663,47075.89063,1.04,0,61,49,37,19,10,226,0,48,126,141,16,2474,644,243,0,117,240,82,0,0,817,0,25,0,0,42,81,79,37,233,0,147,74287,12332,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000177.spe,241.85,6.01,1,0.018673,-0.004017,0.009223,0.089663,47150.18359,0.99,0,21,52,0,0,0,208,0,41,129,127,12,2716,820,223,0,159,151,0,0,0,784,0,20,0,29,68,47,47,122,493,0,122,75092,12245,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000178.spe,242.85,6.02,1,0.018673,-0.004017,0.009223,0.089663,47613.67578,1.04,0,21,30,40,8,0,214,0,43,128,128,14,2561,676,368,9,62,398,5,0,122,1035,0,26,0,0,34,69,43,20,200,0,107,76368,12702,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000179.spe,243.85,6.02,1,0.018673,-0.004017,0.009223,0.089663,47956.99219,1.03,0,32,40,24,15,0,199,0,58,241,105,38,3186,759,359,4,80,400,53,116,214,933,0,17,0,33,82,49,63,33,252,48,21,76970,12797,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000180.spe,244.85,6.02,1,0.018673,-0.004017,0.009223,0.089663,48159.23438,0.96,0,57,42,36,16,0,200,0,41,129,187,0,2837,755,352,0,167,175,0,78,0,616,0,0,24,14,23,64,81,92,294,0,184,76179,12236,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000181.spe,245.85,6.01,1,0.018673,-0.004017,0.009223,0.089663,46532.875,1.08,0,22,14,29,0,0,273,0,29,17,60,6,211,805,174,0,56,59,229,0,0,574,0,0,32,28,29,48,29,134,306,0,39,77152,11901,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000182.spe,246.85,5.97,1,0.018673,-0.004017,0.009223,0.089663,47683.82813,1.16,0,31,30,41,0,0,217,0,46,62,135,0,548,665,446,0,381,186,0,75,0,663,5,29,8,34,58,53,47,19,145,136,337,73001,12076,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000183.spe,247.85,5.93,1,0.018673,-0.004017,0.009223,0.089663,45795.19922,1.04,0,31,26,10,32,0,300,10,27,37,131,0,503,700,310,0,50,19,103,0,0,820,0,5,27,0,64,43,59,84,316,0,83,73041,12089,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000184.spe,248.85,5.97,1,0.018673,-0.004017,0.009223,0.089663,47068.08984,1.12,0,9,58,22,17,5,251,9,43,49,163,32,992,573,354,0,113,350,31,0,0,582,0,22,41,48,43,87,82,0,313,80,215,72228,12289,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000185.spe,249.85,5.91,1,0.018673,-0.004017,0.009223,0.089663,47204.67969,1.09,8,27,55,38,0,0,215,0,30,53,118,8,1429,591,298,0,214,366,33,0,0,424,0,18,0,26,71,86,38,0,341,13,198,71664,12132,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000186.spe,250.85,5.9,1,0.018673,-0.004017,0.009223,0.089663,46814.76953,1.13,0,43,46,38,7,0,239,0,40,45,143,47,1248,625,316,0,201,552,85,106,0,559,0,10,0,49,61,57,82,109,266,186,225,72248,12335,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000187.spe,251.85,5.93,1,0.018673,-0.004017,0.009223,0.089663,46123.12891,1.06,0,35,16,0,0,0,226,0,16,53,138,34,1382,812,254,6,425,357,0,110,0,801,0,0,0,22,61,71,42,140,346,202,135,71097,12171,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000188.spe,252.85,5.95,1,0.018673,-0.004017,0.009223,0.089663,46622.91797,1.19,29,24,21,28,0,0,240,0,31,91,128,27,2020,663,320,0,145,283,0,32,0,731,0,11,10,30,48,93,59,83,218,76,173,69798,11913,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000189.spe,253.85,5.9,1,0.018673,-0.004017,0.009223,0.089663,46446.00391,1.19,5,5,16,5,0,0,237,0,23,87,166,62,1987,677,274,0,354,335,0,0,0,639,0,0,10,32,52,48,85,15,286,113,245,71028,12258,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000190.spe,254.85,5.95,1,0.018673,-0.004017,0.009223,0.089663,46875.02344,1.05,0,0,0,11,8,0,216,0,49,90,273,7,3624,759,410,0,267,460,114,201,0,693,0,27,43,27,56,72,79,19,275,153,173,70459,11833,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000191.spe,255.85,5.94,1,0.018673,-0.004017,0.009223,0.089663,46278.53125,1.03,31,34,57,6,0,0,221,0,19,121,142,35,3386,753,430,0,270,395,52,0,0,718,6,0,23,33,45,82,62,80,324,17,145,71240,12436,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000192.spe,256.85,5.96,1,0.018673,-0.004017,0.009223,0.089663,46619.52344,1.09,0,10,36,5,22,4,249,0,48,170,129,0,3547,706,445,9,228,264,53,0,0,918,6,28,19,33,84,79,53,65,307,55,226,70958,12240,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000193.spe,257.85,5.95,1,0.018673,-0.004017,0.009223,0.089663,47026.50391,1.15,10,34,27,15,7,0,228,0,58,159,178,67,3649,530,463,0,265,439,60,17,0,537,0,13,9,36,72,60,61,0,264,89,63,72431,12444,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000194.spe,258.85,6.01,1,0.018673,-0.004017,0.009223,0.089663,45872.52734,1.04,5,34,55,22,6,0,227,0,40,136,107,0,2897,683,440,0,174,348,70,90,0,714,0,0,25,26,60,64,73,0,105,0,148,72029,12149,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000195.spe,259.85,5.97,1,0.018673,-0.004017,0.009223,0.089663,46621.30469,1.01,0,34,35,34,0,0,239,9,28,129,124,54,2919,597,270,0,308,439,0,74,0,502,0,6,0,52,44,51,67,0,156,43,259,73038,11850,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000196.spe,260.85,5.99,1,0.018673,-0.004017,0.009223,0.089663,46736.90234,1.15,0,54,40,40,0,0,223,0,52,165,128,101,3354,657,210,0,142,503,20,9,0,964,0,6,0,26,65,76,55,49,422,83,250,71591,11798,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000197.spe,261.85,5.96,1,0.018673,-0.004017,0.009223,0.089663,47613.69531,1.2,25,65,43,20,0,0,189,0,65,154,346,56,4326,672,410,0,269,396,0,0,0,839,0,0,38,31,19,76,80,22,231,107,160,72075,12390,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000198.spe,262.85,5.99,1,0.018673,-0.004017,0.009223,0.089663,46800.19922,1.08,8,7,41,0,6,0,264,0,59,115,130,44,2866,693,369,0,258,367,0,15,0,537,0,16,5,21,52,95,103,17,350,79,218,72395,12206,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000199.spe,263.85,6,1,0.018673,-0.004017,0.009223,0.089663,47351.30078,1.17,10,16,0,34,21,0,221,0,54,159,206,41,3745,630,340,0,315,401,0,0,0,514,0,9,0,40,83,73,66,0,242,0,161,72725,12160,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000200.spe,264.85,5.98,1,0.018673,-0.004017,0.009223,0.089663,47665.33203,1.04,0,23,0,24,5,0,172,0,27,103,157,63,3498,644,328,0,177,426,11,0,0,524,0,0,9,48,45,28,96,54,346,55,176,73104,12120,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000201.spe,265.85,5.97,1,0.018673,-0.004017,0.009223,0.089663,47640.45703,1.12,0,39,51,23,6,11,180,0,37,161,146,12,3004,569,394,0,95,398,0,66,0,770,0,13,0,17,56,49,54,0,251,50,163,73142,12415,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000202.spe,266.85,6,1,0.018673,-0.004017,0.009223,0.089663,47901.44922,1.02,43,50,20,43,15,13,186,0,36,102,96,0,2887,615,281,0,225,321,0,28,0,746,0,11,40,25,49,69,80,0,337,58,207,74798,12498,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000203.spe,267.85,6,1,0.018673,-0.004017,0.009223,0.089663,47996.63672,1.01,18,66,48,40,16,7,204,8,40,154,154,64,3595,726,273,0,231,456,0,0,0,593,0,19,20,41,74,52,86,131,393,119,251,74107,12364,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000204.spe,268.85,6,1,0.018673,-0.004017,0.009223,0.089663,47695.28125,1.09,58,64,67,11,0,0,216,0,64,183,191,50,3715,732,360,0,291,539,0,57,0,587,0,13,0,26,62,55,80,78,264,0,99,74625,12016,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000205.spe,269.85,5.99,1,0.018673,-0.004017,0.009223,0.089663,47519.92578,1.06,24,48,16,17,0,0,226,0,31,187,142,35,3881,735,375,0,184,504,51,265,24,680,0,10,39,20,35,93,83,74,157,172,83,75000,12018,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000206.spe,270.85,6.05,1,0.018673,-0.004017,0.009223,0.089663,47339.02344,1.01,17,57,11,44,0,0,191,9,34,171,68,42,3771,689,262,0,181,305,19,0,71,637,0,12,0,48,53,86,61,31,328,37,114,74789,12275,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000207.spe,271.85,6.03,1,0.018673,-0.004017,0.009223,0.089663,47632.59375,1.07,0,13,28,9,17,0,198,0,23,130,147,65,3815,714,198,0,138,175,84,174,6,718,0,0,44,53,38,75,62,0,358,0,144,74638,12184,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000208.spe,272.85,6.02,1,0.018673,-0.004017,0.009223,0.089663,47688.80469,1.04,0,11,6,22,10,0,193,0,41,172,105,28,3711,714,278,0,115,454,5,319,106,349,0,8,50,25,46,70,82,73,440,68,141,75301,12386,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000209.spe,273.85,6.02,1,0.018673,-0.004017,0.009223,0.089663,47829.8125,1.18,11,4,33,48,0,0,182,10,38,230,120,0,4109,664,119,4,140,216,88,258,123,836,0,0,0,25,72,86,27,104,278,29,49,75742,12282,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000210.spe,274.85,6.07,1,0.018673,-0.004017,0.009223,0.089663,47192.47656,1.02,4,51,29,42,0,0,215,0,39,196,119,12,3718,692,205,0,0,366,106,97,162,741,6,13,0,15,56,95,53,18,322,0,72,76864,12481,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000211.spe,275.85,6.05,1,0.018673,-0.004017,0.009223,0.089663,47994.07031,1.09,5,42,52,0,6,0,201,0,7,218,97,0,3988,737,234,0,102,182,0,170,62,686,0,9,0,29,49,60,46,33,389,0,163,76214,12237,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000212.spe,276.85,6.02,1,0.018673,-0.004017,0.009223,0.089663,48171.12109,1.1,18,32,37,27,18,0,185,0,67,188,164,14,4616,678,419,0,178,441,0,59,53,748,0,0,48,29,28,60,91,0,246,115,128,75886,12382,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000213.spe,277.85,6.03,1,0.018673,-0.004017,0.009223,0.089663,47822.15234,1.17,0,54,26,13,0,0,181,0,40,194,103,7,4102,777,247,0,0,110,0,96,137,564,0,0,44,37,51,58,50,84,363,0,167,75820,12346,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000214.spe,278.85,6.05,1,0.018673,-0.004017,0.009223,0.089663,47561.33203,1.04,47,42,57,29,32,0,220,0,48,159,92,22,3438,809,284,0,0,109,0,146,160,1102,0,6,16,32,58,36,53,48,353,0,48,76560,12100,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000215.spe,279.85,6.03,1,0.018673,-0.004017,0.009223,0.089663,46823.89453,1.08,15,0,20,24,17,0,284,0,47,221,35,0,3045,819,287,42,7,63,0,112,188,1090,0,0,0,0,87,92,0,159,185,0,0,78164,12446,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000216.spe,280.85,6.05,1,0.018673,-0.004017,0.009223,0.089663,47991.57422,1.08,20,43,50,25,0,8,226,4,35,128,91,31,4649,663,373,0,0,204,24,120,4,751,0,25,37,37,50,31,54,26,256,0,145,76435,12324,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000217.spe,281.85,5.96,1,0.018673,-0.004017,0.009223,0.089663,48206.15625,0.97,0,42,57,27,18,0,219,0,76,227,176,36,5076,797,393,0,77,228,351,161,228,912,0,20,41,24,34,53,93,76,346,0,60,77627,12189,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000218.spe,282.85,5.98,1,0.018673,-0.004017,0.009223,0.089663,47068.83594,1.26,0,63,61,29,31,9,283,0,84,153,85,0,2901,797,306,21,0,101,29,150,140,866,0,28,0,0,52,43,30,81,225,0,0,80212,12735,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000219.spe,283.85,5.99,1,0.018673,-0.004017,0.009223,0.089663,47371.14453,1.16,0,53,44,42,13,0,276,0,22,118,56,0,2524,898,322,30,0,140,230,262,324,1035,0,17,5,28,49,53,31,121,201,0,0,80406,12411,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000220.spe,284.85,5.94,1,0.018673,-0.004017,0.009223,0.089663,46972.17578,1.3,0,24,0,6,9,15,252,0,17,115,68,0,2268,890,249,75,0,0,447,383,264,1221,16,0,0,15,27,30,31,74,271,0,0,80999,12241,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000221.spe,285.85,5.96,1,0.018673,-0.004017,0.009223,0.089663,44107.96875,2.01,0,0,7,13,12,0,309,0,12,33,0,0,197,994,140,26,0,0,308,681,561,1076,0,0,0,0,7,0,0,69,107,0,0,82285,12275,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000222.spe,286.85,6,1,0.018673,-0.004017,0.009223,0.089663,43112.6875,1.97,10,23,0,17,7,0,345,16,0,12,35,0,144,979,139,0,0,0,383,664,574,1137,0,0,18,0,0,0,0,57,173,0,0,79016,11954,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000223.spe,287.85,5.85,1,0.018673,-0.004017,0.009223,0.089663,42924.63672,1.77,0,9,12,31,20,21,356,11,38,55,0,0,184,940,176,0,0,0,316,561,496,1261,23,0,0,21,29,0,0,38,86,0,0,76593,11876,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000224.spe,288.85,5.83,1,0.018673,-0.004017,0.009223,0.089663,41422.67188,2.03,0,18,22,25,0,0,324,0,18,32,0,0,58,939,83,8,0,0,487,545,689,1219,0,0,0,0,19,0,0,58,159,0,0,75824,12043,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000225.spe,289.85,5.87,1,0.018673,-0.004017,0.009223,0.089663,40614.03906,2.76,0,36,25,33,8,0,391,0,27,52,0,8,30,895,84,0,0,0,488,801,628,1024,0,0,0,0,27,0,0,52,179,0,0,75718,11639,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000226.spe,290.85,5.87,1,0.018673,-0.004017,0.009223,0.089663,41074.76563,2.6,8,41,40,29,33,0,363,0,33,40,15,0,63,983,81,5,0,0,544,832,633,1005,0,0,0,0,15,0,0,64,182,0,0,75540,11588,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000227.spe,291.85,5.79,1,0.018673,-0.004017,0.009223,0.089663,41994.30469,2.09,0,0,0,11,0,16,321,0,23,22,19,0,28,999,113,36,0,0,267,633,569,1088,18,0,0,14,0,0,0,107,139,0,0,76284,12014,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000228.spe,292.85,5.74,1,0.018673,-0.004017,0.009223,0.089663,43853.27734,1.27,0,0,8,0,6,6,333,0,59,23,37,31,53,881,157,20,0,0,194,384,291,673,0,7,0,5,14,26,17,100,332,0,0,74855,11884,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000229.spe,293.85,5.39,1,0.018673,-0.004017,0.009223,0.089663,45607.75,1.05,0,41,39,10,0,0,273,0,61,11,106,0,71,754,410,53,158,0,0,0,22,423,0,9,42,8,26,29,92,65,200,0,193,73543,12575,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000230.spe,294.85,5.37,1,0.018673,-0.004017,0.009223,0.089663,43491.75,1.05,0,57,13,18,13,0,277,0,21,65,73,0,64,693,374,81,0,0,154,0,0,569,8,8,0,14,31,25,64,93,256,31,75,70989,11732,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000231.spe,295.85,5.37,1,0.018673,-0.004017,0.009223,0.089663,42499.46875,1.09,6,22,21,23,5,0,317,0,49,50,47,0,33,696,214,0,139,0,11,0,0,317,0,5,0,15,27,49,26,9,307,39,0,68806,11770,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000232.spe,296.85,5.37,1,0.018673,-0.004017,0.009223,0.089663,42072.62109,1.06,0,0,6,0,0,0,339,0,62,16,76,0,28,764,349,14,61,0,0,107,0,396,20,16,28,5,12,50,61,108,248,0,32,67567,11911,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000233.spe,297.85,5.37,1,0.018673,-0.004017,0.009223,0.089663,41850.40625,1.02,0,15,6,6,0,9,327,7,54,0,61,21,45,614,214,0,47,0,0,0,0,274,0,11,52,14,0,61,84,70,286,0,68,65261,12260,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000234.spe,298.85,5.37,1,0.018673,-0.004017,0.009223,0.089663,41063.90234,1.11,12,0,14,0,0,0,310,0,67,25,60,0,36,659,225,0,153,0,118,93,0,237,0,0,18,13,32,30,67,93,395,21,147,63261,11655,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000235.spe,299.85,5.37,1,0.018673,-0.004017,0.009223,0.089663,40256.43359,1.05,0,5,29,4,15,0,302,0,115,23,91,30,40,589,282,18,0,0,0,0,0,124,0,9,34,20,40,56,55,5,204,0,46,61338,11382,Mo,1
Z:\Data\2017\2017rc0101 M. Bird\U123_XRF\XRF data\L000236.spe,300.85,5.37,1,0.018673,-0.004017,0.009223,0.089663,39201.98438,1.23,0,11,0,15,0,0,310,0,144,27,96,0,58,564,211,0,0,192,134,0,0,178,0,31,18,14,21,48,80,5,118,0,107,58256,12056,Mo,1
