Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data     13/10/2017  re-evaluated data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peakarea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filename,position (mm),sample surface,validity,E-gain,E-offset,F-slope,F-offset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,Cr,Mn,Fe,Ni,Cu,Zn,Se,Br,Rb,Sr,Y,Zr,Sn,Cs,Ba,La,Ce,Pr,Nd,Hf,Ta,Pb,Bi,Mo inc,Mo coh,Tube,Location
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000164.spe,174.81,6.72,1,0.018659,-0.003656,0.010017,0.091706,41905.27734,1.08,0,12,243,27,43,12,252,31,296,2492,218,47,36398,583,394,0,157,0,381,684,290,3491,0,29,0,68,137,77,62,0,76,175,190,52721,13358,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000165.spe,175.81,6.74,1,0.018659,-0.003656,0.010017,0.091706,42395.23828,1.12,13,42,308,29,20,0,283,44,283,2720,162,0,39540,523,325,0,42,0,376,521,360,2873,0,11,12,50,114,96,94,0,182,73,106,52583,13776,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000166.spe,176.81,6.77,1,0.018659,-0.003656,0.010017,0.091706,41613.60156,1.1,0,0,250,17,0,0,332,30,251,2501,133,0,37182,503,400,45,0,7,247,485,321,3308,0,10,0,44,121,128,65,0,124,0,126,52475,13051,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000167.spe,177.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,42441.16406,1.12,0,35,248,17,0,8,336,41,309,2664,135,24,41480,500,279,0,185,0,150,468,239,3054,0,19,31,46,111,113,47,48,331,0,0,52333,12648,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000168.spe,178.81,6.77,1,0.018659,-0.003656,0.010017,0.091706,42942.33594,1.17,0,11,206,15,0,0,273,21,294,2658,156,84,39919,457,256,0,52,0,295,605,93,3017,0,27,0,54,162,109,64,0,142,0,96,52308,12861,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000169.spe,179.81,6.75,1,0.018659,-0.003656,0.010017,0.091706,43605.64063,1.06,0,15,243,26,7,13,319,22,278,2708,159,20,41175,616,529,8,290,0,358,574,200,2847,0,11,22,78,120,101,105,96,11,0,92,53351,13498,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000170.spe,180.81,6.76,1,0.018659,-0.003656,0.010017,0.091706,43017.73828,1.15,12,0,251,23,16,0,301,42,287,2921,308,38,41867,658,394,0,56,0,195,440,37,2988,0,21,8,79,95,98,70,0,255,0,35,52733,12973,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000171.spe,181.81,6.73,1,0.018659,-0.003656,0.010017,0.091706,43847.55469,1.03,0,34,251,0,0,0,232,31,311,2726,221,33,43360,513,316,0,15,0,270,400,202,2883,0,0,35,61,121,89,64,49,138,0,15,53184,13413,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000172.spe,182.81,6.73,1,0.018659,-0.003656,0.010017,0.091706,43262.94922,1.11,0,13,206,23,0,0,269,33,251,2713,176,0,42369,542,280,0,0,0,235,342,0,2704,0,0,33,58,87,116,104,0,186,36,113,53100,13262,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000173.spe,183.81,6.73,1,0.018659,-0.003656,0.010017,0.091706,43925.95313,1,0,22,151,0,0,19,274,34,259,2551,152,0,43243,522,337,0,35,0,350,359,198,2548,0,30,0,63,161,144,68,0,57,0,0,54218,13097,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000174.spe,184.81,6.73,1,0.018659,-0.003656,0.010017,0.091706,43905.53125,1.17,4,16,125,19,15,0,256,33,260,2624,177,27,43837,663,424,0,0,0,371,596,53,2340,0,0,0,103,160,96,62,0,166,0,6,53587,12950,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000175.spe,185.81,6.74,1,0.018659,-0.003656,0.010017,0.091706,43971.58984,1.07,0,13,138,28,0,0,274,6,248,2512,224,68,44513,561,363,0,208,0,314,521,242,2621,0,43,0,60,183,117,65,13,202,49,80,54504,12974,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000176.spe,186.81,6.76,1,0.018659,-0.003656,0.010017,0.091706,43576.39453,1.11,0,6,171,6,0,0,317,14,235,2285,161,48,42516,535,379,0,250,0,298,299,28,3630,14,17,0,63,139,118,67,0,75,75,24,53290,12687,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000177.spe,187.81,6.75,1,0.018659,-0.003656,0.010017,0.091706,43548.61328,1.04,33,7,188,18,18,20,288,28,195,2348,229,56,42683,565,364,0,207,0,331,503,253,3570,0,40,9,62,123,115,92,47,367,109,171,53191,12982,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000178.spe,188.81,6.77,1,0.018659,-0.003656,0.010017,0.091706,43556.16406,1.23,0,10,139,36,10,16,343,0,238,2475,230,120,45634,510,500,0,138,0,287,400,251,3203,6,23,86,62,64,145,121,0,36,45,52,52988,12889,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000179.spe,189.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,43869.98828,1.02,23,38,112,4,0,0,273,46,271,2665,192,46,46551,489,361,0,13,50,291,399,226,3098,0,30,0,51,138,134,90,0,215,52,82,53340,12888,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000180.spe,190.81,6.77,1,0.018659,-0.003656,0.010017,0.091706,44436.35156,1.09,0,12,161,27,0,0,227,0,282,2899,201,10,52074,543,420,0,301,12,288,565,237,3118,0,26,0,70,129,131,69,0,201,0,138,52432,12561,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000181.spe,191.81,6.77,1,0.018659,-0.003656,0.010017,0.091706,43158.50781,1.15,7,25,159,11,8,0,300,0,284,2538,176,8,46913,478,345,0,187,0,204,470,116,2535,0,6,41,71,106,84,60,20,312,135,104,52357,12716,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000182.spe,192.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,43757.90625,1.08,8,41,131,37,17,0,254,31,225,2378,160,33,45749,524,357,0,176,0,240,460,195,2455,0,6,0,43,129,129,73,53,177,80,12,54063,13098,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000183.spe,193.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,43594.70313,1.12,0,11,167,19,0,0,252,22,227,2469,219,125,46388,439,428,26,225,0,354,570,146,2465,0,29,0,18,159,147,61,0,175,107,21,53372,12648,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000184.spe,194.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,43303.44531,1.05,0,14,159,7,0,0,290,31,230,2648,139,31,48781,537,427,43,68,0,354,454,315,2359,0,24,0,70,166,112,40,115,154,31,77,52431,12745,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000185.spe,195.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,42646.13281,1.18,0,0,185,18,13,10,301,0,216,2162,199,63,42359,512,297,159,123,0,200,578,256,2399,5,28,0,17,136,135,72,31,346,65,118,52317,12916,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000186.spe,196.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,44095.46094,1.05,23,29,137,21,0,0,290,28,275,2402,183,35,43209,583,460,12,74,0,172,461,320,3153,0,12,0,15,156,132,54,0,170,0,87,55388,13268,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000187.spe,197.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,43565.59375,1.12,36,38,217,37,23,12,306,28,234,2495,178,0,44704,599,554,0,85,0,261,492,0,2401,7,18,59,67,102,66,55,0,155,0,16,54116,13024,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000188.spe,198.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,43524.88672,1.19,0,37,257,6,21,23,295,37,339,3128,176,38,50789,439,316,0,114,0,318,490,258,3093,18,54,0,74,152,107,74,0,198,34,77,51262,12529,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000189.spe,199.81,6.77,1,0.018659,-0.003656,0.010017,0.091706,44249.66406,1.11,0,14,234,36,13,0,246,21,342,2954,218,63,50339,563,567,25,41,0,223,533,382,2635,0,39,0,70,134,81,46,36,176,24,121,54597,13029,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000190.spe,200.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,44269.30469,1.13,0,20,190,0,0,0,242,27,254,2809,144,20,49822,490,472,35,222,0,371,551,338,2977,0,15,0,47,136,132,86,0,0,47,31,54635,12989,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000191.spe,201.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,42971.00781,1.08,6,0,164,28,19,0,286,47,238,2629,166,76,47571,545,470,43,42,0,183,372,274,2500,0,25,10,91,105,84,89,30,267,29,67,52408,12226,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000192.spe,202.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,43606.73047,1.05,0,20,147,0,9,4,289,0,200,2551,269,30,48319,598,523,0,261,0,360,357,276,2860,0,17,0,54,137,99,94,0,198,53,81,52099,12576,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000193.spe,203.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,44567.84766,1.14,0,39,168,6,14,0,258,0,272,2787,164,26,51417,482,532,0,270,0,415,536,161,2939,0,29,0,53,155,124,119,0,173,111,66,52875,12418,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000194.spe,204.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,44883.76563,1.08,0,36,180,0,16,0,260,24,269,2884,226,43,53982,450,546,8,96,0,201,452,219,2724,0,6,0,98,142,102,51,0,154,183,48,53957,12443,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000195.spe,205.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,44264.60547,1.15,6,35,145,20,38,0,306,23,248,2557,211,72,49161,487,434,0,106,0,427,439,60,2897,0,19,13,61,123,104,66,0,320,47,63,53309,12914,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000196.spe,206.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,44745.94922,1.05,16,27,156,23,13,0,254,35,242,2666,190,33,51964,504,440,0,173,0,383,525,165,2640,0,12,62,21,81,135,110,47,80,28,218,54087,12868,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000197.spe,207.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,44415.95703,1.09,0,33,168,12,0,0,294,55,275,2831,180,31,53143,504,484,0,242,49,378,506,459,2934,0,20,10,65,138,147,67,0,193,113,122,53267,12673,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000198.spe,208.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,43849.89844,1.19,5,17,169,23,0,0,296,16,265,2762,174,41,48527,566,577,9,38,0,297,539,191,3398,0,22,0,73,141,74,67,62,203,30,140,53466,12714,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000199.spe,209.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,44302.29297,1.11,0,5,170,0,0,0,277,11,252,2706,169,0,49482,623,533,96,310,0,260,653,41,3055,10,42,0,81,164,120,46,27,126,20,110,53092,12768,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000200.spe,210.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,44322.19531,1.11,5,0,153,9,0,0,269,0,249,2666,157,69,51309,609,498,53,179,0,260,498,286,3355,0,50,0,15,142,158,84,56,393,45,160,53167,12979,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000201.spe,211.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,44592.75781,1.09,22,29,211,29,0,0,250,38,278,3093,207,38,53027,614,557,0,212,0,339,432,192,3167,0,29,0,77,114,75,98,105,102,45,141,53076,12801,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000202.spe,212.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,44256.96484,1.12,46,70,167,0,0,22,284,38,290,2725,167,51,50485,487,459,103,166,0,150,644,285,3128,0,34,0,46,168,124,59,0,183,7,171,53168,12949,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000203.spe,213.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,43642.29688,1.07,0,48,166,9,6,0,297,41,287,2746,163,46,51052,472,489,0,106,0,378,509,191,2310,0,7,0,69,103,112,99,37,178,34,178,53044,12794,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000204.spe,214.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,42846.42578,1.15,0,5,135,22,6,0,257,22,203,2287,168,45,44286,512,428,0,256,0,275,472,115,2562,0,14,0,56,145,114,73,25,136,0,137,53011,12697,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000205.spe,215.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,43057.17969,1.09,20,7,147,43,13,0,312,25,241,2286,170,88,42193,522,481,42,308,0,151,448,422,2501,0,29,0,74,162,119,79,0,212,58,213,53312,12811,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000206.spe,216.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,44209.98047,1.03,10,7,150,33,0,0,275,14,258,2595,176,55,46870,602,635,102,194,0,223,549,406,2615,0,27,0,88,155,116,72,64,163,65,103,54285,12823,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000207.spe,217.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,44729.82422,1.04,26,31,226,16,6,4,295,10,327,2867,186,39,48713,548,604,105,224,0,277,609,488,2876,0,15,62,70,130,120,72,0,183,61,183,54488,12783,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000208.spe,218.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,44646.66797,1.12,0,5,265,0,11,9,291,28,364,3247,229,48,51363,582,730,0,268,0,264,718,179,2871,0,32,0,46,176,110,52,19,19,9,211,53955,12810,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000209.spe,219.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,44322.07031,1.03,0,10,285,34,0,5,309,27,330,3180,145,67,51407,532,447,15,134,0,395,498,413,2432,0,0,0,83,127,77,63,0,207,96,76,54053,12998,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000210.spe,220.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,42970.01172,1.19,0,0,155,0,0,0,313,23,249,2529,144,8,44902,571,312,0,154,0,285,624,283,2459,0,4,0,64,154,81,56,8,197,20,154,53980,13108,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000211.spe,221.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,42490.80078,1.1,12,26,134,31,0,0,303,0,227,2310,181,53,44171,520,448,0,153,0,335,469,282,2530,0,20,45,46,84,87,94,0,92,38,9,52489,12439,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000212.spe,222.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,43745.00391,1.06,5,23,118,8,0,0,301,6,242,2310,178,41,46815,468,578,0,15,0,282,574,249,2607,0,0,0,31,169,135,39,0,148,0,11,53985,12799,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000213.spe,223.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,43773.67969,1.09,0,38,162,12,0,0,278,24,277,2948,225,70,52118,474,436,69,144,0,325,335,397,2380,0,23,0,44,170,116,79,54,60,18,145,52671,12229,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000214.spe,224.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,44010.12109,1.08,38,57,163,10,7,0,265,27,234,2510,219,21,49283,489,426,66,135,25,252,612,322,2530,0,0,40,55,85,97,105,0,447,166,41,53796,12837,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000215.spe,225.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,44160.32422,1.07,0,0,178,27,10,0,278,27,269,2713,160,52,49511,546,629,69,195,0,268,467,326,2740,0,17,0,62,173,92,65,0,217,0,32,52873,12815,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000216.spe,226.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,43916.48828,1.06,23,53,165,39,19,6,312,0,275,2688,176,86,48666,391,434,0,50,0,363,472,288,2239,0,13,0,74,134,147,37,8,272,0,86,54306,12670,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000217.spe,227.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,43543.90234,1.13,27,40,159,24,0,0,299,18,252,2606,142,66,47699,570,522,64,134,0,231,661,389,2415,0,27,25,25,119,105,42,24,244,0,203,54864,12747,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000218.spe,228.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,43935.70313,1.13,0,19,162,25,13,0,332,10,253,2533,194,52,48856,483,488,0,239,0,242,297,184,2313,0,12,0,92,137,125,109,25,165,0,56,52970,12703,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000219.spe,229.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,43362.05078,1.08,0,5,142,29,4,11,294,21,229,2490,175,12,45206,514,371,62,200,0,450,332,241,2188,0,29,0,76,126,99,77,0,177,10,0,54197,13171,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000220.spe,230.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,44216.19141,1.12,43,14,133,31,8,0,258,23,214,2588,204,51,47778,500,476,0,152,0,163,453,242,2333,0,19,12,92,64,111,107,7,84,0,115,53837,12736,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000221.spe,231.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,42891.45703,1.12,0,0,81,0,0,0,346,10,228,2318,198,66,43828,575,477,15,0,0,244,448,245,2752,0,9,0,55,77,111,101,0,207,65,0,52816,12672,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000222.spe,232.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,43529.3125,1.15,4,6,123,15,0,0,292,15,222,2478,141,49,47145,493,316,0,53,0,188,465,161,2266,0,19,0,67,179,130,68,51,354,38,63,53169,12860,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000223.spe,233.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,43828.70703,1.14,24,29,92,5,0,0,269,22,231,2485,163,30,47267,625,522,0,234,0,144,464,293,2329,0,11,15,27,136,106,71,0,54,45,74,54495,12615,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000224.spe,234.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,43993.09375,1.12,45,38,130,21,0,0,309,16,238,2596,185,106,46930,463,488,83,227,0,426,539,252,2678,0,14,0,26,105,147,122,0,105,60,15,53982,12849,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000225.spe,235.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,44452.66797,1.05,0,11,151,31,0,10,301,17,264,2669,185,52,49097,488,596,109,270,0,213,468,220,2648,0,19,0,84,184,108,48,101,143,95,79,54420,12979,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000226.spe,236.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,43845.40234,1.11,0,15,147,9,19,0,330,22,290,2791,143,78,48381,574,514,0,55,0,362,370,177,2951,0,22,0,48,157,117,77,0,65,84,76,53555,12676,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000227.spe,237.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,43700.12891,1.15,0,6,161,0,21,0,337,0,249,2529,202,37,45991,526,444,0,5,0,331,450,367,2534,0,31,41,20,95,115,95,0,6,0,24,54252,12923,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000228.spe,238.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,43345.80469,1.09,13,27,229,18,0,0,314,40,317,2884,164,28,47582,569,289,0,90,0,310,463,108,2574,0,48,15,78,109,92,83,24,287,0,106,52987,12849,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000229.spe,239.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,42444.59766,1.11,9,24,251,10,0,0,291,26,269,2678,129,0,46105,475,470,0,46,0,280,558,154,2530,0,0,48,31,88,101,90,0,49,0,132,51470,12858,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000230.spe,240.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,42436.15625,1.16,0,23,159,33,0,0,341,9,240,2338,149,0,43811,417,407,0,244,0,395,583,269,2207,0,15,0,75,115,104,75,24,207,51,165,53578,12675,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000231.spe,241.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,42265.98047,1.19,11,4,192,8,13,0,335,16,266,2454,143,0,43751,577,350,0,88,0,410,520,279,2538,0,26,0,61,151,116,72,0,56,0,39,53531,12509,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000232.spe,242.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,42333.85938,1.1,18,31,146,17,7,5,313,16,253,2344,153,5,43110,502,452,21,96,0,367,512,254,2729,0,14,41,27,96,130,50,25,35,0,0,53131,12859,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000233.spe,243.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,42454.02734,1.2,24,0,118,26,0,6,349,35,241,2176,204,73,41263,501,376,0,180,0,352,497,193,2516,0,39,0,56,132,99,44,0,51,39,89,53285,12487,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000234.spe,244.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,42886.70313,1.14,0,7,153,0,0,16,318,44,253,2280,162,37,43194,539,298,0,175,97,293,458,310,2680,0,31,0,93,119,108,60,0,140,183,127,53062,12640,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000235.spe,245.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,42785.23828,1.26,33,61,109,24,0,0,289,0,205,2349,144,32,40803,574,272,0,119,0,329,511,278,2822,0,35,0,45,148,159,77,46,269,0,49,53793,12979,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000236.spe,246.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,41218.63672,1.1,0,0,120,15,0,22,323,29,257,2424,187,30,40502,503,433,0,197,0,320,506,236,2033,12,37,0,74,203,99,71,0,299,0,49,51184,12329,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000237.spe,247.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,43936.33594,1.06,11,37,132,9,13,8,273,13,284,2455,154,49,44369,580,362,50,18,0,237,426,0,2866,0,18,0,81,140,110,70,61,137,0,81,53747,13004,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000238.spe,248.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,42999.32813,1.06,0,14,158,21,0,0,307,40,273,2385,161,46,43499,560,450,0,196,0,312,526,182,2602,0,34,56,96,102,86,74,0,155,0,36,53789,12816,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000239.spe,249.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,42368.55078,1.05,0,15,118,9,0,0,330,24,228,2442,204,0,44750,456,321,8,85,0,336,380,309,2896,0,24,30,65,91,104,46,0,233,98,100,52389,12609,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000240.spe,250.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,42078.58203,1.17,0,0,143,27,0,0,343,17,230,2279,266,0,41746,685,323,0,190,0,228,518,339,2380,0,37,28,32,123,126,87,102,123,29,5,53775,12855,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000241.spe,251.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,42746.41406,1.02,18,25,138,36,0,0,336,26,237,2289,178,76,43989,495,307,23,170,0,228,644,167,2626,0,37,37,65,86,109,69,0,241,18,149,52659,12678,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000242.spe,252.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,42124.23438,1.1,0,0,141,0,9,6,341,21,253,2328,207,71,41736,518,410,23,0,0,127,554,226,2783,0,47,6,34,119,140,57,48,35,0,0,52623,12668,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000243.spe,253.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,41879.67188,1.21,0,0,140,17,0,0,312,0,220,2341,173,41,42592,466,352,0,193,0,193,422,360,2629,0,24,0,42,122,102,77,37,146,53,51,51661,12452,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000244.spe,254.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,41942.26953,1.17,11,13,118,35,22,0,339,6,288,2350,196,45,41773,515,315,0,0,0,138,384,272,2682,0,19,0,46,140,115,55,52,139,0,0,53011,12687,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000245.spe,255.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,41608.66406,1.19,0,47,124,12,18,0,361,9,237,2174,157,17,39648,481,333,0,116,0,215,423,202,2720,0,8,0,47,148,120,46,0,0,17,160,52226,12919,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000246.spe,256.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,41526.70703,1.21,0,21,125,20,31,6,335,9,220,2143,153,32,40917,468,145,0,0,0,342,580,89,2554,0,12,0,52,130,116,41,72,332,0,34,52688,12521,Mo,3
