Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data     13/10/2017  re-evaluated data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peakarea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filename,position (mm),sample surface,validity,E-gain,E-offset,F-slope,F-offset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,Cr,Mn,Fe,Ni,Cu,Zn,Se,Br,Rb,Sr,Y,Zr,Sn,Cs,Ba,La,Ce,Pr,Nd,Hf,Ta,Pb,Bi,Mo inc,Mo coh,Tube,Location
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000329.spe,332.61,6.96,1,0.018664,-0.008152,0.009506,0.092334,41851.63672,1.73,0,14,0,0,0,0,196,6,52,637,59,12,12907,711,710,22,71,48,186,469,235,4074,6,0,60,32,0,42,37,56,0,116,36,90104,21504,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000330.spe,333.61,6.97,1,0.018664,-0.008152,0.009506,0.092334,42511.05859,1.56,0,39,32,46,0,0,165,5,51,663,77,22,12363,626,650,0,70,0,224,353,304,3265,23,0,0,21,50,0,27,0,149,89,100,93205,21203,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000331.spe,334.61,6.97,1,0.018664,-0.008152,0.009506,0.092334,43047.20703,1.46,5,7,20,23,23,0,151,0,54,542,87,0,11050,654,583,0,172,25,160,247,196,3149,0,25,23,0,17,39,17,0,115,65,143,94985,20838,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000332.spe,335.61,6.96,1,0.018664,-0.008152,0.009506,0.092334,42873.48438,1.25,0,0,23,18,18,0,166,17,61,550,90,24,12011,631,551,0,55,0,152,346,218,2997,0,18,12,0,0,39,52,36,133,83,0,94945,21369,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000333.spe,336.61,6.97,1,0.018664,-0.008152,0.009506,0.092334,41793.48828,1.75,0,0,17,0,45,13,181,11,90,526,43,0,11512,674,768,0,139,0,173,342,129,3191,0,20,9,13,47,25,0,28,19,32,87,91751,20861,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000334.spe,337.61,6.94,1,0.018664,-0.008152,0.009506,0.092334,42622.66016,1.87,0,0,5,22,58,46,177,40,64,600,66,17,14567,604,832,0,57,58,162,484,410,3514,23,18,40,45,34,33,27,34,0,70,113,92852,21421,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000335.spe,338.61,6.95,1,0.018664,-0.008152,0.009506,0.092334,43034.42188,1.29,4,34,29,28,11,0,153,8,79,800,294,0,16404,757,841,0,117,0,74,386,58,3406,0,18,0,0,14,50,16,0,62,37,54,92358,21236,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000336.spe,339.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,42827.33594,1.24,21,26,40,0,0,0,184,0,55,542,39,10,13059,616,940,0,187,0,187,226,212,3476,0,0,30,0,23,27,15,8,80,44,87,92862,20922,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000337.spe,340.61,6.97,1,0.018664,-0.008152,0.009506,0.092334,42612.78125,1.77,0,26,0,21,22,36,173,40,68,503,69,0,10913,720,808,40,126,107,266,246,117,3214,0,0,43,5,9,48,61,85,312,78,116,94084,21275,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000338.spe,341.61,6.96,1,0.018664,-0.008152,0.009506,0.092334,43053.76953,1.12,25,18,16,51,36,18,138,11,40,489,38,0,11042,673,1123,45,83,0,26,277,167,3517,7,0,0,0,32,21,14,0,109,62,0,94534,21327,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000339.spe,342.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,43854.71484,1.32,0,27,0,34,39,24,119,31,44,462,68,17,10273,638,837,4,245,104,187,269,65,3320,0,0,39,15,0,47,28,0,69,116,54,97540,21578,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000340.spe,343.61,6.95,1,0.018664,-0.008152,0.009506,0.092334,43848.33594,1.19,39,0,12,10,0,0,138,12,56,494,47,34,9963,663,743,0,129,0,223,393,167,2666,0,0,0,0,37,84,31,43,211,48,72,98238,21469,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000341.spe,344.61,6.95,1,0.018664,-0.008152,0.009506,0.092334,43961.25391,1.26,0,8,19,18,28,0,134,0,50,521,96,24,11255,638,969,0,167,68,65,443,120,2694,0,0,0,11,41,62,33,0,30,117,117,97659,20910,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000342.spe,345.61,6.98,1,0.018664,-0.008152,0.009506,0.092334,43879.49219,1.22,18,10,36,5,0,0,141,23,65,525,82,0,11324,665,690,0,137,40,183,393,78,3349,0,0,0,12,21,42,16,0,213,58,80,97205,21563,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000343.spe,346.61,6.96,1,0.018664,-0.008152,0.009506,0.092334,44465.68359,1.34,0,15,19,0,0,26,126,0,28,558,173,34,12229,646,643,39,121,0,214,359,9,3432,5,0,0,0,36,47,44,32,149,68,119,98452,21342,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000344.spe,347.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,43752.04297,1.18,8,31,14,10,24,24,184,42,27,440,100,39,9779,669,466,0,22,0,53,345,291,2801,8,9,0,0,40,17,24,39,41,66,83,99123,21462,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000345.spe,348.61,6.98,1,0.018664,-0.008152,0.009506,0.092334,43094.19922,1.16,0,0,0,0,0,0,162,0,50,549,85,0,10926,681,528,0,177,4,0,428,166,3390,0,0,28,23,10,19,38,0,68,25,36,95637,20962,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000346.spe,349.61,6.97,1,0.018664,-0.008152,0.009506,0.092334,42964.91406,1.38,0,0,28,0,13,18,166,0,37,514,89,18,10986,665,499,0,257,20,133,260,291,3314,7,0,41,0,0,58,50,0,81,45,68,95181,21339,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000347.spe,350.61,6.96,1,0.018664,-0.008152,0.009506,0.092334,43013.66406,1.28,17,18,19,22,0,18,145,7,27,509,52,7,10984,689,444,24,16,0,117,401,147,3951,15,0,14,0,18,34,60,18,67,73,43,94133,21334,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000348.spe,351.61,6.92,1,0.018664,-0.008152,0.009506,0.092334,42936.80078,1.36,14,69,33,21,26,12,163,10,42,432,49,15,9540,732,402,0,123,0,193,166,182,3143,18,10,6,0,36,50,27,35,69,9,10,94517,21678,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000349.spe,352.61,6.96,1,0.018664,-0.008152,0.009506,0.092334,42892.40234,1.62,0,0,10,17,9,14,132,0,60,392,203,0,9183,746,328,0,205,0,178,274,283,3328,0,6,0,9,63,40,60,46,230,131,77,94922,21137,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000350.spe,353.61,6.96,1,0.018664,-0.008152,0.009506,0.092334,43693.17578,1.88,0,0,11,0,0,16,118,9,40,349,83,0,10387,615,414,0,157,17,147,372,0,3053,0,40,43,25,19,30,25,42,175,104,141,97358,21251,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000351.spe,354.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,44009.19141,1.29,0,13,49,0,34,20,144,0,27,499,53,0,11213,611,431,0,162,66,36,158,168,3317,15,0,0,15,33,35,42,42,145,12,142,98624,21036,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000352.spe,355.61,6.98,1,0.018664,-0.008152,0.009506,0.092334,42922.75781,1.47,24,30,35,23,41,0,166,5,58,562,86,0,10625,644,380,0,62,0,210,356,188,2891,4,18,17,0,32,52,46,47,349,21,56,96244,21504,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000353.spe,356.61,6.96,1,0.018664,-0.008152,0.009506,0.092334,43892.21484,1.27,13,27,0,64,25,0,171,30,61,555,14,0,10554,701,506,0,173,13,171,399,214,2448,0,0,0,23,47,47,13,0,191,60,85,99320,21617,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000354.spe,357.61,6.96,1,0.018664,-0.008152,0.009506,0.092334,43522.05469,1.55,12,11,0,15,0,19,183,27,30,523,187,32,11446,762,450,0,173,38,120,350,170,2901,0,13,28,26,8,28,41,28,248,0,41,98070,21083,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000355.spe,358.61,6.98,1,0.018664,-0.008152,0.009506,0.092334,43114.84375,1.4,0,19,7,49,0,0,188,13,57,467,16,39,10770,749,444,18,28,72,165,419,234,2826,0,8,0,8,45,75,0,12,206,64,66,96929,21107,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000356.spe,359.61,6.97,1,0.018664,-0.008152,0.009506,0.092334,43943.64844,1.22,13,7,28,26,0,24,137,0,64,599,62,0,12585,605,363,18,186,62,187,529,278,3230,0,0,0,0,17,42,44,43,97,134,38,97728,21101,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000357.spe,360.61,6.97,1,0.018664,-0.008152,0.009506,0.092334,43648.19531,1.74,0,13,0,29,0,29,145,0,70,468,67,0,11240,594,514,196,211,76,104,415,290,2440,0,14,0,12,40,44,9,0,139,107,97,98606,21383,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000358.spe,361.61,6.96,1,0.018664,-0.008152,0.009506,0.092334,43821.42578,1.46,22,23,16,53,34,7,154,23,60,373,76,0,9441,628,436,0,252,84,175,353,197,3025,0,21,0,0,33,39,14,26,162,54,64,99206,21371,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000359.spe,362.61,6.98,1,0.018664,-0.008152,0.009506,0.092334,43487.0625,1.58,27,12,0,36,15,52,169,10,40,500,85,22,10555,629,378,24,77,0,144,275,145,3086,12,12,0,7,48,45,32,65,237,0,37,98237,21280,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000360.spe,363.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,43966.14453,1.44,5,12,35,18,42,25,157,0,79,486,78,0,10570,608,464,0,81,0,112,182,164,2799,0,0,0,0,17,21,23,0,150,45,74,99597,21060,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000361.spe,364.61,6.99,1,0.018664,-0.008152,0.009506,0.092334,42515.62891,1.23,36,18,63,54,34,0,184,0,26,341,51,35,9563,726,575,0,188,67,286,310,99,2905,6,0,18,0,8,54,36,37,0,0,94,94477,20997,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000362.spe,365.61,6.97,1,0.018664,-0.008152,0.009506,0.092334,43344.10156,1.31,0,0,23,0,48,0,135,0,4,543,78,0,11633,657,771,38,182,96,160,327,165,3118,16,0,0,9,53,28,0,0,0,35,129,95850,21357,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000363.spe,366.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,44162.64063,1.37,14,26,22,22,18,27,103,9,6,432,59,5,11314,645,664,0,60,0,147,321,137,2692,10,0,40,20,16,43,26,0,65,88,24,99236,21318,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000364.spe,367.61,6.96,1,0.018664,-0.008152,0.009506,0.092334,41959.45703,1.47,0,13,0,0,0,6,178,46,67,720,62,38,13295,701,825,24,50,0,392,463,188,2664,0,0,0,11,26,33,34,0,19,19,0,90947,20554,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000365.spe,368.61,6.98,1,0.018664,-0.008152,0.009506,0.092334,42663.57422,1.3,17,9,30,0,0,0,180,19,67,794,66,0,15085,551,870,0,203,0,290,363,219,2947,0,23,0,8,12,24,62,0,222,40,143,93232,21092,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000366.spe,369.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,43182.59766,1.18,24,33,45,17,10,36,166,20,51,693,61,8,13975,648,1149,0,68,28,76,368,381,2831,5,0,0,0,37,45,24,19,114,46,85,94941,20955,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000367.spe,370.61,6.98,1,0.018664,-0.008152,0.009506,0.092334,42222.32031,1.63,0,0,31,48,18,35,185,22,87,615,60,0,11841,742,772,0,94,34,87,417,294,2785,10,12,0,23,62,25,15,96,65,0,65,93418,20950,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000368.spe,371.61,6.96,1,0.018664,-0.008152,0.009506,0.092334,43284.1875,1.38,0,12,29,23,0,0,142,0,69,608,41,0,11925,617,699,0,47,0,154,563,201,2805,0,0,5,0,28,35,0,4,201,95,78,95719,21502,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000369.spe,372.61,6.94,1,0.018664,-0.008152,0.009506,0.092334,43789.05469,1.25,0,14,0,39,20,30,146,12,41,550,81,0,10711,712,944,17,117,45,132,439,313,2318,0,0,26,0,0,0,35,82,243,184,149,99882,21400,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000370.spe,373.61,6.96,1,0.018664,-0.008152,0.009506,0.092334,43878.35938,1.22,0,34,60,14,0,0,159,0,51,472,76,0,9320,574,696,0,99,32,188,305,254,2625,9,19,5,15,12,9,35,0,65,11,94,99237,21380,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000371.spe,374.61,6.95,1,0.018664,-0.008152,0.009506,0.092334,43698.80859,1.67,7,0,0,0,11,0,117,10,0,423,44,65,8136,625,774,0,164,0,126,320,0,2343,0,0,0,0,35,67,28,35,143,94,138,99355,20720,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000372.spe,375.61,6.97,1,0.018664,-0.008152,0.009506,0.092334,43866.91016,1.58,0,50,19,28,12,23,138,29,17,435,53,14,7479,591,654,0,200,75,183,229,181,2146,22,0,0,0,26,62,44,0,113,67,40,100624,21173,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000373.spe,376.61,6.98,1,0.018664,-0.008152,0.009506,0.092334,44376.0625,1.41,0,16,7,0,0,8,157,0,51,262,70,0,6505,642,657,0,14,0,0,199,224,2080,0,0,0,20,24,20,38,0,234,0,64,102419,21727,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000374.spe,377.61,6.94,1,0.018664,-0.008152,0.009506,0.092334,44522.09766,1.29,52,34,64,25,34,0,121,0,25,295,64,0,7473,629,586,0,78,0,0,190,73,2484,0,0,0,25,49,24,0,49,163,0,87,102369,21065,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000375.spe,378.61,6.98,1,0.018664,-0.008152,0.009506,0.092334,44597.375,1.23,12,10,11,44,0,18,135,0,25,319,52,30,7735,581,664,0,67,0,175,233,98,2516,13,0,0,0,34,24,14,6,153,32,80,102253,21038,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000376.spe,379.61,6.96,1,0.018664,-0.008152,0.009506,0.092334,44427.94141,1.25,12,13,28,18,13,9,146,7,42,286,51,25,8177,652,788,7,114,0,240,397,44,2353,0,17,42,0,0,22,21,39,179,31,155,101374,21607,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000377.spe,380.61,6.97,1,0.018664,-0.008152,0.009506,0.092334,44656.41797,1.28,19,33,0,45,22,9,128,19,60,395,47,8,8705,616,674,17,114,45,128,420,60,2386,0,0,0,0,18,66,42,0,242,89,139,101882,21790,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000378.spe,381.61,6.95,1,0.018664,-0.008152,0.009506,0.092334,44811.75,1.3,0,9,0,19,0,27,133,6,19,281,83,0,8920,708,741,75,96,0,0,279,132,2558,0,0,29,0,19,35,50,24,130,56,74,103507,21302,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000379.spe,382.61,6.97,1,0.018664,-0.008152,0.009506,0.092334,44490.91797,1.25,0,24,15,31,0,13,94,0,26,305,77,0,7923,732,673,0,173,0,75,256,195,2047,0,5,25,0,0,47,9,36,192,100,140,103245,21275,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000380.spe,383.61,6.96,1,0.018664,-0.008152,0.009506,0.092334,44746.13672,1.27,36,19,0,12,14,0,119,0,33,445,23,0,9960,622,665,7,143,0,237,416,183,2521,0,0,0,0,63,26,5,0,94,104,168,101411,21186,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000381.spe,384.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,44477.53906,1.12,86,48,34,47,52,42,136,0,82,591,62,0,11626,658,740,10,74,78,37,205,219,2974,0,0,0,7,27,20,16,0,125,27,122,99631,21124,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000382.spe,385.61,6.95,1,0.018664,-0.008152,0.009506,0.092334,43988.75391,1.06,13,6,14,9,23,32,173,0,43,409,75,0,10686,691,899,0,202,0,354,399,200,2616,0,0,0,4,19,11,30,43,75,52,116,99413,21373,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000383.spe,386.61,6.95,1,0.018664,-0.008152,0.009506,0.092334,44191.82813,1.21,11,43,47,0,19,0,110,0,47,429,164,0,12130,619,938,0,213,0,104,489,219,2462,0,0,15,0,7,46,20,29,177,83,102,98790,21220,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000384.spe,387.61,6.94,1,0.018664,-0.008152,0.009506,0.092334,43459.82813,1.41,0,14,27,13,0,0,182,0,63,527,78,46,11761,611,881,0,78,0,93,292,167,2927,0,0,33,14,15,66,43,44,89,0,62,96832,21482,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000385.spe,388.61,6.95,1,0.018664,-0.008152,0.009506,0.092334,43637.33984,1.23,0,0,27,14,35,0,148,19,66,604,70,27,12064,606,839,8,59,8,82,226,140,3265,0,0,0,23,48,21,19,68,57,64,117,97261,21490,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000386.spe,389.61,6.94,1,0.018664,-0.008152,0.009506,0.092334,43630.41797,1.2,14,38,34,21,31,54,125,8,69,541,116,0,12991,577,934,0,116,23,59,379,188,2846,0,8,39,0,9,27,34,43,117,84,133,94931,21142,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000387.spe,390.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,42976.88281,1.42,0,35,0,19,17,16,136,0,45,500,121,13,11277,639,857,0,276,0,173,343,271,3374,11,0,0,12,50,27,21,0,43,0,184,93966,21378,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000388.spe,391.61,6.96,1,0.018664,-0.008152,0.009506,0.092334,42899.14063,1.12,40,55,47,0,51,27,168,0,24,480,82,45,10859,617,751,20,138,0,127,344,97,2483,0,4,20,0,4,28,13,22,109,73,68,94714,21172,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000389.spe,392.61,6.95,1,0.018664,-0.008152,0.009506,0.092334,43125.20703,1.4,19,26,22,6,25,0,167,5,52,546,100,14,12076,699,784,34,70,8,175,456,252,2914,28,0,22,32,24,30,47,37,269,93,115,95301,21118,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000390.spe,393.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,42532.48828,1.18,0,55,13,11,17,17,142,0,56,623,44,0,12639,706,755,68,20,7,107,351,154,2987,7,0,0,4,24,34,13,39,260,127,0,93244,21342,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000391.spe,394.61,6.98,1,0.018664,-0.008152,0.009506,0.092334,42551.37109,1.46,0,12,43,27,0,0,174,12,67,670,224,6,14477,724,847,0,84,0,196,444,333,3314,5,20,0,0,65,68,24,44,0,56,104,92447,21723,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000392.spe,395.61,6.92,1,0.018664,-0.008152,0.009506,0.092334,42684.25391,1.05,18,41,21,0,0,0,162,0,23,667,73,0,14740,593,740,50,74,0,256,456,121,3194,0,0,0,0,16,43,0,37,0,143,59,92618,21168,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000393.spe,396.61,6.95,1,0.018664,-0.008152,0.009506,0.092334,42369.24609,1.69,13,0,39,10,19,19,175,11,74,616,49,54,14761,719,776,44,85,0,262,461,316,3731,0,15,20,8,14,48,43,34,110,44,46,91840,21244,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000394.spe,397.61,6.92,1,0.018664,-0.008152,0.009506,0.092334,42635.34375,1.12,29,25,54,10,20,36,162,28,56,747,110,33,15902,667,735,0,69,0,57,294,211,3442,0,0,0,0,21,24,37,22,37,0,0,91829,21352,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000395.spe,398.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,42442.53125,1.27,5,27,51,0,14,37,188,5,44,709,31,0,15751,641,758,0,87,6,241,389,110,3359,15,13,0,0,59,74,8,8,97,7,30,90936,21125,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000396.spe,399.61,6.96,1,0.018664,-0.008152,0.009506,0.092334,42653.34375,1.49,39,0,49,0,44,55,211,8,86,531,103,0,15640,690,651,81,74,40,98,476,232,3443,6,6,62,52,23,12,38,74,315,39,35,92191,20907,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000397.spe,400.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,43207.09375,1.2,9,73,22,20,58,19,146,23,48,720,86,5,16802,682,885,26,87,0,205,448,145,2931,0,17,0,0,21,56,29,6,111,103,67,94099,21508,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000398.spe,401.61,6.91,1,0.018664,-0.008152,0.009506,0.092334,43037.41797,1.24,37,14,24,50,17,15,175,10,63,694,178,0,15634,811,591,0,147,10,183,335,293,3108,0,0,0,0,42,44,17,49,246,13,109,94461,20973,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000399.spe,402.61,6.95,1,0.018664,-0.008152,0.009506,0.092334,42421.80078,1.43,7,0,0,24,0,27,176,0,57,529,68,20,13473,751,544,0,153,40,155,505,241,2708,0,6,9,0,35,65,19,68,178,82,80,94564,20849,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000400.spe,403.61,6.95,1,0.018664,-0.008152,0.009506,0.092334,42653.32813,1.13,7,18,0,57,6,11,167,0,70,683,75,0,13638,592,357,0,39,27,126,431,287,3033,9,9,0,0,21,55,20,8,132,203,78,93766,21332,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000401.spe,404.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,42743.10547,1.13,21,24,30,48,4,0,197,49,54,940,97,0,13309,670,438,55,172,13,168,465,137,3252,12,0,84,22,0,8,51,25,288,65,194,94236,20883,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000402.spe,405.61,6.92,1,0.018664,-0.008152,0.009506,0.092334,43420.24219,1.08,48,11,69,7,11,4,107,0,79,780,41,0,15472,664,510,0,176,58,299,526,279,3124,5,0,48,12,23,24,0,0,0,148,147,94829,21234,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000403.spe,406.61,6.91,1,0.018664,-0.008152,0.009506,0.092334,43854.94141,1.51,0,0,67,0,0,9,155,14,61,908,111,0,15790,710,369,0,9,23,156,309,138,2860,0,0,0,0,33,55,42,0,81,97,70,95220,21468,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000404.spe,407.61,6.9,1,0.018664,-0.008152,0.009506,0.092334,44009.72656,1.24,8,46,74,50,11,14,121,9,117,1404,55,12,16216,661,424,0,178,27,116,340,293,2698,0,8,0,5,64,46,11,0,227,78,171,95865,21312,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000405.spe,408.61,6.91,1,0.018664,-0.008152,0.009506,0.092334,44071.19531,1.26,0,59,119,10,43,0,165,19,112,968,67,27,17365,631,552,34,220,0,130,494,89,3164,0,12,0,8,44,36,28,29,213,103,168,95238,21387,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000406.spe,409.61,6.89,1,0.018664,-0.008152,0.009506,0.092334,43847.41406,1.15,19,34,84,23,0,0,93,28,118,887,78,11,16338,639,502,0,122,0,272,330,98,2901,0,0,0,0,68,54,0,42,195,53,63,94682,21391,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000407.spe,410.61,6.89,1,0.018664,-0.008152,0.009506,0.092334,43636.59766,1.23,8,15,98,0,0,18,133,43,145,1024,130,32,18008,652,635,15,371,0,21,403,157,3106,0,10,5,22,8,58,36,0,80,114,72,93802,20618,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000408.spe,411.61,6.88,1,0.018664,-0.008152,0.009506,0.092334,43345.15234,1.39,0,0,37,33,11,0,154,12,89,685,164,59,14730,773,615,0,201,28,142,252,189,2730,0,15,14,0,43,42,25,0,184,183,96,94734,20680,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000409.spe,412.61,6.94,1,0.018664,-0.008152,0.009506,0.092334,43534.61719,1.24,0,11,42,0,20,18,132,9,49,810,54,0,17192,641,693,0,103,0,135,376,118,3254,0,0,43,0,16,59,37,60,187,53,102,94617,21220,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000410.spe,413.61,6.91,1,0.018664,-0.008152,0.009506,0.092334,43931.34766,1.27,0,18,71,49,28,23,181,45,59,734,60,0,16512,640,731,54,188,8,107,383,205,2919,9,0,6,0,32,74,34,41,231,77,143,95441,21315,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000411.spe,414.61,6.91,1,0.018664,-0.008152,0.009506,0.092334,43788.1875,1.27,0,0,35,0,0,13,129,0,73,749,122,10,17107,655,1065,0,173,0,30,373,261,2907,0,0,0,0,21,47,49,0,130,13,0,95452,21560,Cr,2
